dt,5e-10
freqs,channel,p1,chi2
30.0,6,1.7818842354636335e-08,0
30.0,7,1.2917592700787247e-07,0
30.0,8,6.533311472830636e-08,0
30.0,9,3.913592703840204e-08,0
30.0,10,6.276262751235725e-08,0
30.0,11,1.1397735385311429e-07,0
30.0,12,5.4847112162830355e-08,0
30.0,13,6.132616251281572e-08,0
30.0,14,5.625910374537381e-08,0
30.0,15,1.406486757847368e-07,0
32.0,0,1.1128588095879959e-07,0
32.0,1,5.273219498340626e-08,0
32.0,2,8.241932473449358e-08,0
32.0,3,1.314180302565666e-07,0
32.0,4,8.475936208480286e-08,0
32.0,5,6.210366346151366e-08,0
32.0,6,1.7552917786695983e-08,0
32.0,7,1.3043729868748774e-07,0
32.0,8,6.521339295451608e-08,0
32.0,9,3.913592703840204e-08,0
32.0,10,6.281894754015954e-08,0
32.0,11,1.1449234137957783e-07,0
32.0,12,5.416626756654534e-08,0
32.0,13,6.131358960584286e-08,0
32.0,14,5.6347095091549586e-08,0
32.0,15,1.4268243284998662e-07,0
34.0,0,1.1180003939785985e-07,0
34.0,1,5.2980606536560084e-08,0
34.0,2,8.288840707639145e-08,0
34.0,3,1.333100249085812e-07,0
34.0,4,8.533806284301102e-08,0
34.0,5,6.261331316528341e-08,0
34.0,6,1.8524044785794978e-08,0
34.0,7,1.2920137676114855e-07,0
34.0,8,6.712917397881958e-08,0
34.0,9,3.914067250691426e-08,0
34.0,10,6.292112914345817e-08,0
34.0,11,1.1499031818871583e-07,0
34.0,12,5.765062403418207e-08,0
34.0,13,6.142642193187422e-08,0
34.0,14,5.705369901577628e-08,0
34.0,15,1.418505623226429e-07,0
36.00000000000001,0,1.1346121914300535e-07,0
36.00000000000001,1,5.328308622555507e-08,0
36.00000000000001,2,8.311777958732368e-08,0
36.00000000000001,3,1.3393590844820169e-07,0
36.00000000000001,4,8.610322327848805e-08,0
36.00000000000001,5,6.310911286933769e-08,0
36.00000000000001,6,1.8636004149010102e-08,0
36.00000000000001,7,1.3018463563918268e-07,0
36.00000000000001,8,6.843798828456389e-08,0
36.00000000000001,9,3.916931523246115e-08,0
36.00000000000001,10,6.308949552194562e-08,0
36.00000000000001,11,1.1574940118822442e-07,0
36.00000000000001,12,5.851358935280923e-08,0
36.00000000000001,13,6.144890479585247e-08,0
36.00000000000001,14,5.781226384864963e-08,0
36.00000000000001,15,1.4243753016673662e-07,0
38.0,0,1.136045276158157e-07,0
38.0,1,5.309534396170116e-08,0
38.0,2,8.287622207025792e-08,0
38.0,3,1.3253784739362393e-07,0
38.0,4,8.591242637769325e-08,0
38.0,5,6.299679960253304e-08,0
38.0,6,1.7859136755043844e-08,0
38.0,7,1.3273680121754072e-07,0
38.0,8,6.805837503387112e-08,0
38.0,9,3.918374675956362e-08,0
38.0,10,6.317847884579522e-08,0
38.0,11,1.1653354267354674e-07,0
38.0,12,5.722832185698156e-08,0
38.0,13,6.14076438332325e-08,0
38.0,14,5.7994646752979756e-08,0
38.0,15,1.4448439239229413e-07,0
40.0,0,1.150046587351345e-07,0
40.0,1,5.3504334066361075e-08,0
40.0,2,8.323200846988662e-08,0
40.0,3,1.3447464364686235e-07,0
40.0,4,8.711223270253034e-08,0
40.0,5,6.411313066083819e-08,0
40.0,6,1.8122496252975427e-08,0
40.0,7,1.336558813823738e-07,0
40.0,8,6.952958727655596e-08,0
40.0,9,3.9254555537501714e-08,0
40.0,10,6.345114563940226e-08,0
40.0,11,1.168575251255027e-07,0
40.0,12,5.873037493085311e-08,0
40.0,13,6.145833794199294e-08,0
40.0,14,5.861969098166543e-08,0
40.0,15,1.4505774315575562e-07,0
42.0,0,1.1527655805724851e-07,0
42.0,1,5.3752203251314436e-08,0
42.0,2,8.358692553040521e-08,0
42.0,3,1.3573631394666693e-07,0
42.0,4,8.797595062529518e-08,0
42.0,5,6.519155502412908e-08,0
42.0,6,1.99673727671371e-08,0
42.0,7,1.321244220488896e-07,0
42.0,8,6.997882751416374e-08,0
42.0,9,3.9428645141303146e-08,0
42.0,10,6.35252452845711e-08,0
42.0,11,1.1696822980127976e-07,0
42.0,12,6.005366029351591e-08,0
42.0,13,6.149503571936019e-08,0
42.0,14,5.883077139218132e-08,0
42.0,15,1.444659632606114e-07,0
44.0,0,1.1648099953173391e-07,0
44.0,1,5.402191599599932e-08,0
44.0,2,8.364987663418786e-08,0
44.0,3,1.3585806954203267e-07,0
44.0,4,8.998326736207857e-08,0
44.0,5,6.638104976061876e-08,0
44.0,6,1.8708265433186668e-08,0
44.0,7,1.346914531729826e-07,0
44.0,8,7.065639913925746e-08,0
44.0,9,3.9597891867605224e-08,0
44.0,10,6.39186887557317e-08,0
44.0,11,1.1831135791398142e-07,0
44.0,12,6.006983464781034e-08,0
44.0,13,6.15061421555687e-08,0
44.0,14,5.938249450760978e-08,0
44.0,15,1.4600208558969217e-07,0
46.0,0,1.1681600623687291e-07,0
46.0,1,5.40561922775621e-08,0
46.0,2,8.36017751774571e-08,0
46.0,3,1.3540633863748726e-07,0
46.0,4,8.991423383977257e-08,0
46.0,5,6.629853519114534e-08,0
46.0,6,1.8155501750751067e-08,0
46.0,7,1.3560670315160014e-07,0
46.0,8,7.064323241091372e-08,0
46.0,9,3.966531530588101e-08,0
46.0,10,6.405230524436898e-08,0
46.0,11,1.1888952978960149e-07,0
46.0,12,5.967655339838896e-08,0
46.0,13,6.15086566783726e-08,0
46.0,14,5.9499969746115096e-08,0
46.0,15,1.4698858616800089e-07,0
48.0,0,1.1781911808781332e-07,0
48.0,1,5.4502852056612527e-08,0
48.0,2,8.414732271259803e-08,0
48.0,3,1.3749856598485547e-07,0
48.0,4,9.174344808827316e-08,0
48.0,5,6.889785339182862e-08,0
48.0,6,1.9677110419761663e-08,0
48.0,7,1.3576127006248723e-07,0
48.0,8,7.143861621138863e-08,0
48.0,9,4.0267449314629435e-08,0
48.0,10,6.435495257906727e-08,0
48.0,11,1.1954363418171953e-07,0
48.0,12,6.083311296099167e-08,0
48.0,13,6.155650946196424e-08,0
48.0,14,5.995298538915742e-08,0
48.0,15,1.470498941135455e-07,0
50.0,0,1.1823553730410771e-07,0
50.0,1,5.4752094200443746e-08,0
50.0,2,8.47017600833107e-08,0
50.0,3,1.3888305327782783e-07,0
50.0,4,9.23047170678331e-08,0
50.0,5,6.936481761738734e-08,0
50.0,6,2.4251164075862513e-08,0
50.0,7,1.3543457181902136e-07,0
50.0,8,7.180882036247493e-08,0
50.0,9,4.084141483783942e-08,0
50.0,10,6.452799391079805e-08,0
50.0,11,1.2039903653043224e-07,0
50.0,12,6.122574952289305e-08,0
50.0,13,6.162927957361515e-08,0
50.0,14,6.016824245235643e-08,0
50.0,15,1.4714125887654867e-07,0
52.00000000000001,0,1.1894717608270291e-07,0
52.00000000000001,1,5.499354908562208e-08,0
52.00000000000001,2,8.48457846762017e-08,0
52.00000000000001,3,1.3801936826636634e-07,0
52.00000000000001,4,9.276084142655565e-08,0
52.00000000000001,5,6.976013748220529e-08,0
52.00000000000001,6,1.9091652893572204e-08,0
52.00000000000001,7,1.3811810129312728e-07,0
52.00000000000001,8,7.207784459556699e-08,0
52.00000000000001,9,4.1834977832808564e-08,0
52.00000000000001,10,6.49953505443379e-08,0
52.00000000000001,11,1.221851430562385e-07,0
52.00000000000001,12,6.110738710457005e-08,0
52.00000000000001,13,6.166511340830934e-08,0
52.00000000000001,14,6.047291594738857e-08,0
52.00000000000001,15,1.4964454926344746e-07,0
54.0,0,1.1957294513097379e-07,0
54.0,1,5.52135250822428e-08,0
54.0,2,8.549013646049781e-08,0
54.0,3,1.3879042618964212e-07,0
54.0,4,9.324052513800972e-08,0
54.0,5,7.048160054004936e-08,0
54.0,6,1.9300869658185456e-08,0
54.0,7,1.3889422244854464e-07,0
54.0,8,7.230357114237125e-08,0
54.0,9,4.272320422935099e-08,0
54.0,10,6.530624459927271e-08,0
54.0,11,1.2298373876248843e-07,0
54.0,12,6.122921068707868e-08,0
54.0,13,6.184408530929325e-08,0
54.0,14,6.075518031888964e-08,0
54.0,15,1.5117763934835534e-07,0
56.0,0,1.201426819983131e-07,0
56.0,1,5.573365138397098e-08,0
56.0,2,8.745516100722326e-08,0
56.0,3,1.4168418821717417e-07,0
56.0,4,9.378824841863447e-08,0
56.0,5,7.108630236078815e-08,0
56.0,6,2.6603726453843823e-08,0
56.0,7,1.3897648581895433e-07,0
56.0,8,7.257071626976444e-08,0
56.0,9,4.4867731687798706e-08,0
56.0,10,6.577998976702313e-08,0
56.0,11,1.2347220021388404e-07,0
56.0,12,6.146810165189154e-08,0
56.0,13,6.232803691663309e-08,0
56.0,14,6.104194582144587e-08,0
56.0,15,1.515827241268879e-07,0
58.0,0,1.2095777113186782e-07,0
58.0,1,5.66406984492484e-08,0
58.0,2,8.948985375381746e-08,0
58.0,3,1.422753056271925e-07,0
58.0,4,9.426173648890866e-08,0
58.0,5,7.156664827581096e-08,0
58.0,6,2.6156242589154422e-08,0
58.0,7,1.4039574350531466e-07,0
58.0,8,7.267939149993428e-08,0
58.0,9,4.668747654347084e-08,0
58.0,10,6.719817127849935e-08,0
58.0,11,1.2487579628191132e-07,0
58.0,12,6.148950166843451e-08,0
58.0,13,6.273252272106239e-08,0
58.0,14,6.129158664856567e-08,0
58.0,15,1.5345016495592306e-07,0
60.0,0,1.213796865621342e-07,0
60.0,1,5.7012929973980445e-08,0
60.0,2,8.904898067643512e-08,0
60.0,3,1.418746578827453e-07,0
60.0,4,9.428790094659776e-08,0
60.0,5,7.162053745839996e-08,0
60.0,6,2.094659832472991e-08,0
60.0,7,1.432481048085803e-07,0
60.0,8,7.269868015526114e-08,0
60.0,9,4.6986114422547916e-08,0
60.0,10,6.8158954725716e-08,0
60.0,11,1.2615428290968964e-07,0
60.0,12,6.146571375836832e-08,0
60.0,13,6.292509380299276e-08,0
60.0,14,6.134998689536224e-08,0
60.0,15,1.5652475842498528e-07,0
62.0,0,1.2253935307590312e-07,0
62.0,1,5.798758374486395e-08,0
62.0,2,9.172549739238525e-08,0
62.0,3,1.441291642018886e-07,0
62.0,4,9.487630165035873e-08,0
62.0,5,7.221063560366293e-08,0
62.0,6,2.613968479302585e-08,0
62.0,7,1.4481202139998638e-07,0
62.0,8,7.288892070268588e-08,0
62.0,9,4.821155301516728e-08,0
62.0,10,7.037282491036036e-08,0
62.0,11,1.273116122673267e-07,0
62.0,12,6.148950166843451e-08,0
62.0,13,6.444796572043082e-08,0
62.0,14,6.166904977909389e-08,0
62.0,15,1.571824254771911e-07,0
64.0,0,1.2406010688830354e-07,0
64.0,1,5.8534318023103924e-08,0
64.0,2,9.276354624514752e-08,0
64.0,3,1.4653021216191805e-07,0
64.0,4,9.529442786669816e-08,0
64.0,5,7.238506574134749e-08,0
64.0,6,2.7885402269377372e-08,0
64.0,7,1.438484575666238e-07,0
64.0,8,7.323854506416668e-08,0
64.0,9,4.887082541878534e-08,0
64.0,10,7.116156334440901e-08,0
64.0,11,1.279162416540321e-07,0
64.0,12,6.15076921096443e-08,0
64.0,13,6.651014727397274e-08,0
64.0,14,6.193600549813891e-08,0
64.0,15,1.5671109742311026e-07,0
66.0,0,1.263137833722418e-07,0
66.0,1,5.921712147991618e-08,0
66.0,2,9.3154743711961e-08,0
66.0,3,1.4654845514075544e-07,0
66.0,4,9.590644031303392e-08,0
66.0,5,7.259986021856522e-08,0
66.0,6,2.7309787285367887e-08,0
66.0,7,1.4763436767107045e-07,0
66.0,8,7.360574555381595e-08,0
66.0,9,4.954140010843104e-08,0
66.0,10,7.246087357574775e-08,0
66.0,11,1.3006462069123777e-07,0
66.0,12,6.152280689051145e-08,0
66.0,13,6.817530403515402e-08,0
66.0,14,6.238329737525495e-08,0
66.0,15,1.5921632173123503e-07,0
68.0,0,1.2733693493145081e-07,0
68.0,1,5.958633487699359e-08,0
68.0,2,9.325490877655636e-08,0
68.0,3,1.4723647605690922e-07,0
68.0,4,9.654202237456316e-08,0
68.0,5,7.266014588949468e-08,0
68.0,6,2.663878160335609e-08,0
