dt[s],5e-10
freqs[MHz],channel,p1[2V/sqrt(Hz)],chi2[TBA]
168.0,2,1.4223259933177838e-06,0
168.0,3,9.043553328200151e-07,0
168.0,4,1.214335812075346e-06,0
168.0,5,8.182411606236731e-07,0
168.0,6,1.4982192965589336e-06,0
168.0,7,1.186073099971873e-06,0
168.0,8,1.6311829220479235e-06,0
168.0,9,9.215550434769447e-07,0
168.0,10,1.0185243878958114e-06,0
168.0,11,1.0033619500353497e-06,0
168.0,12,9.990640795814825e-07,0
168.0,13,1.0163757131061544e-06,0
168.0,14,1.0493924128197687e-06,0
168.0,15,1.4931965049748595e-06,0
170.0,0,7.706928433651584e-07,0
170.0,1,7.978679080353638e-07,0
170.0,2,1.4100932691490277e-06,0
170.0,3,8.887784852452372e-07,0
170.0,4,1.1812714874072543e-06,0
170.0,5,8.35129199634332e-07,0
170.0,6,1.4991095802464857e-06,0
170.0,7,1.1767692536782765e-06,0
170.0,8,1.5679553228163566e-06,0
170.0,9,8.934599477532158e-07,0
170.0,10,1.0034407588221508e-06,0
170.0,11,9.796715314384495e-07,0
170.0,12,9.885545352732982e-07,0
170.0,13,9.909120722368387e-07,0
170.0,14,1.0410396884676353e-06,0
170.0,15,1.5241719877066504e-06,0
172.0,0,7.793827497755167e-07,0
172.0,1,7.960514365124252e-07,0
172.0,2,1.4131735126865578e-06,0
172.0,3,8.869462282810747e-07,0
172.0,4,1.164055387821693e-06,0
172.0,5,8.72501302220543e-07,0
172.0,6,1.5263091591244255e-06,0
172.0,7,1.1762474126002184e-06,0
172.0,8,1.5258927878458565e-06,0
172.0,9,8.791773787395725e-07,0
172.0,10,9.965430352853201e-07,0
172.0,11,9.687551397534645e-07,0
172.0,12,9.883448693730604e-07,0
172.0,13,9.827948774184174e-07,0
172.0,14,1.0367320874767324e-06,0
172.0,15,1.5698512536152937e-06,0
174.00000000000003,0,7.857715280044676e-07,0
174.00000000000003,1,7.999725953986317e-07,0
174.00000000000003,2,1.4260473164613525e-06,0
174.00000000000003,3,8.934889806597063e-07,0
174.00000000000003,4,1.1593801513527212e-06,0
174.00000000000003,5,8.893264829406422e-07,0
174.00000000000003,6,1.5539998929172485e-06,0
174.00000000000003,7,1.1787790797035389e-06,0
174.00000000000003,8,1.5137381611967326e-06,0
174.00000000000003,9,8.734333384913841e-07,0
174.00000000000003,10,9.927885169542109e-07,0
174.00000000000003,11,9.682540911094993e-07,0
174.00000000000003,12,9.894459277146856e-07,0
174.00000000000003,13,9.838699100999075e-07,0
174.00000000000003,14,1.0303362954762643e-06,0
174.00000000000003,15,1.6335718835623465e-06,0
176.0,0,7.823681086763559e-07,0
176.0,1,8.022051783685687e-07,0
176.0,2,1.4457311660853864e-06,0
176.0,3,8.999428253444154e-07,0
176.0,4,1.1634965863034816e-06,0
176.0,5,8.789219459707507e-07,0
176.0,6,1.5735426751341264e-06,0
176.0,7,1.1826315080998888e-06,0
176.0,8,1.5194442563236475e-06,0
176.0,9,8.697716730001999e-07,0
176.0,10,9.870332794994218e-07,0
176.0,11,9.72842202838859e-07,0
176.0,12,9.877227841212887e-07,0
176.0,13,9.859196390792824e-07,0
176.0,14,1.01891073145463e-06,0
176.0,15,1.732154086856087e-06,0
178.0,0,7.78340518647e-07,0
178.0,1,8.113763328821185e-07,0
178.0,2,1.4769523210856835e-06,0
178.0,3,9.112719066268778e-07,0
178.0,4,1.1828556550106768e-06,0
178.0,5,8.452498988860618e-07,0
178.0,6,1.5958951993685998e-06,0
178.0,7,1.190900580426754e-06,0
178.0,8,1.5510269764982096e-06,0
178.0,9,8.704513663702294e-07,0
178.0,10,9.802990966997151e-07,0
178.0,11,9.900032008201824e-07,0
178.0,12,9.918721650339628e-07,0
178.0,13,9.925387243605045e-07,0
178.0,14,1.0064367078728311e-06,0
178.0,15,1.894535213793572e-06,0
180.0,0,7.916507912506328e-07,0
180.0,1,8.386883120462197e-07,0
180.0,2,1.5145440168639487e-06,0
180.0,3,9.299505404296999e-07,0
180.0,4,1.2230841621894825e-06,0
180.0,5,8.262376651766322e-07,0
180.0,6,1.6341264639139089e-06,0
180.0,7,1.201135619555484e-06,0
180.0,8,1.6018377875180314e-06,0
180.0,9,8.821840811611339e-07,0
180.0,10,9.812242949126251e-07,0
180.0,11,1.0199664360224042e-06,0
180.0,12,1.011771723240201e-06,0
180.0,13,1.0073267016285817e-06,0
180.0,14,1.0057481361837001e-06,0
180.0,15,2.099930897693185e-06,0
182.0,0,8.136872786514983e-07,0
182.0,1,8.735866451569902e-07,0
182.0,2,1.5383914153294897e-06,0
182.0,3,9.480315603235411e-07,0
182.0,4,1.266153668961583e-06,0
182.0,5,8.331107978052467e-07,0
182.0,6,1.6784144392086838e-06,0
182.0,7,1.2073540715805539e-06,0
182.0,8,1.6487433140479831e-06,0
182.0,9,8.996614880559998e-07,0
182.0,10,9.86508924337312e-07,0
182.0,11,1.0480990351087808e-06,0
182.0,12,1.0361358654213147e-06,0
182.0,13,1.0243094373525634e-06,0
182.0,14,1.0126666407969853e-06,0
182.0,15,2.3097266873468414e-06,0
184.0,0,8.34373847755223e-07,0
184.0,1,9.208635723673685e-07,0
184.0,2,1.5433189523096243e-06,0
184.0,3,9.639288561214578e-07,0
184.0,4,1.3228298646391569e-06,0
184.0,5,8.438340408540925e-07,0
184.0,6,1.7235598970173161e-06,0
184.0,7,1.2098328951815495e-06,0
184.0,8,1.6961285472185907e-06,0
184.0,9,9.214683418998239e-07,0
184.0,10,9.866649950717822e-07,0
184.0,11,1.0800701200135731e-06,0
184.0,12,1.060793797917418e-06,0
184.0,13,1.0451076808473452e-06,0
184.0,14,1.0171230527473371e-06,0
184.0,15,2.6389095990712364e-06,0
186.0,0,8.42122418564555e-07,0
186.0,1,9.645913780776796e-07,0
186.0,2,1.5155013528403068e-06,0
186.0,3,9.662082137558873e-07,0
186.0,4,1.3759271621548705e-06,0
186.0,5,8.420452281936708e-07,0
186.0,6,1.7494569938248355e-06,0
186.0,7,1.2054078225249098e-06,0
186.0,8,1.7214928341776506e-06,0
186.0,9,9.329434619123498e-07,0
186.0,10,9.726333169299557e-07,0
186.0,11,1.1009655701755626e-06,0
186.0,12,1.0714046605109637e-06,0
186.0,13,1.0509519494249012e-06,0
186.0,14,1.0123760747137293e-06,0
186.0,15,2.991170932978565e-06,0
188.0,0,8.372005077157085e-07,0
188.0,1,9.874065482275856e-07,0
188.0,2,1.4726264144087766e-06,0
188.0,3,9.546973676119964e-07,0
188.0,4,1.4096666207504357e-06,0
188.0,5,8.338964385563689e-07,0
188.0,6,1.7438041889237331e-06,0
188.0,7,1.195203552785414e-06,0
188.0,8,1.7093767484517416e-06,0
188.0,9,9.317512439073652e-07,0
188.0,10,9.502550440709147e-07,0
188.0,11,1.1059308271573959e-06,0
188.0,12,1.0665952860249849e-06,0
188.0,13,1.0403927395311522e-06,0
188.0,14,9.99369135177593e-07,0
188.0,15,3.3121756916715636e-06,0
190.0,0,8.194031540090974e-07,0
190.0,1,1.0014953870990234e-06,0
190.0,2,1.4202559434272633e-06,0
190.0,3,9.324952194512159e-07,0
190.0,4,1.4346880960553979e-06,0
190.0,5,8.218460268442632e-07,0
190.0,6,1.7230623818926265e-06,0
190.0,7,1.1770206338230144e-06,0
190.0,8,1.6793443861786884e-06,0
190.0,9,9.230668768254759e-07,0
190.0,10,9.205411758617016e-07,0
190.0,11,1.0984311261471468e-06,0
190.0,12,1.049472975329547e-06,0
190.0,13,1.0206992650234334e-06,0
190.0,14,9.779250768062524e-07,0
190.0,15,3.7258482675090247e-06,0
192.0,0,7.877426706126501e-07,0
192.0,1,1.0113606635269884e-06,0
192.0,2,1.3586547251933698e-06,0
192.0,3,9.035526462835861e-07,0
192.0,4,1.4629520563857487e-06,0
192.0,5,7.99874439251957e-07,0
192.0,6,1.6775007669134198e-06,0
192.0,7,1.1523726133051102e-06,0
192.0,8,1.6271184482035544e-06,0
192.0,9,9.065199030784145e-07,0
192.0,10,8.818059835715568e-07,0
192.0,11,1.0767900823339216e-06,0
192.0,12,1.017677398309419e-06,0
192.0,13,9.869126608287838e-07,0
192.0,14,9.449987283980215e-07,0
192.0,15,4.251044733724288e-06,0
194.0,0,7.819834519251841e-07,0
194.0,1,1.022698928357843e-06,0
194.0,2,1.3194081258838932e-06,0
194.0,3,8.899550550449162e-07,0
194.0,4,1.5156436712046835e-06,0
194.0,5,7.839461979180716e-07,0
194.0,6,1.6282640454339378e-06,0
194.0,7,1.1497451326394379e-06,0
194.0,8,1.5832409437562966e-06,0
194.0,9,8.903371679271473e-07,0
194.0,10,8.523640143007235e-07,0
194.0,11,1.0599694259413066e-06,0
194.0,12,9.95065607597142e-07,0
194.0,13,9.566573847133534e-07,0
194.0,14,9.192627757345304e-07,0
194.0,15,4.561578674099571e-06,0
196.0,0,8.196411757050118e-07,0
196.0,1,1.0370012598307653e-06,0
196.0,2,1.3118192536884042e-06,0
196.0,3,9.015017563524576e-07,0
196.0,4,1.589214279699298e-06,0
196.0,5,7.867412828899462e-07,0
196.0,6,1.6021230912472179e-06,0
196.0,7,1.1741492016227414e-06,0
196.0,8,1.5640707063669582e-06,0
196.0,9,8.830897837576755e-07,0
196.0,10,8.43027411209744e-07,0
196.0,11,1.0627493859945023e-06,0
196.0,12,9.96941153109319e-07,0
196.0,13,9.387492526967867e-07,0
196.0,14,9.103850329538791e-07,0
196.0,15,4.540815185737074e-06,0
198.0,0,8.655366440022805e-07,0
198.0,1,1.061325460660725e-06,0
198.0,2,1.324289627652065e-06,0
198.0,3,9.234061179496977e-07,0
198.0,4,1.6808721119471523e-06,0
198.0,5,7.982762679674251e-07,0
198.0,6,1.5887452477422233e-06,0
198.0,7,1.2079499497498865e-06,0
198.0,8,1.564129550261103e-06,0
198.0,9,8.822317382853048e-07,0
198.0,10,8.464740144511899e-07,0
198.0,11,1.0710491248054975e-06,0
198.0,12,1.0104023584896439e-06,0
198.0,13,9.335583806061622e-07,0
198.0,14,9.110839728041398e-07,0
198.0,15,4.2742439389908486e-06,0
200.0,0,8.821992244234138e-07,0
200.0,1,1.094514985473039e-06,0
200.0,2,1.3607276147091196e-06,0
200.0,3,9.385293861574078e-07,0
200.0,4,1.7888763905429175e-06,0
200.0,5,8.007348018916658e-07,0
200.0,6,1.575441423559043e-06,0
200.0,7,1.224494629508789e-06,0
200.0,8,1.580335032162553e-06,0
200.0,9,8.894510555403217e-07,0
200.0,10,8.634400336157591e-07,0
200.0,11,1.0706151891178715e-06,0
200.0,12,1.0219260670246636e-06,0
200.0,13,9.310117476317875e-07,0
200.0,14,9.198916154369342e-07,0
200.0,15,3.714900851369182e-06,0
202.0,0,8.496651756685111e-07,0
202.0,1,1.1261182345147017e-06,0
202.0,2,1.4140130354301717e-06,0
202.0,3,9.409421879650184e-07,0
202.0,4,1.8819231572795528e-06,0
202.0,5,7.860975791917995e-07,0
202.0,6,1.5644194109248527e-06,0
202.0,7,1.2111623079232978e-06,0
202.0,8,1.6131903976657383e-06,0
202.0,9,9.044792397061077e-07,0
202.0,10,8.900116643608025e-07,0
202.0,11,1.0595655964977605e-06,0
202.0,12,1.026237513884114e-06,0
202.0,13,9.325051601819777e-07,0
202.0,14,9.389277538914513e-07,0
202.0,15,3.178410910874701e-06,0
204.00000000000003,0,8.231571569546326e-07,0
204.00000000000003,1,1.1539400803116704e-06,0
204.00000000000003,2,1.4673613792973229e-06,0
204.00000000000003,3,9.456657335999111e-07,0
204.00000000000003,4,1.94175823489307e-06,0
204.00000000000003,5,7.76747333154408e-07,0
204.00000000000003,6,1.563588002547802e-06,0
204.00000000000003,7,1.199345551568069e-06,0
204.00000000000003,8,1.6553201816533655e-06,0
204.00000000000003,9,9.247275324341522e-07,0
204.00000000000003,10,9.231244121825425e-07,0
204.00000000000003,11,1.0589560563898153e-06,0
204.00000000000003,12,1.0397554762908112e-06,0
204.00000000000003,13,9.387878944245085e-07,0
204.00000000000003,14,9.648880087628974e-07,0
204.00000000000003,15,2.937634305440349e-06,0
206.00000000000003,0,8.333148109621116e-07,0
206.00000000000003,1,1.1889093576795755e-06,0
206.00000000000003,2,1.5395522278095681e-06,0
206.00000000000003,3,9.690392726745126e-07,0
206.00000000000003,4,1.992322534052872e-06,0
206.00000000000003,5,7.82931053238856e-07,0
206.00000000000003,6,1.571312918638821e-06,0
206.00000000000003,7,1.2107261304309736e-06,0
206.00000000000003,8,1.7237828423914496e-06,0
206.00000000000003,9,9.573179689887846e-07,0
206.00000000000003,10,9.791911809078563e-07,0
206.00000000000003,11,1.0836426843386725e-06,0
206.00000000000003,12,1.079184450641362e-06,0
206.00000000000003,13,9.585447462638303e-07,0
206.00000000000003,14,1.0090803464354722e-06,0
206.00000000000003,15,2.756419629763803e-06,0
208.00000000000003,0,8.644244371383915e-07,0
208.00000000000003,1,1.2107095772149465e-06,0
208.00000000000003,2,1.6041482513841917e-06,0
208.00000000000003,3,9.960127958055355e-07,0
208.00000000000003,4,2.000494722213972e-06,0
208.00000000000003,5,7.974099126254932e-07,0
208.00000000000003,6,1.5804747956303728e-06,0
208.00000000000003,7,1.2350519335012674e-06,0
208.00000000000003,8,1.7995752558645568e-06,0
208.00000000000003,9,9.9015031812355e-07,0
208.00000000000003,10,1.0417465308897926e-06,0
208.00000000000003,11,1.120877543403363e-06,0
208.00000000000003,12,1.1255746229730834e-06,0
208.00000000000003,13,9.8189690894329e-07,0
208.00000000000003,14,1.0553235010072105e-06,0
208.00000000000003,15,2.565888004181009e-06,0
210.0,0,8.761371586652542e-07,0
210.0,1,1.2016265300017766e-06,0
210.0,2,1.6325843654963338e-06,0
210.0,3,1.0051758408289149e-06,0
210.0,4,1.95835970453149e-06,0
210.0,5,8.027109017341227e-07,0
210.0,6,1.579429357664197e-06,0
210.0,7,1.242194605395278e-06,0
210.0,8,1.8388553464967021e-06,0
210.0,9,1.0080912831991637e-06,0
210.0,10,1.0823707749420858e-06,0
210.0,11,1.1434764288784983e-06,0
210.0,12,1.1501292748062495e-06,0
210.0,13,9.904465806219658e-07,0
210.0,14,1.084212922038193e-06,0
210.0,15,2.4005786929872742e-06,0
212.0,0,8.715295244569224e-07,0
212.0,1,1.1724645908337712e-06,0
212.0,2,1.6360464918885097e-06,0
212.0,3,1.0004003512832649e-06,0
212.0,4,1.882917076259947e-06,0
212.0,5,8.018788219311747e-07,0
212.0,6,1.564626454256103e-06,0
212.0,7,1.2357485772287698e-06,0
212.0,8,1.8543883742634793e-06,0
212.0,9,1.0142506203542046e-06,0
212.0,10,1.1088538698836575e-06,0
212.0,11,1.1552010645921212e-06,0
212.0,12,1.1595470768539127e-06,0
212.0,13,9.905781140324067e-07,0
212.0,14,1.1025944717623964e-06,0
212.0,15,2.2405401134547895e-06,0
214.0,0,8.508152899143076e-07,0
214.0,1,1.1166643971136762e-06,0
214.0,2,1.6059378671248145e-06,0
214.0,3,9.811703835886096e-07,0
214.0,4,1.7493598313472418e-06,0
214.0,5,7.91996484466512e-07,0
214.0,6,1.5311085464073268e-06,0
214.0,7,1.214864242145629e-06,0
214.0,8,1.8270017016959781e-06,0
214.0,9,1.0007075846347315e-06,0
214.0,10,1.1148128074112625e-06,0
214.0,11,1.1498112649542036e-06,0
214.0,12,1.1483538434143167e-06,0
214.0,13,9.755582100519643e-07,0
214.0,14,1.1058574519108817e-06,0
214.0,15,2.036219402010746e-06,0
216.0,0,8.205069437902426e-07,0
216.0,1,1.051601130450627e-06,0
216.0,2,1.5534922554538538e-06,0
216.0,3,9.511655145106249e-07,0
216.0,4,1.608130072107826e-06,0
216.0,5,7.759688279061769e-07,0
216.0,6,1.4865409531213005e-06,0
216.0,7,1.1864976290115567e-06,0
216.0,8,1.768050458411701e-06,0
216.0,9,9.70265449211834e-07,0
216.0,10,1.0981786595289553e-06,0
216.0,11,1.1267508639164195e-06,0
216.0,12,1.1172454067829084e-06,0
216.0,13,9.45537316199911e-07,0
216.0,14,1.0918796209340758e-06,0
216.0,15,1.8398646827365457e-06,0
218.0,0,7.936488495139879e-07,0
218.0,1,9.93615340055321e-07,0
218.0,2,1.5053739219575887e-06,0
218.0,3,9.246200874875468e-07,0
218.0,4,1.4974016707710547e-06,0
218.0,5,7.600790738332619e-07,0
218.0,6,1.4485357434730346e-06,0
218.0,7,1.1624537591699775e-06,0
218.0,8,1.709976571233899e-06,0
218.0,9,9.406459174991303e-07,0
218.0,10,1.0750469289113635e-06,0
218.0,11,1.1018417723611034e-06,0
218.0,12,1.0843582661971873e-06,0
218.0,13,9.169988205841119e-07,0
218.0,14,1.073875528256735e-06,0
218.0,15,1.6979209509148405e-06,0
220.0,0,7.758569815720491e-07,0
220.0,1,9.281026821043585e-07,0
220.0,2,1.460187443178297e-06,0
220.0,3,9.020210060847942e-07,0
220.0,4,1.3906567401268274e-06,0
220.0,5,7.454956875557034e-07,0
220.0,6,1.4114588597057871e-06,0
220.0,7,1.1424669480836585e-06,0
220.0,8,1.6529234620722863e-06,0
220.0,9,9.066318008588767e-07,0
220.0,10,1.0462934744717765e-06,0
220.0,11,1.075685435147246e-06,0
220.0,12,1.0519894758951915e-06,0
220.0,13,8.845310793427378e-07,0
220.0,14,1.0550279741843702e-06,0
220.0,15,1.5666451267357902e-06,0
222.0,0,7.817089147334104e-07,0
222.0,1,8.772643885410359e-07,0
222.0,2,1.438405840878298e-06,0
222.0,3,8.964422522587093e-07,0
222.0,4,1.3253417367843633e-06,0
222.0,5,7.385263354704383e-07,0
222.0,6,1.390618880961165e-06,0
222.0,7,1.1401930191080843e-06,0
222.0,8,1.6187689532596865e-06,0
222.0,9,8.811921625399361e-07,0
222.0,10,1.026950118840729e-06,0
222.0,11,1.0616712443685858e-06,0
222.0,12,1.037416200853238e-06,0
222.0,13,8.649678827249187e-07,0
222.0,14,1.04696934226646e-06,0
222.0,15,1.4742076737373614e-06,0
224.0,0,7.904788318585322e-07,0
224.0,1,8.476222226527044e-07,0
224.0,2,1.4435608686761692e-06,0
224.0,3,8.990751974699999e-07,0
224.0,4,1.2909392451495877e-06,0
224.0,5,7.401339464424966e-07,0
224.0,6,1.386091653955817e-06,0
224.0,7,1.146111408354161e-06,0
224.0,8,1.6061767817327436e-06,0
224.0,9,8.693142081658781e-07,0
224.0,10,1.0201731313816688e-06,0
224.0,11,1.060480648192656e-06,0
224.0,12,1.0340514356414725e-06,0
224.0,13,8.576200046287115e-07,0
224.0,14,1.049927456128437e-06,0
224.0,15,1.4087228258248674e-06,0
226.0,0,7.922629169344757e-07,0
226.0,1,8.26319880331527e-07,0
226.0,2,1.4647969726642263e-06,0
226.0,3,9.060403182378985e-07,0
226.0,4,1.2617043456999483e-06,0
226.0,5,7.462553119889501e-07,0
226.0,6,1.3909884935895243e-06,0
226.0,7,1.1534383983936416e-06,0
226.0,8,1.6049672127975465e-06,0
226.0,9,8.651349728537402e-07,0
226.0,10,1.0203317732743779e-06,0
226.0,11,1.0637526284265304e-06,0
226.0,12,1.0343844345916102e-06,0
226.0,13,8.603855591036505e-07,0
226.0,14,1.0602763528910753e-06,0
226.0,15,1.374436450169871e-06,0
228.0,0,7.961652879210169e-07,0
228.0,1,8.105054137329152e-07,0
228.0,2,1.5094729341292614e-06,0
228.0,3,9.263798597927866e-07,0
228.0,4,1.239944866614088e-06,0
228.0,5,7.608773313006327e-07,0
228.0,6,1.4114298135626717e-06,0
228.0,7,1.172772740351172e-06,0
228.0,8,1.6167605099157198e-06,0
228.0,9,8.710238090250568e-07,0
228.0,10,1.0320933467028993e-06,0
228.0,11,1.0776539313902577e-06,0
228.0,12,1.0462851309345472e-06,0
228.0,13,8.687233703762051e-07,0
228.0,14,1.0859368389485597e-06,0
228.0,15,1.3732467473356882e-06,0
230.0,0,8.183946424762828e-07,0
230.0,1,8.04631408535056e-07,0
230.0,2,1.565433923247978e-06,0
230.0,3,9.556315659269101e-07,0
230.0,4,1.241403256474021e-06,0
230.0,5,7.790247874754268e-07,0
230.0,6,1.440532997889718e-06,0
230.0,7,1.2057458602522401e-06,0
230.0,8,1.6458637192281348e-06,0
230.0,9,8.888301619519409e-07,0
230.0,10,1.0558835073925194e-06,0
230.0,11,1.1053115330158442e-06,0
230.0,12,1.0769247390097064e-06,0
230.0,13,8.867774847611008e-07,0
230.0,14,1.1232819033909658e-06,0
230.0,15,1.3884584597787758e-06,0
232.0,0,8.47830867617855e-07,0
232.0,1,8.055434888942992e-07,0
232.0,2,1.6054657513451616e-06,0
232.0,3,9.764163501749082e-07,0
232.0,4,1.2592622622541726e-06,0
232.0,5,7.952573418091232e-07,0
232.0,6,1.4629803576318478e-06,0
232.0,7,1.2363402383757766e-06,0
232.0,8,1.6822765767679124e-06,0
232.0,9,9.084682606237712e-07,0
232.0,10,1.0800907102566955e-06,0
232.0,11,1.136153849946876e-06,0
232.0,12,1.1099991879133131e-06,0
232.0,13,9.052581452659305e-07,0
232.0,14,1.1557734348016807e-06,0
232.0,15,1.4192820357186165e-06,0
234.0,0,8.775082124519166e-07,0
234.0,1,8.067231468036888e-07,0
234.0,2,1.6353631277729974e-06,0
234.0,3,9.905238810404153e-07,0
234.0,4,1.2803036623073838e-06,0
234.0,5,8.120383837105241e-07,0
234.0,6,1.4821421699786942e-06,0
234.0,7,1.2659234646315984e-06,0
234.0,8,1.7197965067464438e-06,0
234.0,9,9.312373986548333e-07,0
234.0,10,1.1027157484742336e-06,0
234.0,11,1.1734139389926396e-06,0
234.0,12,1.1439625122831093e-06,0
234.0,13,9.256031387631342e-07,0
234.0,14,1.1883050511971617e-06,0
234.0,15,1.4805668617686106e-06,0
236.00000000000003,0,8.870640868992492e-07,0
236.00000000000003,1,8.017121772987051e-07,0
236.00000000000003,2,1.634034119836765e-06,0
236.00000000000003,3,9.896451850086818e-07,0
236.00000000000003,4,1.2904529600960273e-06,0
236.00000000000003,5,8.206901874561728e-07,0
236.00000000000003,6,1.4852591174757814e-06,0
236.00000000000003,7,1.2818789276064848e-06,0
236.00000000000003,8,1.7296287977309186e-06,0
236.00000000000003,9,9.438475339808896e-07,0
236.00000000000003,10,1.1094485553349587e-06,0
236.00000000000003,11,1.1972153000079354e-06,0
236.00000000000003,12,1.1594620457650534e-06,0
236.00000000000003,13,9.344731356878666e-07,0
236.00000000000003,14,1.2032011492995022e-06,0
236.00000000000003,15,1.5461752397358838e-06,0
238.00000000000003,0,8.779409270980107e-07,0
238.00000000000003,1,7.888007754881855e-07,0
238.00000000000003,2,1.6058854443447167e-06,0
238.00000000000003,3,9.767761772057701e-07,0
238.00000000000003,4,1.2830149433334452e-06,0
238.00000000000003,5,8.18529883686702e-07,0
238.00000000000003,6,1.4711265668990636e-06,0
238.00000000000003,7,1.2799401555854606e-06,0
238.00000000000003,8,1.7109069419390998e-06,0
238.00000000000003,9,9.430113443796559e-07,0
238.00000000000003,10,1.0974092876753777e-06,0
238.00000000000003,11,1.199277791932387e-06,0
238.00000000000003,12,1.1534273724174212e-06,0
238.00000000000003,13,9.273105436102069e-07,0
238.00000000000003,14,1.1965748055457925e-06,0
238.00000000000003,15,1.5890989760098506e-06,0
240.0,0,8.574180489077275e-07,0
240.0,1,7.722993634249873e-07,0
240.0,2,1.5620401096919638e-06,0
240.0,3,9.533062635596251e-07,0
240.0,4,1.2636009016135005e-06,0
240.0,5,8.093100579451935e-07,0
240.0,6,1.446082482702461e-06,0
240.0,7,1.2618423696001347e-06,0
240.0,8,1.669411084201718e-06,0
240.0,9,9.333212218812759e-07,0
240.0,10,1.0727802320623992e-06,0
240.0,11,1.1856893788383502e-06,0
240.0,12,1.1345521379680875e-06,0
240.0,13,9.107394901800373e-07,0
240.0,14,1.1743334077881306e-06,0
240.0,15,1.6221656782225748e-06,0
242.0,0,8.264592211277665e-07,0
242.0,1,7.468508762535445e-07,0
242.0,2,1.4941973403480004e-06,0
242.0,3,9.202735061516046e-07,0
242.0,4,1.2285031778800015e-06,0
242.0,5,7.91228347573294e-07,0
242.0,6,1.4068250083150957e-06,0
242.0,7,1.2273253997043693e-06,0
242.0,8,1.5979720622351728e-06,0
242.0,9,9.135108746009918e-07,0
242.0,10,1.0293694113458596e-06,0
242.0,11,1.150947540357481e-06,0
242.0,12,1.0974867867245062e-06,0
242.0,13,8.819278222492852e-07,0
242.0,14,1.1318849013754985e-06,0
242.0,15,1.682193939473092e-06,0
244.0,0,8.007749250415561e-07,0
244.0,1,7.302224794746394e-07,0
244.0,2,1.4366736755436148e-06,0
244.0,3,8.997561380490977e-07,0
244.0,4,1.2004663325690764e-06,0
244.0,5,7.73239490773572e-07,0
244.0,6,1.3701432977262281e-06,0
244.0,7,1.2004770506126275e-06,0
244.0,8,1.5340508294024767e-06,0
244.0,9,8.938141697528206e-07,0
244.0,10,9.868907818800951e-07,0
244.0,11,1.115549468774895e-06,0
244.0,12,1.0587515674892753e-06,0
244.0,13,8.557010861722022e-07,0
244.0,14,1.089668637452152e-06,0
244.0,15,1.7560587183298348e-06,0
246.0,0,7.892477606199173e-07,0
246.0,1,7.284294352318281e-07,0
246.0,2,1.4042133331256137e-06,0
246.0,3,8.968992259499156e-07,0
246.0,4,1.1900656577125833e-06,0
246.0,5,7.691467157489103e-07,0
246.0,6,1.3519611002421805e-06,0
246.0,7,1.1916239871138807e-06,0
246.0,8,1.491036052822686e-06,0
246.0,9,8.852672114453481e-07,0
246.0,10,9.60573502022637e-07,0
246.0,11,1.091861829467795e-06,0
246.0,12,1.0348656867230261e-06,0
246.0,13,8.455340628351817e-07,0
246.0,14,1.0640696767297284e-06,0
246.0,15,1.8293831140920155e-06,0
248.0,0,7.837633859977568e-07,0
248.0,1,7.399440598587348e-07,0
248.0,2,1.3907768129680643e-06,0
248.0,3,8.982131261999156e-07,0
248.0,4,1.1885984290234538e-06,0
248.0,5,7.766988207144914e-07,0
248.0,6,1.3466252104744866e-06,0
248.0,7,1.1846800973912017e-06,0
248.0,8,1.4637081039601084e-06,0
248.0,9,8.861465263606587e-07,0
248.0,10,9.451619970690364e-07,0
248.0,11,1.0759959107728989e-06,0
248.0,12,1.0215445061292614e-06,0
248.0,13,8.458678043243607e-07,0
248.0,14,1.0489210637149997e-06,0
248.0,15,1.9453791404248173e-06,0
250.0,0,7.865128075335547e-07,0
250.0,1,7.618257823342044e-07,0
250.0,2,1.400236238523556e-06,0
250.0,3,9.014426691743565e-07,0
250.0,4,1.1961371542614579e-06,0
250.0,5,7.894347271041247e-07,0
250.0,6,1.3555058025973648e-06,0
250.0,7,1.1706988512803046e-06,0
250.0,8,1.4550164206715429e-06,0
250.0,9,8.974855985836613e-07,0
250.0,10,9.425506242021937e-07,0
250.0,11,1.066940617305975e-06,0
250.0,12,1.025111497196546e-06,0
250.0,13,8.568931928061694e-07,0
250.0,14,1.0450874153121333e-06,0
250.0,15,2.1587372932779224e-06,0
252.0,0,7.987606554889993e-07,0
252.0,1,7.817894384019786e-07,0
252.0,2,1.4339618484219664e-06,0
252.0,3,9.1029039576176e-07,0
252.0,4,1.2208027695339764e-06,0
252.0,5,7.899720013796078e-07,0
252.0,6,1.3812617493036089e-06,0
252.0,7,1.1628996107500519e-06,0
252.0,8,1.478771077773075e-06,0
252.0,9,9.141081621467517e-07,0
252.0,10,9.546941227440837e-07,0
252.0,11,1.0740724581242924e-06,0
252.0,12,1.0485571073898274e-06,0
252.0,13,8.651211485675322e-07,0
252.0,14,1.0536453068674704e-06,0
252.0,15,2.422140777056022e-06,0
254.0,0,8.158069263876954e-07,0
254.0,1,8.016031008119979e-07,0
254.0,2,1.4771087757570884e-06,0
254.0,3,9.278061767509997e-07,0
254.0,4,1.2612164631102407e-06,0
254.0,5,7.860369682941043e-07,0
254.0,6,1.4114749094894827e-06,0
254.0,7,1.1701765717393152e-06,0
254.0,8,1.5182901567223573e-06,0
254.0,9,9.334130820713725e-07,0
254.0,10,9.77524745939617e-07,0
