dt[s],5e-10
freqs[MHz],channel,p1[2V/sqrt(Hz)],chi2[TBA]
492.0,3,8.422153727134109e-07,0
492.0,4,1.0223799697124039e-06,0
492.0,5,5.70597585093741e-07,0
492.0,6,1.0991516369398967e-06,0
492.0,7,8.858705042060167e-07,0
492.0,8,8.224881187729761e-07,0
492.0,9,4.387695850443844e-07,0
492.0,10,5.138355385332851e-07,0
492.0,11,5.033727369743359e-07,0
492.0,12,6.812870944212126e-07,0
492.0,13,4.517769995356718e-07,0
492.0,14,5.97341909470076e-07,0
492.0,15,4.0946059183552245e-07,0
494.0,0,4.895007544668527e-07,0
494.0,1,4.909051869024209e-07,0
494.0,2,8.832468511124169e-07,0
494.0,3,8.314532765638172e-07,0
494.0,4,9.584346368558472e-07,0
494.0,5,5.938943096415279e-07,0
494.0,6,1.0664709286717281e-06,0
494.0,7,8.749155553661339e-07,0
494.0,8,7.881617174897624e-07,0
494.0,9,4.4014857220934693e-07,0
494.0,10,4.921523505477662e-07,0
494.0,11,4.902421571092409e-07,0
494.0,12,6.529521159070761e-07,0
494.0,13,4.4896052360737965e-07,0
494.0,14,5.74344879704583e-07,0
494.0,15,3.997519565657713e-07,0
496.0,0,4.872402977670962e-07,0
496.0,1,5.176128785278359e-07,0
496.0,2,8.729199722850324e-07,0
496.0,3,8.383796610421494e-07,0
496.0,4,9.176316700117062e-07,0
496.0,5,6.535416861510749e-07,0
496.0,6,1.0490598919054784e-06,0
496.0,7,8.816128014365517e-07,0
496.0,8,7.680784955722579e-07,0
496.0,9,4.627830343353345e-07,0
496.0,10,4.802818147194511e-07,0
496.0,11,4.916155167674537e-07,0
496.0,12,6.378165670955481e-07,0
496.0,13,4.596361953749568e-07,0
496.0,14,5.607260909182594e-07,0
496.0,15,4.044272947766446e-07,0
498.0,0,4.896881881826095e-07,0
498.0,1,5.450681893724487e-07,0
498.0,2,8.675339410002563e-07,0
498.0,3,8.532311638468793e-07,0
498.0,4,8.875115168427001e-07,0
498.0,5,7.096915749518229e-07,0
498.0,6,1.0409183110643253e-06,0
498.0,7,8.952133086482557e-07,0
498.0,8,7.593201921184527e-07,0
498.0,9,4.864121365513097e-07,0
498.0,10,4.7466782419864553e-07,0
498.0,11,4.980946894785381e-07,0
498.0,12,6.304322423545635e-07,0
498.0,13,4.7218302124870564e-07,0
498.0,14,5.527983437866345e-07,0
498.0,15,4.1506316537570724e-07,0
500.0,0,4.976586785418473e-07,0
500.0,1,5.318975032632192e-07,0
500.0,2,8.676352789524337e-07,0
500.0,3,8.698304432474182e-07,0
500.0,4,8.669167789131003e-07,0
500.0,5,7.157334157694327e-07,0
500.0,6,1.0411965548171815e-06,0
500.0,7,9.011404424899266e-07,0
500.0,8,7.519213043509656e-07,0
500.0,9,4.854535985934326e-07,0
500.0,10,4.705370813461113e-07,0
500.0,11,4.984440570392511e-07,0
500.0,12,6.275194867184349e-07,0
500.0,13,4.686338728545121e-07,0
500.0,14,5.498291903089829e-07,0
500.0,15,4.1972977263727067e-07,0
502.0,0,5.084660873269358e-07,0
502.0,1,4.717925966812056e-07,0
502.0,2,8.776566811686675e-07,0
502.0,3,8.823767857515221e-07,0
502.0,4,8.590930979592353e-07,0
502.0,5,6.562201846909677e-07,0
502.0,6,1.0584055093499005e-06,0
502.0,7,8.950793774933534e-07,0
502.0,8,7.522883244581461e-07,0
502.0,9,4.5438126545523125e-07,0
502.0,10,4.6983768642413777e-07,0
502.0,11,4.875338053799542e-07,0
502.0,12,6.289184237585279e-07,0
502.0,13,4.4778990167972597e-07,0
502.0,14,5.538838823511272e-07,0
502.0,15,4.103821593515833e-07,0
504.0,0,5.205792688883055e-07,0
504.0,1,4.1873315073390803e-07,0
504.0,2,8.959945283673223e-07,0
504.0,3,8.988799670590065e-07,0
504.0,4,8.64934225434617e-07,0
504.0,5,6.045437173914156e-07,0
504.0,6,1.084847900512398e-06,0
504.0,7,8.965700894783532e-07,0
504.0,8,7.619478211000996e-07,0
504.0,9,4.2982195567495955e-07,0
504.0,10,4.7454331522495535e-07,0
504.0,11,4.808932144172586e-07,0
504.0,12,6.389512001126736e-07,0
504.0,13,4.367320268554277e-07,0
504.0,14,5.634158166257667e-07,0
504.0,15,4.026302648374622e-07,0
506.0,0,5.399789858918168e-07,0
506.0,1,3.9089263331668195e-07,0
506.0,2,9.2898460519764e-07,0
506.0,3,9.312308009498678e-07,0
506.0,4,8.827725336626442e-07,0
506.0,5,5.892923569506291e-07,0
506.0,6,1.1250066738410234e-06,0
506.0,7,9.189339422084275e-07,0
506.0,8,7.817563519612412e-07,0
506.0,9,4.231989251868379e-07,0
506.0,10,4.862359499391578e-07,0
506.0,11,4.860627123108774e-07,0
506.0,12,6.604327913984709e-07,0
506.0,13,4.380357045475335e-07,0
506.0,14,5.796356211907304e-07,0
506.0,15,4.095066530131383e-07,0
508.0,0,5.549347994296481e-07,0
508.0,1,3.903156281516959e-07,0
508.0,2,9.636169993200939e-07,0
508.0,3,9.621924733180346e-07,0
508.0,4,9.022323339402453e-07,0
508.0,5,6.05180978426556e-07,0
508.0,6,1.1610250576030158e-06,0
508.0,7,9.459888428861452e-07,0
508.0,8,8.020678614944898e-07,0
508.0,9,4.3143082246328177e-07,0
508.0,10,4.983085454846325e-07,0
508.0,11,4.954152164935332e-07,0
508.0,12,6.826218631311859e-07,0
508.0,13,4.4871864125404435e-07,0
508.0,14,5.948980851766883e-07,0
508.0,15,4.2071204909996046e-07,0
510.0,0,5.598513480978951e-07,0
510.0,1,3.861436257371099e-07,0
510.0,2,9.819869054872762e-07,0
510.0,3,9.7701921163943e-07,0
510.0,4,9.113461124225914e-07,0
510.0,5,6.08877972858301e-07,0
510.0,6,1.1830095872265191e-06,0
510.0,7,9.591202688104868e-07,0
510.0,8,8.118044792312987e-07,0
510.0,9,4.344061791215548e-07,0
510.0,10,5.042144856567292e-07,0
510.0,11,4.997886293881048e-07,0
510.0,12,6.942280613756035e-07,0
510.0,13,4.5138758905795755e-07,0
510.0,14,6.02688935740557e-07,0
510.0,15,4.253149132409724e-07,0
512.0,0,5.568476746952834e-07,0
512.0,1,3.7550891564455606e-07,0
512.0,2,9.911105111699068e-07,0
512.0,3,9.77616499654357e-07,0
512.0,4,9.105765708374144e-07,0
512.0,5,6.015494319590173e-07,0
512.0,6,1.18980455770513e-06,0
512.0,7,9.61885491763431e-07,0
512.0,8,8.130527584166762e-07,0
512.0,9,4.30615090897748e-07,0
512.0,10,5.054196397997617e-07,0
512.0,11,4.994120277822874e-07,0
512.0,12,6.97424214066576e-07,0
512.0,13,4.484558554874579e-07,0
512.0,14,6.019570794343926e-07,0
512.0,15,4.258251191934382e-07,0
514.0,0,5.412728541621067e-07,0
514.0,1,3.597008160234037e-07,0
514.0,2,9.869638406348128e-07,0
514.0,3,9.589004843511598e-07,0
514.0,4,8.915984303054885e-07,0
514.0,5,5.857690491847643e-07,0
514.0,6,1.1780284911819205e-06,0
514.0,7,9.47935545507365e-07,0
514.0,8,7.94073537792847e-07,0
514.0,9,4.2044204190633035e-07,0
514.0,10,4.977980627667253e-07,0
514.0,11,4.911845966682425e-07,0
514.0,12,6.840701710493047e-07,0
514.0,13,4.34127515858908e-07,0
514.0,14,5.887609174718785e-07,0
514.0,15,4.218312022418522e-07,0
516.0,0,5.130759613826791e-07,0
516.0,1,3.421917142616482e-07,0
516.0,2,9.72294969981085e-07,0
516.0,3,9.25278600595137e-07,0
516.0,4,8.577866711705877e-07,0
516.0,5,5.649359978447999e-07,0
516.0,6,1.1481222563883112e-06,0
516.0,7,9.141306599496337e-07,0
516.0,8,7.605211201934863e-07,0
516.0,9,4.0774978541721216e-07,0
516.0,10,4.827928540695592e-07,0
516.0,11,4.7424969013700095e-07,0
516.0,12,6.561665497080693e-07,0
516.0,13,4.166978442776079e-07,0
516.0,14,5.672319394535756e-07,0
516.0,15,4.1122432622705986e-07,0
518.0,0,4.914716812977093e-07,0
518.0,1,3.2758395870371924e-07,0
518.0,2,9.541325112238795e-07,0
518.0,3,8.948019509961449e-07,0
518.0,4,8.30973858480514e-07,0
518.0,5,5.443863418812173e-07,0
518.0,6,1.1136248406252472e-06,0
518.0,7,8.845962024781495e-07,0
518.0,8,7.350503050526094e-07,0
518.0,9,3.9620190555600147e-07,0
518.0,10,4.687357497833934e-07,0
518.0,11,4.6059612354711573e-07,0
518.0,12,6.329739010841796e-07,0
518.0,13,4.029324068116747e-07,0
518.0,14,5.489124260230154e-07,0
518.0,15,4.0347051569011826e-07,0
520.0,0,4.824652682599956e-07,0
520.0,1,3.1518929481886983e-07,0
520.0,2,9.380379207597629e-07,0
520.0,3,8.697628697645817e-07,0
520.0,4,8.259733308298303e-07,0
520.0,5,5.207467138976154e-07,0
520.0,6,1.0764923588926738e-06,0
520.0,7,8.632902340593424e-07,0
520.0,8,7.374883459124307e-07,0
520.0,9,3.833153615733911e-07,0
520.0,10,4.5346416821576435e-07,0
520.0,11,4.573732249518678e-07,0
520.0,12,6.20053849923561e-07,0
520.0,13,3.8647424899575695e-07,0
520.0,14,5.293269806737002e-07,0
520.0,15,4.134184772036543e-07,0
522.0,0,4.882001432340867e-07,0
522.0,1,3.0982806298408105e-07,0
522.0,2,9.270986286711627e-07,0
522.0,3,8.580379478679802e-07,0
522.0,4,8.421591020258584e-07,0
522.0,5,5.050657592168918e-07,0
522.0,6,1.0495219059509188e-06,0
522.0,7,8.559605670513182e-07,0
522.0,8,7.639105991217367e-07,0
522.0,9,3.738605936651664e-07,0
522.0,10,4.4222334623309866e-07,0
522.0,11,4.635918127035748e-07,0
522.0,12,6.229566304771234e-07,0
522.0,13,3.7801114688595587e-07,0
522.0,14,5.161425346293762e-07,0
522.0,15,4.3447320818629636e-07,0
524.0,0,4.890519743242465e-07,0
524.0,1,3.0739199546111567e-07,0
524.0,2,9.239308657030381e-07,0
524.0,3,8.488210563509093e-07,0
524.0,4,8.511348974505779e-07,0
524.0,5,4.965764016351034e-07,0
524.0,6,1.0369009817284496e-06,0
524.0,7,8.433170657999208e-07,0
524.0,8,7.731071932921148e-07,0
524.0,9,3.702822091312152e-07,0
524.0,10,4.358134946318694e-07,0
524.0,11,4.624810082768447e-07,0
524.0,12,6.243641533725706e-07,0
524.0,13,3.7353802239515714e-07,0
524.0,14,5.10639171465518e-07,0
524.0,15,4.4129459203010555e-07,0
526.0,0,4.793278896547693e-07,0
526.0,1,3.0445510591604283e-07,0
526.0,2,9.253630829216363e-07,0
526.0,3,8.355440675924215e-07,0
526.0,4,8.432771360146083e-07,0
526.0,5,4.90825243894867e-07,0
526.0,6,1.0329109464246187e-06,0
526.0,7,8.167508779912034e-07,0
526.0,8,7.526974688170345e-07,0
526.0,9,3.673634757117258e-07,0
526.0,10,4.329166121924925e-07,0
526.0,11,4.5144962489832714e-07,0
526.0,12,6.169421295589527e-07,0
526.0,13,3.732173986129583e-07,0
526.0,14,5.096939705419872e-07,0
526.0,15,4.3477831950263763e-07,0
528.0,0,4.642617627787436e-07,0
528.0,1,3.0622515354201665e-07,0
528.0,2,9.339529808374857e-07,0
528.0,3,8.193899098318941e-07,0
528.0,4,8.306209200496034e-07,0
528.0,5,4.935122644116756e-07,0
528.0,6,1.0381354622367927e-06,0
528.0,7,7.840890218537725e-07,0
528.0,8,7.149584307188459e-07,0
528.0,9,3.690169829926859e-07,0
528.0,10,4.3386367478921975e-07,0
528.0,11,4.345982311441402e-07,0
528.0,12,6.06570706696443e-07,0
528.0,13,3.8013155617496427e-07,0
528.0,14,5.157041815824317e-07,0
528.0,15,4.18281265562079e-07,0
530.0,0,4.6470448805591635e-07,0
530.0,1,3.1258914991342647e-07,0
530.0,2,9.491394925770384e-07,0
530.0,3,8.129216597589885e-07,0
530.0,4,8.460575100129468e-07,0
530.0,5,5.026532974214404e-07,0
530.0,6,1.056693205042806e-06,0
530.0,7,7.708182358621397e-07,0
530.0,8,7.024647481100902e-07,0
530.0,9,3.7434315325448613e-07,0
530.0,10,4.3911067239967464e-07,0
530.0,11,4.2872876688595964e-07,0
530.0,12,6.100388769554674e-07,0
530.0,13,3.8890045020437517e-07,0
530.0,14,5.266943450848062e-07,0
530.0,15,4.098610963303592e-07,0
532.0,0,4.811805328724548e-07,0
532.0,1,3.218287099159933e-07,0
532.0,2,9.6126617945779e-07,0
532.0,3,8.157093164586732e-07,0
532.0,4,8.785631952135998e-07,0
532.0,5,5.118010966242462e-07,0
532.0,6,1.0768352020411658e-06,0
532.0,7,7.753984024017129e-07,0
532.0,8,7.163952138600471e-07,0
532.0,9,3.7936768202116e-07,0
532.0,10,4.4439462091293905e-07,0
532.0,11,4.30095870144253e-07,0
532.0,12,6.266993204053103e-07,0
532.0,13,3.961034702999628e-07,0
532.0,14,5.377174994028308e-07,0
532.0,15,4.1035235368905233e-07,0
534.0,0,5.041870486521585e-07,0
534.0,1,3.3123842801023005e-07,0
534.0,2,9.688996244878326e-07,0
534.0,3,8.192940031261985e-07,0
534.0,4,9.224250169366779e-07,0
534.0,5,5.189625643605683e-07,0
534.0,6,1.0954133010705365e-06,0
534.0,7,7.798659749526767e-07,0
534.0,8,7.350744642504457e-07,0
534.0,9,3.832803615775229e-07,0
534.0,10,4.506409020726139e-07,0
534.0,11,4.2953088220508513e-07,0
534.0,12,6.462415698900445e-07,0
534.0,13,4.055325038141066e-07,0
534.0,14,5.485689911613021e-07,0
534.0,15,4.097801612099615e-07,0
536.0,0,5.149720254943022e-07,0
536.0,1,3.3730874490775133e-07,0
536.0,2,9.644078369624093e-07,0
536.0,3,8.140562389139037e-07,0
536.0,4,9.526378736750463e-07,0
536.0,5,5.197155457856428e-07,0
536.0,6,1.102478733254244e-06,0
536.0,7,7.749549669313352e-07,0
536.0,8,7.380421868235244e-07,0
536.0,9,3.8106514871139495e-07,0
536.0,10,4.5129325762980745e-07,0
536.0,11,4.233242365446317e-07,0
536.0,12,6.518436739156657e-07,0
536.0,13,4.0816584126600644e-07,0
536.0,14,5.516330938884996e-07,0
536.0,15,4.013299233874004e-07,0
538.0,0,5.123037351898226e-07,0
538.0,1,3.394757747658772e-07,0
538.0,2,9.474220020666609e-07,0
538.0,3,8.058351499348426e-07,0
538.0,4,9.597203759429099e-07,0
538.0,5,5.139151520539111e-07,0
538.0,6,1.0938099189936471e-06,0
538.0,7,7.617308017560094e-07,0
538.0,8,7.228144010762671e-07,0
538.0,9,3.740453301952506e-07,0
538.0,10,4.45971335512458e-07,0
538.0,11,4.1590121501769343e-07,0
538.0,12,6.419832970766927e-07,0
538.0,13,4.046017340419431e-07,0
538.0,14,5.45319226963111e-07,0
538.0,15,3.8994408852303513e-07,0
540.0,0,5.011813983082637e-07,0
540.0,1,3.375065103538745e-07,0
540.0,2,9.23762761713904e-07,0
540.0,3,7.946151411234355e-07,0
540.0,4,9.57067725438095e-07,0
540.0,5,5.027649139153373e-07,0
540.0,6,1.073978125621774e-06,0
540.0,7,7.43548691180323e-07,0
540.0,8,6.97903802804999e-07,0
540.0,9,3.6284009860702237e-07,0
540.0,10,4.369626037643166e-07,0
540.0,11,4.0325743031488605e-07,0
540.0,12,6.225743841760856e-07,0
540.0,13,3.9404993848389155e-07,0
540.0,14,5.325555670979603e-07,0
540.0,15,3.749532934902279e-07,0
542.0,0,4.809269992576365e-07,0
542.0,1,3.342592792836083e-07,0
542.0,2,8.868620508365184e-07,0
542.0,3,7.773904415392887e-07,0
542.0,4,9.41968816467479e-07,0
542.0,5,4.836956282653912e-07,0
542.0,6,1.03724701665958e-06,0
542.0,7,7.162315424073877e-07,0
542.0,8,6.580313713642366e-07,0
542.0,9,3.4621270628585456e-07,0
542.0,10,4.2132522918282765e-07,0
542.0,11,3.8604354826899356e-07,0
542.0,12,5.911824224806054e-07,0
542.0,13,3.759144104279252e-07,0
542.0,14,5.115746364426929e-07,0
542.0,15,3.536983127296059e-07,0
544.0,0,4.6139039535730537e-07,0
544.0,1,3.327269150519688e-07,0
544.0,2,8.556617134460644e-07,0
544.0,3,7.591186681094759e-07,0
544.0,4,9.228997899134133e-07,0
544.0,5,4.664686253062061e-07,0
544.0,6,1.0024269690884366e-06,0
544.0,7,6.90199649054935e-07,0
544.0,8,6.242171943129363e-07,0
544.0,9,3.3099443213158653e-07,0
544.0,10,4.0704903372148183e-07,0
544.0,11,3.6931711832014706e-07,0
544.0,12,5.594919761348738e-07,0
544.0,13,3.600955015250899e-07,0
544.0,14,4.923291336998336e-07,0
544.0,15,3.345746552098885e-07,0
546.0,0,4.4987253020099643e-07,0
546.0,1,3.3358821530996863e-07,0
546.0,2,8.388920600833227e-07,0
546.0,3,7.472491967208797e-07,0
546.0,4,9.09800158345227e-07,0
546.0,5,4.578212838322435e-07,0
546.0,6,9.815298389606636e-07,0
546.0,7,6.767353742913355e-07,0
546.0,8,5.997523197041827e-07,0
546.0,9,3.214628160964163e-07,0
546.0,10,3.9814301282247837e-07,0
546.0,11,3.6103897575169684e-07,0
546.0,12,5.395462719076842e-07,0
546.0,13,3.4935794737570974e-07,0
546.0,14,4.803155081578098e-07,0
546.0,15,3.2596773340392014e-07,0
548.0,0,4.4244591938833116e-07,0
548.0,1,3.380581718614814e-07,0
548.0,2,8.305143818792527e-07,0
548.0,3,7.370390858654713e-07,0
548.0,4,8.996960868089671e-07,0
548.0,5,4.518156040900143e-07,0
548.0,6,9.671582441628037e-07,0
548.0,7,6.676306132820338e-07,0
548.0,8,5.843677650500905e-07,0
548.0,9,3.165192775047116e-07,0
548.0,10,3.927368413422425e-07,0
548.0,11,3.5373646129905283e-07,0
548.0,12,5.250483114380654e-07,0
548.0,13,3.432666516810488e-07,0
548.0,14,4.7379940372081305e-07,0
548.0,15,3.20097189848361e-07,0
550.0,0,4.378297185433426e-07,0
550.0,1,3.45494424758791e-07,0
550.0,2,8.275216833573564e-07,0
550.0,3,7.288321850042272e-07,0
550.0,4,8.903616128590072e-07,0
550.0,5,4.442669697765961e-07,0
550.0,6,9.552668738877227e-07,0
550.0,7,6.621167109324536e-07,0
550.0,8,5.744291451544436e-07,0
550.0,9,3.1137445998216455e-07,0
550.0,10,3.8896123327402716e-07,0
550.0,11,3.457146573507739e-07,0
550.0,12,5.173355447578666e-07,0
550.0,13,3.38345035845437e-07,0
550.0,14,4.7074302875431965e-07,0
550.0,15,3.132042620387249e-07,0
552.0,0,4.3851777558745876e-07,0
552.0,1,3.526813186899855e-07,0
552.0,2,8.342950926860703e-07,0
552.0,3,7.269099975594906e-07,0
552.0,4,8.871067303592916e-07,0
552.0,5,4.413079532117531e-07,0
552.0,6,9.476019782697279e-07,0
552.0,7,6.625985433018993e-07,0
552.0,8,5.746125003326689e-07,0
552.0,9,3.0882803158271435e-07,0
552.0,10,3.88352394327537e-07,0
552.0,11,3.4297721823500875e-07,0
552.0,12,5.195033194567603e-07,0
552.0,13,3.3768767326871827e-07,0
552.0,14,4.7065064340077094e-07,0
552.0,15,3.101554234186016e-07,0
554.0,0,4.437779702220286e-07,0
554.0,1,3.598036654704207e-07,0
554.0,2,8.485784022175673e-07,0
554.0,3,7.325553134983007e-07,0
554.0,4,8.887006754477824e-07,0
554.0,5,4.4367154816490975e-07,0
554.0,6,9.493773721491129e-07,0
554.0,7,6.704499603018572e-07,0
554.0,8,5.841899068823838e-07,0
554.0,9,3.0863014946081175e-07,0
554.0,10,3.8971143840985594e-07,0
554.0,11,3.4463034705167216e-07,0
554.0,12,5.271226914400668e-07,0
554.0,13,3.3885945042004795e-07,0
554.0,14,4.7420178755467595e-07,0
554.0,15,3.1109739401247076e-07,0
556.0,0,4.5492004406526977e-07,0
556.0,1,3.706376362704959e-07,0
556.0,2,8.723474242874179e-07,0
556.0,3,7.46071448825109e-07,0
556.0,4,8.909714495801435e-07,0
556.0,5,4.5313576590585635e-07,0
556.0,6,9.616825689278165e-07,0
556.0,7,6.894710050802043e-07,0
556.0,8,5.994382231989821e-07,0
556.0,9,3.1215397022569034e-07,0
556.0,10,3.9597926851208766e-07,0
556.0,11,3.5112748603203217e-07,0
556.0,12,5.403627296446214e-07,0
556.0,13,3.4561225677231126e-07,0
556.0,14,4.825845310721851e-07,0
556.0,15,3.160107960634162e-07,0
558.0,0,4.668665367084522e-07,0
558.0,1,3.816026535285825e-07,0
558.0,2,8.968367470101529e-07,0
558.0,3,7.611530896544061e-07,0
558.0,4,8.861816903328855e-07,0
558.0,5,4.6330896403365213e-07,0
558.0,6,9.784817944914742e-07,0
558.0,7,7.110625630027328e-07,0
558.0,8,6.176127516166588e-07,0
558.0,9,3.181561667834109e-07,0
558.0,10,4.01691907931985e-07,0
558.0,11,3.5654599067802596e-07,0
558.0,12,5.544695504310684e-07,0
558.0,13,3.5210197166827674e-07,0
558.0,14,4.915169984186454e-07,0
558.0,15,3.1999945786111857e-07,0
560.0,0,4.7480762586059364e-07,0
560.0,1,3.8608743817110855e-07,0
560.0,2,9.108250228349144e-07,0
560.0,3,7.69186869874813e-07,0
560.0,4,8.745365863163422e-07,0
560.0,5,4.691442622023597e-07,0
560.0,6,9.858706025008284e-07,0
560.0,7,7.25751452247038e-07,0
560.0,8,6.263319574475973e-07,0
560.0,9,3.205794933988066e-07,0
560.0,10,4.0441900654281917e-07,0
560.0,11,3.598452161904142e-07,0
560.0,12,5.625634462747455e-07,0
560.0,13,3.5777087639996637e-07,0
560.0,14,4.964197241573686e-07,0
560.0,15,3.2167529836554834e-07,0
562.0,0,4.792421553898753e-07,0
562.0,1,3.8464669343722344e-07,0
562.0,2,9.148928979126259e-07,0
562.0,3,7.70166956738461e-07,0
562.0,4,8.539704971802033e-07,0
562.0,5,4.7351062966077455e-07,0
562.0,6,9.842944799690532e-07,0
562.0,7,7.347558698521016e-07,0
562.0,8,6.278903588752863e-07,0
562.0,9,3.207993231948824e-07,0
562.0,10,4.0296575622755034e-07,0
562.0,11,3.598626819273049e-07,0
562.0,12,5.633237069336523e-07,0
562.0,13,3.562056288157165e-07,0
562.0,14,4.941446387445332e-07,0
562.0,15,3.2157577011729173e-07,0
564.0,0,4.7647808721234797e-07,0
564.0,1,3.758011428382569e-07,0
564.0,2,9.031503133297228e-07,0
564.0,3,7.61320279158775e-07,0
564.0,4,8.150467777986734e-07,0
564.0,5,4.714030297546955e-07,0
564.0,6,9.688463283760808e-07,0
564.0,7,7.353592651327099e-07,0
564.0,8,6.173643931628326e-07,0
564.0,9,3.180659156851241e-07,0
564.0,10,3.945292600588658e-07,0
564.0,11,3.5476501452857324e-07,0
564.0,12,5.531741042709922e-07,0
564.0,13,3.49082968971464e-07,0
564.0,14,4.821091121919465e-07,0
564.0,15,3.156902719767725e-07,0
566.0000000000001,0,4.666716870349321e-07,0
566.0000000000001,1,3.5966584926225434e-07,0
566.0000000000001,2,8.797644501638517e-07,0
566.0000000000001,3,7.42953010825268e-07,0
566.0000000000001,4,7.696180906231418e-07,0
566.0000000000001,5,4.6219461750218736e-07,0
566.0000000000001,6,9.411284024049896e-07,0
566.0000000000001,7,7.256666060546958e-07,0
566.0000000000001,8,5.985310723335053e-07,0
566.0000000000001,9,3.1106622177427514e-07,0
566.0000000000001,10,3.8137663948061753e-07,0
566.0000000000001,11,3.456501340920236e-07,0
566.0000000000001,12,5.350634167127521e-07,0
566.0000000000001,13,3.3897316208362196e-07,0
566.0000000000001,14,4.645415296845717e-07,0
566.0000000000001,15,3.0530575684592416e-07,0
568.0000000000001,0,4.5765211188781245e-07,0
568.0000000000001,1,3.444662719338426e-07,0
568.0000000000001,2,8.588123986163506e-07,0
568.0000000000001,3,7.255087224670829e-07,0
568.0000000000001,4,7.33004378909931e-07,0
568.0000000000001,5,4.552348712914806e-07,0
568.0000000000001,6,9.176031038917107e-07,0
568.0000000000001,7,7.136722533433345e-07,0
568.0000000000001,8,5.823149481524901e-07,0
568.0000000000001,9,3.056016379919873e-07,0
568.0000000000001,10,3.6982911826477466e-07,0
568.0000000000001,11,3.3870613497330634e-07,0
568.0000000000001,12,5.19757785609684e-07,0
568.0000000000001,13,3.3151401757326427e-07,0
568.0000000000001,14,4.501540895166124e-07,0
568.0000000000001,15,2.9637311762383577e-07,0
570.0000000000001,0,4.531674224899725e-07,0
570.0000000000001,1,3.2839396292005843e-07,0
570.0000000000001,2,8.370808409028005e-07,0
570.0000000000001,3,7.079717310011053e-07,0
570.0000000000001,4,6.993416684731486e-07,0
570.0000000000001,5,4.6049946078999907e-07,0
570.0000000000001,6,8.923308772710099e-07,0
570.0000000000001,7,7.048900341837103e-07,0
570.0000000000001,8,5.634261424995949e-07,0
570.0000000000001,9,2.980545732918393e-07,0
570.0000000000001,10,3.5726876532717446e-07,0
570.0000000000001,11,3.3120490261894545e-07,0
570.0000000000001,12,5.032014632602851e-07,0
570.0000000000001,13,3.257495145862558e-07,0
570.0000000000001,14,4.36033255612459e-07,0
570.0000000000001,15,2.887989219694346e-07,0
572.0000000000001,0,4.5292635688984224e-07,0
572.0000000000001,1,3.1860113389755623e-07,0
572.0000000000001,2,8.23002375024406e-07,0
572.0000000000001,3,6.976267987282317e-07,0
572.0000000000001,4,6.80261569154936e-07,0
572.0000000000001,5,4.7340922035510065e-07,0
572.0000000000001,6,8.756526579812856e-07,0
572.0000000000001,7,7.033293815382031e-07,0
572.0000000000001,8,5.539821393262723e-07,0
572.0000000000001,9,2.9536666474303604e-07,0
572.0000000000001,10,3.4962985221003996e-07,0
572.0000000000001,11,3.2652672414638167e-07,0
572.0000000000001,12,4.916615971064942e-07,0
572.0000000000001,13,3.2249497641009896e-07,0
572.0000000000001,14,4.263708730987197e-07,0
572.0000000000001,15,2.879580069300376e-07,0
574.0000000000001,0,4.5395141622686127e-07,0
574.0000000000001,1,3.128099381380956e-07,0
574.0000000000001,2,8.172335207472577e-07,0
574.0000000000001,3,6.935772268004761e-07,0
574.0000000000001,4,6.707350471439255e-07,0
574.0000000000001,5,4.783403515363625e-07,0
574.0000000000001,6,8.714250163133401e-07,0
574.0000000000001,7,7.01869794308934e-07,0
574.0000000000001,8,5.532171930583074e-07,0
574.0000000000001,9,2.95677482275851e-07,0
574.0000000000001,10,3.4575026044576604e-07,0
574.0000000000001,11,3.250497483292194e-07,0
574.0000000000001,12,4.904256091651415e-07,0
574.0000000000001,13,3.235848371285754e-07,0
574.0000000000001,14,4.2156286778931585e-07,0
574.0000000000001,15,2.886451190310212e-07,0
576.0000000000001,0,4.5645635891983413e-07,0
576.0000000000001,1,3.042229327282609e-07,0
576.0000000000001,2,8.201697096575722e-07,0
576.0000000000001,3,6.922735779041962e-07,0
576.0000000000001,4,6.649809800602878e-07,0
576.0000000000001,5,4.7444406249399536e-07,0
576.0000000000001,6,8.724271673503212e-07,0
576.0000000000001,7,6.964258404370796e-07,0
576.0000000000001,8,5.582644714979043e-07,0
576.0000000000001,9,2.9728763095352713e-07,0
576.0000000000001,10,3.4547704737733034e-07,0
576.0000000000001,11,3.278950370311675e-07,0
576.0000000000001,12,4.949240433489253e-07,0
576.0000000000001,13,3.24633965408102e-07,0
576.0000000000001,14,4.207563026364108e-07,0
576.0000000000001,15,2.8841023519572695e-07,0
578.0,0,4.670108816499561e-07,0
578.0,1,2.955561402156511e-07,0
578.0,2,8.350708921589805e-07,0
578.0,3,6.948456397575648e-07,0
578.0,4,6.691003409595525e-07,0
578.0,5,4.6532762516642685e-07,0
578.0,6,8.840232636046043e-07,0
578.0,7,6.884491449397693e-07,0
578.0,8,5.680646682723454e-07,0
578.0,9,3.0225166227441235e-07,0
578.0,10,3.4905199065215553e-07,0
578.0,11,3.339068124360776e-07,0
578.0,12,5.084355946080556e-07,0
578.0,13,3.2714956333229406e-07,0
578.0,14,4.2546658789717266e-07,0
578.0,15,2.875693225974339e-07,0
580.0,0,4.837510751323033e-07,0
580.0,1,2.937168457945036e-07,0
580.0,2,8.60438957741919e-07,0
580.0,3,7.084035357948373e-07,0
