dt[s],5e-10
freqs[MHz],channel,p1[2V/sqrt(Hz)],chi2[TBA]
452.0,13,3.5487756160479895e-07,0
452.0,14,3.1573922159848915e-07,0
452.0,15,2.840597438168691e-07,0
454.0,0,8.836167888292828e-07,0
454.0,1,1.7996725078520988e-07,0
454.0,2,4.81328605826322e-07,0
454.0,3,1.1588820528969498e-07,0
454.0,4,5.569919838340994e-07,0
454.0,5,3.9401491173445644e-07,0
454.0,6,1.2924425346684174e-07,0
454.0,7,4.7581471914178076e-07,0
454.0,8,4.1620180439812927e-07,0
454.0,9,2.7284029272577605e-07,0
454.0,10,3.46295080083008e-07,0
454.0,11,3.06005256458425e-07,0
454.0,12,3.291513719712402e-07,0
454.0,13,3.6121617751333463e-07,0
454.0,14,3.209742788391939e-07,0
454.0,15,2.919846098003956e-07,0
456.0,0,8.968958700757462e-07,0
456.0,1,1.8607950322229872e-07,0
456.0,2,5.084266125072474e-07,0
456.0,3,1.1599329782345771e-07,0
456.0,4,5.832762888945457e-07,0
456.0,5,4.1882172401448844e-07,0
456.0,6,1.3506603014220582e-07,0
456.0,7,4.900389376176704e-07,0
456.0,8,4.3516491151216966e-07,0
456.0,9,2.915886074401298e-07,0
456.0,10,3.633535595089698e-07,0
456.0,11,3.1715059338850843e-07,0
456.0,12,3.399766692724602e-07,0
456.0,13,3.806893336638084e-07,0
456.0,14,3.396193957328114e-07,0
456.0,15,3.0664464934101957e-07,0
458.0,0,9.101523845002193e-07,0
458.0,1,1.9209734405981949e-07,0
458.0,2,5.39042922457708e-07,0
458.0,3,1.1491634154745648e-07,0
458.0,4,6.079471883874986e-07,0
458.0,5,4.45715711325541e-07,0
458.0,6,1.3845831527543022e-07,0
458.0,7,5.039017907087594e-07,0
458.0,8,4.5763097256048846e-07,0
458.0,9,3.1876251306290664e-07,0
458.0,10,3.875495552224588e-07,0
458.0,11,3.3001427969084736e-07,0
458.0,12,3.565018622683818e-07,0
458.0,13,4.073982358408945e-07,0
458.0,14,3.657200694657585e-07,0
458.0,15,3.262823761510925e-07,0
460.0,0,9.188548243675608e-07,0
460.0,1,1.961604760044942e-07,0
460.0,2,5.590935720454097e-07,0
460.0,3,1.1735023416801223e-07,0
460.0,4,6.210742723257002e-07,0
460.0,5,4.642166948984499e-07,0
460.0,6,1.4069388926378662e-07,0
460.0,7,5.114664953969997e-07,0
460.0,8,4.768944978131037e-07,0
460.0,9,3.4047638502656947e-07,0
460.0,10,4.088852693124866e-07,0
460.0,11,3.4247448672511763e-07,0
460.0,12,3.7248672111943925e-07,0
460.0,13,4.314145966845748e-07,0
460.0,14,3.877191948557689e-07,0
460.0,15,3.4151705877590815e-07,0
462.0,0,9.151874592184372e-07,0
462.0,1,1.9572369765218747e-07,0
462.0,2,5.694423916976958e-07,0
462.0,3,1.1712046127950235e-07,0
462.0,4,6.23282244013013e-07,0
462.0,5,4.747554083935529e-07,0
462.0,6,1.4102741496420696e-07,0
462.0,7,5.128400227066346e-07,0
462.0,8,4.877739242048672e-07,0
462.0,9,3.5420499357562103e-07,0
462.0,10,4.2735503145049094e-07,0
462.0,11,3.521434386565919e-07,0
462.0,12,3.842791999957495e-07,0
462.0,13,4.4612283063288494e-07,0
462.0,14,4.0167198772855075e-07,0
462.0,15,3.4824997831103906e-07,0
464.0,0,8.963691250356079e-07,0
464.0,1,1.9496608283485548e-07,0
464.0,2,5.625169533954063e-07,0
464.0,3,1.1658207579924535e-07,0
464.0,4,6.11899515638969e-07,0
464.0,5,4.72242780613169e-07,0
464.0,6,1.4041466595248615e-07,0
464.0,7,5.056505104051999e-07,0
464.0,8,4.880740519624301e-07,0
464.0,9,3.5598260628358215e-07,0
464.0,10,4.420055059789693e-07,0
464.0,11,3.549555697522501e-07,0
464.0,12,3.885347621463202e-07,0
464.0,13,4.527162481060362e-07,0
464.0,14,4.049485713933673e-07,0
464.0,15,3.4596222323002935e-07,0
466.0,0,8.677073079960547e-07,0
466.0,1,1.8864568526767983e-07,0
466.0,2,5.381195134442866e-07,0
466.0,3,1.2290246414267927e-07,0
466.0,4,5.917101222999443e-07,0
466.0,5,4.548077886310893e-07,0
466.0,6,1.3978576672258425e-07,0
466.0,7,4.912732813229303e-07,0
466.0,8,4.791615615515417e-07,0
466.0,9,3.475177522002528e-07,0
466.0,10,4.3974719346619744e-07,0
466.0,11,3.5076662966481214e-07,0
466.0,12,3.8614007940083813e-07,0
466.0,13,4.469693647742601e-07,0
466.0,14,3.979155356650795e-07,0
466.0,15,3.3785105890072705e-07,0
468.0,0,8.43842169825948e-07,0
468.0,1,1.849494061748344e-07,0
468.0,2,5.124307718081434e-07,0
468.0,3,1.2664826869725016e-07,0
468.0,4,5.730364748643507e-07,0
468.0,5,4.3831019167309845e-07,0
468.0,6,1.3871903193748695e-07,0
468.0,7,4.790626072028919e-07,0
468.0,8,4.6575193685187933e-07,0
468.0,9,3.3735100690708974e-07,0
468.0,10,4.2584654419762076e-07,0
468.0,11,3.425796226166566e-07,0
468.0,12,3.7905792543295194e-07,0
468.0,13,4.351388284214591e-07,0
468.0,14,3.881007711891145e-07,0
468.0,15,3.2627299494842187e-07,0
470.00000000000006,0,8.182756228450217e-07,0
470.00000000000006,1,1.8293772794826478e-07,0
470.00000000000006,2,4.823721558426677e-07,0
470.00000000000006,3,1.1523905218899827e-07,0
470.00000000000006,4,5.502950765635512e-07,0
470.00000000000006,5,4.1798784202836894e-07,0
470.00000000000006,6,1.3450333715200843e-07,0
470.00000000000006,7,4.624231503730913e-07,0
470.00000000000006,8,4.4555391685406124e-07,0
470.00000000000006,9,3.2401564750600324e-07,0
470.00000000000006,10,4.1157626210855503e-07,0
470.00000000000006,11,3.2997891461797086e-07,0
470.00000000000006,12,3.667604454083359e-07,0
470.00000000000006,13,4.1918216675499434e-07,0
470.00000000000006,14,3.743163865784717e-07,0
470.00000000000006,15,3.1283775241296936e-07,0
472.00000000000006,0,8.014739214915629e-07,0
472.00000000000006,1,1.846012094873076e-07,0
472.00000000000006,2,4.612119936604703e-07,0
472.00000000000006,3,1.2177962333005844e-07,0
472.00000000000006,4,5.355743462237401e-07,0
472.00000000000006,5,4.0190024744385465e-07,0
472.00000000000006,6,1.401500575532973e-07,0
472.00000000000006,7,4.543242916684073e-07,0
472.00000000000006,8,4.314671107935406e-07,0
472.00000000000006,9,3.145974708852327e-07,0
472.00000000000006,10,4.047359096008548e-07,0
472.00000000000006,11,3.2048827957716077e-07,0
472.00000000000006,12,3.639543229745174e-07,0
472.00000000000006,13,4.1054425689083736e-07,0
472.00000000000006,14,3.6482628664084993e-07,0
472.00000000000006,15,3.0226477962588337e-07,0
474.00000000000006,0,7.9882473747134e-07,0
474.00000000000006,1,1.9457285260463014e-07,0
474.00000000000006,2,4.5336071964474527e-07,0
474.00000000000006,3,1.3844965817512555e-07,0
474.00000000000006,4,5.326060782633462e-07,0
474.00000000000006,5,3.9631362706476536e-07,0
474.00000000000006,6,1.500005307814208e-07,0
474.00000000000006,7,4.558098002247803e-07,0
474.00000000000006,8,4.2687912619000836e-07,0
474.00000000000006,9,3.1005719805951593e-07,0
474.00000000000006,10,4.014899114775166e-07,0
474.00000000000006,11,3.175949855913223e-07,0
474.00000000000006,12,3.636657632385684e-07,0
474.00000000000006,13,4.095181326005763e-07,0
474.00000000000006,14,3.599497387256716e-07,0
474.00000000000006,15,2.970372799635953e-07,0
476.00000000000006,0,8.01508603855692e-07,0
476.00000000000006,1,1.8439282001339504e-07,0
476.00000000000006,2,4.4971390022702255e-07,0
476.00000000000006,3,1.24436980405474e-07,0
476.00000000000006,4,5.330015357959217e-07,0
476.00000000000006,5,3.923816846820925e-07,0
476.00000000000006,6,1.3773818876764431e-07,0
476.00000000000006,7,4.5539102163922125e-07,0
476.00000000000006,8,4.253594971030105e-07,0
476.00000000000006,9,3.080006768815986e-07,0
476.00000000000006,10,3.998882987245511e-07,0
476.00000000000006,11,3.1432709532809375e-07,0
476.00000000000006,12,3.5902089169953354e-07,0
476.00000000000006,13,4.0435562593121194e-07,0
476.00000000000006,14,3.5336563745002246e-07,0
476.00000000000006,15,2.949253443613755e-07,0
478.00000000000006,0,8.214274048937048e-07,0
478.00000000000006,1,1.809148873830321e-07,0
478.00000000000006,2,4.5356008255374416e-07,0
478.00000000000006,3,1.1616336960781674e-07,0
478.00000000000006,4,5.432419533090833e-07,0
478.00000000000006,5,3.960160602560068e-07,0
478.00000000000006,6,1.2848318299731478e-07,0
478.00000000000006,7,4.6410611937937546e-07,0
478.00000000000006,8,4.306040365771157e-07,0
478.00000000000006,9,3.1009704242581254e-07,0
478.00000000000006,10,3.985955586656426e-07,0
478.00000000000006,11,3.150202681553111e-07,0
478.00000000000006,12,3.5619274105241006e-07,0
478.00000000000006,13,4.04799119899878e-07,0
478.00000000000006,14,3.489447030080902e-07,0
478.00000000000006,15,2.950291203636805e-07,0
480.0,0,8.542196332678545e-07,0
480.0,1,1.8226187004617346e-07,0
480.0,2,4.6593622816870623e-07,0
480.0,3,1.0850547041546793e-07,0
480.0,4,5.594279676038947e-07,0
480.0,5,4.048035233395491e-07,0
480.0,6,1.276299141117764e-07,0
480.0,7,4.800868628205057e-07,0
480.0,8,4.4183843209250655e-07,0
480.0,9,3.1551694150404144e-07,0
480.0,10,4.0411698341868294e-07,0
480.0,11,3.1919988314884264e-07,0
480.0,12,3.619327335931111e-07,0
480.0,13,4.0991310482265876e-07,0
480.0,14,3.492234235709945e-07,0
480.0,15,2.985364323758382e-07,0
482.0,0,8.934682534657055e-07,0
482.0,1,1.8584599075183219e-07,0
482.0,2,4.788885783204362e-07,0
482.0,3,1.1312769006265445e-07,0
482.0,4,5.754479814807842e-07,0
482.0,5,4.162822725203849e-07,0
482.0,6,1.2931884736615527e-07,0
482.0,7,4.960176079001192e-07,0
482.0,8,4.5345587698179563e-07,0
482.0,9,3.208802358693711e-07,0
482.0,10,4.1614860463004465e-07,0
482.0,11,3.2455431641981533e-07,0
482.0,12,3.6930774938857086e-07,0
482.0,13,4.192981266036394e-07,0
482.0,14,3.514694889061215e-07,0
482.0,15,3.0672140403842056e-07,0
484.0,0,9.514452946390049e-07,0
484.0,1,1.9144184439406817e-07,0
484.0,2,4.947736100757122e-07,0
484.0,3,1.1654240519323431e-07,0
484.0,4,5.962658819822238e-07,0
484.0,5,4.271477270517192e-07,0
484.0,6,1.340842190793624e-07,0
484.0,7,5.127696009186273e-07,0
484.0,8,4.6791991269295556e-07,0
484.0,9,3.2537311857052147e-07,0
484.0,10,4.22789666881368e-07,0
484.0,11,3.309019295788292e-07,0
484.0,12,3.780209598097769e-07,0
484.0,13,4.261468202287942e-07,0
484.0,14,3.5328563495358694e-07,0
484.0,15,3.155815026460735e-07,0
486.0,0,9.98777029949906e-07,0
486.0,1,1.9556994541671237e-07,0
486.0,2,5.074045085473254e-07,0
486.0,3,1.2151399587190673e-07,0
486.0,4,6.085853220842636e-07,0
486.0,5,4.3003338817434633e-07,0
486.0,6,1.3699990830075245e-07,0
486.0,7,5.210994292577465e-07,0
486.0,8,4.766703875805328e-07,0
486.0,9,3.2676748095620975e-07,0
486.0,10,4.2175118208656187e-07,0
486.0,11,3.3479423939862325e-07,0
486.0,12,3.841415080474732e-07,0
486.0,13,4.27470386601632e-07,0
486.0,14,3.5102535682727763e-07,0
486.0,15,3.1988082560794604e-07,0
488.0,0,1.0081895383167322e-06,0
488.0,1,2.0643815874224889e-07,0
488.0,2,5.109956056262945e-07,0
488.0,3,1.3111802991435967e-07,0
488.0,4,6.072931767583006e-07,0
488.0,5,4.2910449658788613e-07,0
488.0,6,1.4363739694627147e-07,0
488.0,7,5.196986660323867e-07,0
488.0,8,4.726421083216507e-07,0
488.0,9,3.2212920281450773e-07,0
488.0,10,4.206856981305286e-07,0
488.0,11,3.2890447620971617e-07,0
488.0,12,3.804413562334233e-07,0
488.0,13,4.2564171271088787e-07,0
488.0,14,3.441765994913029e-07,0
488.0,15,3.176254146600745e-07,0
490.0,0,9.873046949313247e-07,0
490.0,1,1.874172479292968e-07,0
490.0,2,5.01175036806194e-07,0
490.0,3,1.0756302305202478e-07,0
490.0,4,5.945953204169441e-07,0
490.0,5,4.1853873871502134e-07,0
490.0,6,1.3220900028964505e-07,0
490.0,7,5.084628277176863e-07,0
490.0,8,4.6026508302891176e-07,0
490.0,9,3.099711929165366e-07,0
490.0,10,4.1100952748102424e-07,0
490.0,11,3.152345569450113e-07,0
490.0,12,3.6750962518449267e-07,0
490.0,13,4.0872128245871155e-07,0
490.0,14,3.3284991966255424e-07,0
490.0,15,3.047701980994612e-07,0
492.0,0,9.64266338598797e-07,0
492.0,1,2.1563444327770695e-07,0
492.0,2,4.830248083367142e-07,0
492.0,3,1.5904643457162658e-07,0
492.0,4,5.786914470120268e-07,0
492.0,5,4.110762048674182e-07,0
492.0,6,1.5490655133600514e-07,0
492.0,7,4.950052887177692e-07,0
492.0,8,4.4597852214048493e-07,0
492.0,9,3.042700832844666e-07,0
492.0,10,3.9410311508002e-07,0
492.0,11,3.056953816200839e-07,0
492.0,12,3.5853112146495567e-07,0
492.0,13,4.015469890322009e-07,0
492.0,14,3.2112067905273096e-07,0
492.0,15,2.9794920090086454e-07,0
494.0,0,9.384611517141522e-07,0
494.0,1,1.7961168250036774e-07,0
494.0,2,4.623117098387458e-07,0
494.0,3,1.1330320056721495e-07,0
494.0,4,5.630707931089909e-07,0
494.0,5,3.91519213623291e-07,0
494.0,6,1.304992641500471e-07,0
494.0,7,4.739884911018098e-07,0
494.0,8,4.299577116316774e-07,0
494.0,9,2.8398695567209863e-07,0
494.0,10,3.7793748688357034e-07,0
494.0,11,2.893852400387146e-07,0
494.0,12,3.42798478556994e-07,0
494.0,13,3.7431165321982785e-07,0
494.0,14,3.069803695491467e-07,0
494.0,15,2.846077872016934e-07,0
496.0,0,9.632857673833045e-07,0
496.0,1,2.906888370749727e-07,0
496.0,2,4.7171950903037916e-07,0
496.0,3,2.319920526656032e-07,0
496.0,4,5.67427072425313e-07,0
496.0,5,4.2574496412023925e-07,0
496.0,6,2.23606797749979e-07,0
496.0,7,4.894423684516585e-07,0
496.0,8,4.3119983356502495e-07,0
496.0,9,3.229701001304274e-07,0
496.0,10,3.84636841385695e-07,0
496.0,11,3.036593176731258e-07,0
496.0,12,3.6265655684180304e-07,0
496.0,13,4.3539568022172585e-07,0
496.0,14,3.1249243417045506e-07,0
496.0,15,3.13379644996255e-07,0
498.0,0,1.0561046278078355e-06,0
498.0,1,6.477609422319703e-07,0
498.0,2,5.206712005459221e-07,0
498.0,3,6.372793735874401e-07,0
498.0,4,6.052572356461255e-07,0
498.0,5,5.333751278938357e-07,0
498.0,6,4.6562827296172094e-07,0
498.0,7,5.550467032217164e-07,0
498.0,8,4.545257374353088e-07,0
498.0,9,4.2397793260332964e-07,0
498.0,10,4.1722256899225227e-07,0
498.0,11,3.599031369556751e-07,0
498.0,12,4.366625430357704e-07,0
498.0,13,5.883566337039374e-07,0
498.0,14,3.4695831085087195e-07,0
498.0,15,3.996971509780874e-07,0
500.0,0,1.0692939272344805e-06,0
500.0,1,7.12808036959177e-07,0
500.0,2,5.297793948290923e-07,0
500.0,3,7.050466157817526e-07,0
500.0,4,6.164077151001162e-07,0
500.0,5,5.528426953452789e-07,0
500.0,6,5.124606935457056e-07,0
500.0,7,5.645369738440669e-07,0
500.0,8,4.5713906189294897e-07,0
500.0,9,4.392080947450695e-07,0
500.0,10,4.2024829597360575e-07,0
500.0,11,3.6966263115967953e-07,0
500.0,12,4.52923745243772e-07,0
500.0,13,6.030604207906118e-07,0
500.0,14,3.506702620663937e-07,0
500.0,15,4.1262681436904177e-07,0
502.0,0,9.705343239690353e-07,0
502.0,1,2.86962057112473e-07,0
502.0,2,4.770219243673422e-07,0
502.0,3,2.4596747752497686e-07,0
502.0,4,5.850798345916358e-07,0
502.0,5,4.2867133781768513e-07,0
502.0,6,2.180166278062295e-07,0
502.0,7,4.842247842165196e-07,0
502.0,8,4.3250349826897465e-07,0
502.0,9,3.1380750599488576e-07,0
502.0,10,3.7676969008379267e-07,0
502.0,11,2.9982632457978723e-07,0
502.0,12,3.595266337469202e-07,0
502.0,13,4.1684248063315047e-07,0
502.0,14,3.0605700186878566e-07,0
502.0,15,3.0629703434365934e-07,0
504.0,0,9.528332865722104e-07,0
504.0,1,1.7931949021815783e-07,0
504.0,2,4.720981072748765e-07,0
504.0,3,1.122310621493747e-07,0
504.0,4,5.925789706257995e-07,0
504.0,5,4.012374531803303e-07,0
504.0,6,1.3391972930810423e-07,0
504.0,7,4.6990017991944977e-07,0
504.0,8,4.3350345964702646e-07,0
504.0,9,2.763518782762606e-07,0
504.0,10,3.683403463825575e-07,0
504.0,11,2.8503936928225383e-07,0
504.0,12,3.3526677535527464e-07,0
504.0,13,3.494163367038133e-07,0
504.0,14,2.96910889772038e-07,0
504.0,15,2.785979561798541e-07,0
506.0,0,9.759827155383141e-07,0
506.0,1,2.127869386851651e-07,0
506.0,2,4.918395695235092e-07,0
506.0,3,1.5359621613434584e-07,0
506.0,4,6.198159569587741e-07,0
506.0,5,4.262524275051472e-07,0
506.0,6,1.5315347795954865e-07,0
506.0,7,4.895520290598401e-07,0
506.0,8,4.498099919088934e-07,0
506.0,9,2.91715524654755e-07,0
506.0,10,3.8041495195946123e-07,0
506.0,11,2.969020307014774e-07,0
506.0,12,3.482104955398333e-07,0
506.0,13,3.6619649355345156e-07,0
506.0,14,3.056367269353214e-07,0
506.0,15,2.920227698627549e-07,0
508.0,0,9.840955223397897e-07,0
508.0,1,1.835731749304515e-07,0
508.0,2,5.030162077301779e-07,0
508.0,3,1.0655905776879381e-07,0
508.0,4,6.425221931657527e-07,0
508.0,5,4.369286170937002e-07,0
508.0,6,1.334659092771677e-07,0
508.0,7,4.998004368826826e-07,0
508.0,8,4.6341281619993746e-07,0
508.0,9,2.9405354849163526e-07,0
508.0,10,3.868090589453012e-07,0
508.0,11,3.0320549665697526e-07,0
508.0,12,3.494198713268318e-07,0
508.0,13,3.62699487770491e-07,0
508.0,14,3.093706697487249e-07,0
508.0,15,2.9255222705622254e-07,0
510.0,0,9.861540655607944e-07,0
510.0,1,1.9741666142167784e-07,0
510.0,2,5.087590692505257e-07,0
510.0,3,1.303059212567269e-07,0
510.0,4,6.587962541256457e-07,0
510.0,5,4.5049071807681833e-07,0
510.0,6,1.4152277508503215e-07,0
510.0,7,5.096934949177718e-07,0
510.0,8,4.731044654881149e-07,0
510.0,9,3.0159449009644314e-07,0
510.0,10,3.901909693596415e-07,0
510.0,11,3.090832731641785e-07,0
510.0,12,3.5732490162329053e-07,0
510.0,13,3.7130143788543813e-07,0
510.0,14,3.133638522845073e-07,0
510.0,15,2.968792937240912e-07,0
512.0,0,9.707697138680904e-07,0
512.0,1,1.9168597574904895e-07,0
512.0,2,5.052441096544038e-07,0
512.0,3,1.2283847216534228e-07,0
512.0,4,6.588644103573588e-07,0
512.0,5,4.532955802607868e-07,0
512.0,6,1.364781292862931e-07,0
512.0,7,5.090113100452979e-07,0
512.0,8,4.7360299342886174e-07,0
512.0,9,3.0154769754078634e-07,0
512.0,10,3.8965821234919974e-07,0
512.0,11,3.0881312501368443e-07,0
512.0,12,3.574096069138057e-07,0
512.0,13,3.6969432044917217e-07,0
512.0,14,3.1189402459583946e-07,0
512.0,15,2.964903999997883e-07,0
514.0,0,9.371614500304875e-07,0
514.0,1,1.867334227777642e-07,0
514.0,2,4.898339708705805e-07,0
514.0,3,1.150675073422547e-07,0
514.0,4,6.403803502115036e-07,0
514.0,5,4.4727662192579435e-07,0
514.0,6,1.3177021169403213e-07,0
514.0,7,4.958692195655069e-07,0
514.0,8,4.599271172204482e-07,0
514.0,9,2.9601005846475783e-07,0
514.0,10,3.8101554770662194e-07,0
514.0,11,3.0083834962484427e-07,0
514.0,12,3.4497294635337255e-07,0
514.0,13,3.6343142618113715e-07,0
514.0,14,3.0530848991387274e-07,0
514.0,15,2.8902134039713703e-07,0
516.0,0,8.8949335679855e-07,0
516.0,1,1.8193000881987698e-07,0
516.0,2,4.6863048034938767e-07,0
516.0,3,1.03015210617441e-07,0
516.0,4,6.096381834282591e-07,0
516.0,5,4.3374455550710076e-07,0
516.0,6,1.289617504394245e-07,0
516.0,7,4.7372395225447673e-07,0
516.0,8,4.398839101564562e-07,0
516.0,9,2.8712454681547935e-07,0
516.0,10,3.6314011747168746e-07,0
516.0,11,2.8873530016805057e-07,0
516.0,12,3.296420312203235e-07,0
516.0,13,3.5222449368815223e-07,0
516.0,14,2.9524379036247226e-07,0
516.0,15,2.770462522191464e-07,0
518.0,0,8.500581530850303e-07,0
518.0,1,1.7391356527395744e-07,0
518.0,2,4.5224801755456274e-07,0
518.0,3,9.635213118666326e-08,0
518.0,4,5.814315293517156e-07,0
518.0,5,4.199629062314218e-07,0
518.0,6,1.2811909570360535e-07,0
518.0,7,4.535405190401659e-07,0
518.0,8,4.2256823757403636e-07,0
518.0,9,2.780699562858398e-07,0
518.0,10,3.5039109322761834e-07,0
518.0,11,2.7696831453512153e-07,0
518.0,12,3.18148567686804e-07,0
518.0,13,3.440836046304767e-07,0
518.0,14,2.8579576906878583e-07,0
518.0,15,2.692772244248704e-07,0
520.0,0,8.069854101666981e-07,0
520.0,1,1.7107317234492354e-07,0
520.0,2,4.365859856303274e-07,0
520.0,3,1.001856101671561e-07,0
520.0,4,5.513035657957506e-07,0
520.0,5,4.050043553795628e-07,0
520.0,6,1.2706189654998932e-07,0
520.0,7,4.337422914595272e-07,0
520.0,8,4.035582046304124e-07,0
520.0,9,2.693234802411789e-07,0
520.0,10,3.377811686229026e-07,0
520.0,11,2.6425869204993564e-07,0
520.0,12,3.052315025153989e-07,0
520.0,13,3.3608101701821837e-07,0
520.0,14,2.762916293837153e-07,0
520.0,15,2.596976266197732e-07,0
522.0,0,7.765703484289326e-07,0
522.0,1,1.622540468607788e-07,0
522.0,2,4.28471673079851e-07,0
522.0,3,9.66958192409753e-08,0
522.0,4,5.278262248845461e-07,0
522.0,5,3.9360639538927944e-07,0
522.0,6,1.1933962305054332e-07,0
522.0,7,4.1890327291081197e-07,0
522.0,8,3.9091606572576486e-07,0
522.0,9,2.6309775076844683e-07,0
522.0,10,3.2801067597441246e-07,0
522.0,11,2.5614004552441924e-07,0
522.0,12,2.996936541940918e-07,0
522.0,13,3.3081267368057635e-07,0
522.0,14,2.753660003000233e-07,0
522.0,15,2.5144062958889027e-07,0
524.0,0,7.638124265999281e-07,0
524.0,1,1.623852518418362e-07,0
524.0,2,4.2938318661152434e-07,0
524.0,3,1.0510267134698441e-07,0
524.0,4,5.16938576757922e-07,0
524.0,5,3.895233267114357e-07,0
524.0,6,1.2423471816360826e-07,0
524.0,7,4.130791105719258e-07,0
524.0,8,3.863313749665533e-07,0
524.0,9,2.628524462002824e-07,0
524.0,10,3.2681275339088954e-07,0
524.0,11,2.524633718672781e-07,0
524.0,12,2.994788974003167e-07,0
524.0,13,3.317080973244721e-07,0
524.0,14,2.77605575306911e-07,0
524.0,15,2.5004643963730223e-07,0
526.0,0,7.5355881762718e-07,0
526.0,1,1.6066309163510268e-07,0
526.0,2,4.3418359455940327e-07,0
526.0,3,9.616509486040016e-08,0
526.0,4,5.111471483049088e-07,0
526.0,5,3.9004309914599135e-07,0
526.0,6,1.2037224384672208e-07,0
526.0,7,4.1263172088909994e-07,0
526.0,8,3.840239203962968e-07,0
526.0,9,2.6223740987271586e-07,0
526.0,10,3.270264324213293e-07,0
526.0,11,2.4920069783113157e-07,0
526.0,12,2.9348653183673713e-07,0
526.0,13,3.3067014469109797e-07,0
526.0,14,2.7450947729043055e-07,0
526.0,15,2.4754636092036874e-07,0
528.0,0,7.501200518168736e-07,0
528.0,1,1.6128549474573217e-07,0
528.0,2,4.479280214958241e-07,0
528.0,3,1.0352161741932524e-07,0
528.0,4,5.147755684216343e-07,0
528.0,5,3.9681690048866083e-07,0
528.0,6,1.2409612453013323e-07,0
528.0,7,4.190919418108647e-07,0
528.0,8,3.893410822685471e-07,0
528.0,9,2.646614504703446e-07,0
528.0,10,3.3019751786192233e-07,0
528.0,11,2.5081688029939923e-07,0
528.0,12,2.936006398808378e-07,0
528.0,13,3.328348510376751e-07,0
528.0,14,2.7297772184075627e-07,0
528.0,15,2.5155153632366623e-07,0
530.0,0,7.556837111413958e-07,0
530.0,1,1.6226109609938778e-07,0
530.0,2,4.6577218059544403e-07,0
530.0,3,1.0641947861292124e-07,0
530.0,4,5.276211456176944e-07,0
530.0,5,4.091870055621695e-07,0
530.0,6,1.2784620322776876e-07,0
530.0,7,4.325389546036989e-07,0
530.0,8,4.021206122054696e-07,0
530.0,9,2.730193807589209e-07,0
530.0,10,3.4243318073826e-07,0
530.0,11,2.585521639027265e-07,0
530.0,12,3.0057744644449606e-07,0
530.0,13,3.413969232466499e-07,0
530.0,14,2.7926017977935484e-07,0
530.0,15,2.625037203343611e-07,0
532.0,0,7.651900417918771e-07,0
532.0,1,1.6445365389111144e-07,0
532.0,2,4.796958708549265e-07,0
532.0,3,1.0356023459764891e-07,0
532.0,4,5.364480440855338e-07,0
532.0,5,4.200381326294189e-07,0
532.0,6,1.2860590022370647e-07,0
532.0,7,4.4234841797155983e-07,0
532.0,8,4.089393979505148e-07,0
532.0,9,2.793508568202964e-07,0
532.0,10,3.528045414254432e-07,0
532.0,11,2.6060805264423757e-07,0
532.0,12,3.0026666157859676e-07,0
532.0,13,3.4498629348225235e-07,0
532.0,14,2.8497850459972207e-07,0
532.0,15,2.6400601737448565e-07,0
534.0,0,7.768606492715251e-07,0
534.0,1,1.6811310284199473e-07,0
534.0,2,4.922392411277628e-07,0
534.0,3,9.518108602971772e-08,0
534.0,4,5.435211820334578e-07,0
534.0,5,4.304824703975074e-07,0
534.0,6,1.296859539647193e-07,0
534.0,7,4.507642165046103e-07,0
534.0,8,4.1426653139398454e-07,0
534.0,9,2.8560553093661855e-07,0
534.0,10,3.613197411070466e-07,0
534.0,11,2.6144264542489476e-07,0
534.0,12,2.985522089796903e-07,0
534.0,13,3.4665416446304667e-07,0
534.0,14,2.8905510337397706e-07,0
534.0,15,2.6247520158963876e-07,0
536.0,0,7.833569291667297e-07,0
536.0,1,1.678767035293621e-07,0
536.0,2,4.936449851856965e-07,0
536.0,3,9.512275465985809e-08,0
536.0,4,5.444192348476699e-07,0
536.0,5,4.3449086978764296e-07,0
536.0,6,1.319198199472953e-07,0
536.0,7,4.5539469414273605e-07,0
536.0,8,4.157713277074801e-07,0
536.0,9,2.872418553415545e-07,0
536.0,10,3.6533122085111176e-07,0
536.0,11,2.613773018057147e-07,0
536.0,12,2.972190741081075e-07,0
536.0,13,3.4656512664908676e-07,0
536.0,14,2.9026224223029866e-07,0
536.0,15,2.634242805412838e-07,0
538.0,0,7.797192089788957e-07,0
538.0,1,1.6556668993038732e-07,0
538.0,2,4.834336623751184e-07,0
538.0,3,9.518211871622953e-08,0
538.0,4,5.355910867767921e-07,0
538.0,5,4.2819297760807275e-07,0
538.0,6,1.3003545458718343e-07,0
538.0,7,4.5061291780884884e-07,0
538.0,8,4.090009784196798e-07,0
538.0,9,2.839826305234268e-07,0
538.0,10,3.6105317801831466e-07,0
538.0,11,2.5627692777913377e-07,0
538.0,12,2.912034133877864e-07,0
538.0,13,3.388308755638542e-07,0
538.0,14,2.864843076417088e-07,0
538.0,15,2.607439397815083e-07,0
540.0,0,7.673638410358745e-07,0
540.0,1,1.6245033856535972e-07,0
540.0,2,4.6585524329574623e-07,0
540.0,3,9.504078104836752e-08,0
540.0,4,5.203361976077711e-07,0
540.0,5,4.155273447150303e-07,0
540.0,6,1.280702240286214e-07,0
540.0,7,4.385114970171249e-07,0
540.0,8,3.971693251270294e-07,0
540.0,9,2.7627316073651246e-07,0
