freqs,channel,p1,chi2
50.0,1,0.0001335363688893545,0
50.0,2,0.0003233619092988347,0
50.0,3,0.00017321749993459397,0
50.0,4,0.0003138694688433406,0
50.0,5,0.00015764604251253966,0
50.0,6,0.0003073329868261182,0
50.0,7,0.00026398181427105547,0
50.0,8,0.00036716788053758545,0
50.0,9,0.00016875569843303155,0
50.0,10,0.00020882587289871056,0
50.0,11,0.00018482071874648915,0
50.0,12,0.00021628187667757266,0
50.0,13,0.00022388328996841982,0
50.0,14,0.0002096568522431292,0
50.0,15,0.00028661076227994226,0
52.00000000000001,0,0.00018085369428407391,0
52.00000000000001,1,0.00013571473185116728,0
52.00000000000001,2,0.00032412060260176103,0
52.00000000000001,3,0.00017719674102947554,0
52.00000000000001,4,0.0003171489748087202,0
52.00000000000001,5,0.00015771915550578637,0
52.00000000000001,6,0.00031169833833276096,0
52.00000000000001,7,0.00026519985742962966,0
52.00000000000001,8,0.0003700262489689555,0
52.00000000000001,9,0.00017546310975016804,0
52.00000000000001,10,0.00020947737371860116,0
52.00000000000001,11,0.00018494537032387963,0
52.00000000000001,12,0.00022538937745142967,0
52.00000000000001,13,0.0002289131400806904,0
52.00000000000001,14,0.0002097465549636221,0
52.00000000000001,15,0.0002922540846592225,0
54.0,0,0.00018083230374397682,0
54.0,1,0.0001390128467444332,0
54.0,2,0.00032529928055279544,0
54.0,3,0.00017912757362127551,0
54.0,4,0.0003181802207709461,0
54.0,5,0.0001582704252124738,0
54.0,6,0.00031622086326036687,0
54.0,7,0.0002653389692050532,0
54.0,8,0.0003704215474445452,0
54.0,9,0.00017720637636436056,0
54.0,10,0.00020955479522014294,0
54.0,11,0.00018524007582834795,0
54.0,12,0.0002288127209791913,0
54.0,13,0.00023027556894843527,0
54.0,14,0.00020980486092334234,0
54.0,15,0.0002942792714290882,0
56.0,0,0.00018164233895093064,0
56.0,1,0.00014520956794673796,0
56.0,2,0.00032805766386762725,0
56.0,3,0.00018078881972955448,0
56.0,4,0.00032061147722306906,0
56.0,5,0.0001593056371200017,0
56.0,6,0.00031817114653831904,0
56.0,7,0.0002654819271319084,0
56.0,8,0.00037306279119336886,0
56.0,9,0.0001788027796082629,0
56.0,10,0.00020952908249822195,0
56.0,11,0.0001874572713165541,0
56.0,12,0.0002325848450394163,0
56.0,13,0.00023332667262255285,0
56.0,14,0.00021031017924091772,0
56.0,15,0.0002943019956971522,0
58.0,0,0.0001816805231718579,0
58.0,1,0.00014954941362791736,0
58.0,2,0.00033431265017004385,0
58.0,3,0.00018199711855702172,0
58.0,4,0.00032331982907220794,0
58.0,5,0.00016125940969809803,0
58.0,6,0.00032126740140799747,0
58.0,7,0.0002657261030582019,0
58.0,8,0.00037617828682247844,0
58.0,9,0.00018068082124761073,0
58.0,10,0.0002096695571115325,0
58.0,11,0.00019309609298273246,0
58.0,12,0.00023599169625965156,0
58.0,13,0.00023454610211751526,0
58.0,14,0.00021136492482568838,0
58.0,15,0.00029763287630197395,0
60.0,0,0.0001816039455013956,0
60.0,1,0.00014958149080933884,0
60.0,2,0.0003351835681137354,0
60.0,3,0.00018238590739188938,0
60.0,4,0.0003238580639621133,0
60.0,5,0.0001618619249876599,0
60.0,6,0.0003210152882390101,0
60.0,7,0.00026631730480222314,0
60.0,8,0.00037822851959836866,0
60.0,9,0.00018106425265885566,0
60.0,10,0.00020965043895453347,0
60.0,11,0.000193286050548844,0
60.0,12,0.00023622437116561682,0
60.0,13,0.00023503919038856481,0
60.0,14,0.0002119643134474165,0
60.0,15,0.00030153037878406254,0
62.0,0,0.0001816805231718579,0
62.0,1,0.00015225636059142957,0
62.0,2,0.00034501512498286526,0
62.0,3,0.00018301252281806144,0
62.0,4,0.00032698864190451463,0
62.0,5,0.00016770509831248422,0
62.0,6,0.0003226592047593163,0
62.0,7,0.000266983154005238,0
62.0,8,0.0003845829877968388,0
62.0,9,0.0001815846697777607,0
62.0,10,0.00020970795056106758,0
62.0,11,0.00020566625234910853,0
62.0,12,0.00023733023852728352,0
62.0,13,0.0002356665880491893,0
62.0,14,0.00021497414359955604,0
62.0,15,0.0003045171521989845,0
64.0,0,0.0001816805231718579,0
64.0,1,0.00015280970356885363,0
64.0,2,0.0003468157930766026,0
64.0,3,0.0001830498324762612,0
64.0,4,0.0003289130826011609,0
64.0,5,0.00017510733605579653,0
64.0,6,0.00032367976022704733,0
64.0,7,0.0002683739783650875,0
64.0,8,0.0003896877250652927,0
64.0,9,0.00018155242578542918,0
64.0,10,0.00020978537206260938,0
64.0,11,0.0002092635985522007,0
64.0,12,0.00023750564493889035,0
64.0,13,0.00023621180301129356,0
64.0,14,0.00021940123008396372,0
64.0,15,0.0003041318647968464,0
66.0,0,0.0001816995892357861,0
66.0,1,0.0001533382049696547,0
66.0,2,0.0003494067643358692,0
66.0,3,0.00018341407510694103,0
66.0,4,0.00033300383207964586,0
66.0,5,0.0001784783387902252,0
66.0,6,0.000326008547174117,0
66.0,7,0.0002738091916049092,0
66.0,8,0.0003956477619468118,0
66.0,9,0.0001816995892357861,0
66.0,10,0.00021031017924091772,0
66.0,11,0.00021138685040148907,0
66.0,12,0.00023762040683027988,0
66.0,13,0.00023706461428122768,0
66.0,14,0.00022845412979579776,0
66.0,15,0.0003105917697195289,0
68.0,0,0.00018179570524487474,0
68.0,1,0.00015345792908084494,0
68.0,2,0.00035078741181978083,0
68.0,3,0.00018375824674250033,0
68.0,4,0.0003363795902568325,0
68.0,5,0.00017940770321202894,0
68.0,6,0.0003290416485877855,0
68.0,7,0.00027995810871109966,0
68.0,8,0.0003975146873699112,0
68.0,9,0.00018193250725392706,0
68.0,10,0.00021136492482568838,0
68.0,11,0.00021143834271694,0
68.0,12,0.0002377752533394545,0
68.0,13,0.00023841796230193978,0
68.0,14,0.0002327010999562626,0
68.0,15,0.00031334373632069425,0
70.0,0,0.00018219374498872756,0
70.0,1,0.0001536530957826482,0
70.0,2,0.00035314263025302655,0
70.0,3,0.00018423242674446102,0
70.0,4,0.00034424759763898414,0
70.0,5,0.00018196778781439385,0
70.0,6,0.00033682010674352476,0
70.0,7,0.0002871866950351138,0
70.0,8,0.00040160007783163307,0
70.0,9,0.00018211234809728798,0
70.0,10,0.00021611730809794756,0
70.0,11,0.0002119953011380951,0
70.0,12,0.00023824708582816207,0
70.0,13,0.00024323564765854763,0
70.0,14,0.00023618607626975485,0
70.0,15,0.0003160140009110498,0
72.00000000000001,0,0.0001837081589158856,0
72.00000000000001,1,0.00015372967345311054,0
72.00000000000001,2,0.0003566922751452595,0
72.00000000000001,3,0.00018524007582834795,0
72.00000000000001,4,0.00034842294376243754,0
72.00000000000001,5,0.0001832666910239954,0
72.00000000000001,6,0.0003448832965296463,0
72.00000000000001,7,0.0002915060625410884,0
72.00000000000001,8,0.0004065006214723291,0
72.00000000000001,9,0.00018331843445674645,0
72.00000000000001,10,0.00022635381000734968,0
72.00000000000001,11,0.00021212939569155613,0
72.00000000000001,12,0.0002397103485298538,0
72.00000000000001,13,0.00025251386074857815,0
72.00000000000001,14,0.00023729066298085392,0
72.00000000000001,15,0.00032028924513777723,0
74.0,0,0.00018539123942762264,0
74.0,1,0.00015384485552612736,0
74.0,2,0.0003609911488613283,0
74.0,3,0.0001868430868325967,0
74.0,4,0.0003508198536298149,0
74.0,5,0.0001831908050059759,0
74.0,6,0.00034732759659066725,0
74.0,7,0.00029292330328458023,0
