dt[s],5e-10
freqs[MHz],channel,p1[2V/sqrt(Hz)],chi2[TBA]
176.0,9,5.605968250112245e-07,0
176.0,10,7.983240982984944e-07,0
176.0,11,5.075735852703005e-07,0
176.0,12,8.681562155824467e-07,0
176.0,13,8.245500667030474e-07,0
176.0,14,8.282718104764086e-07,0
176.0,15,6.171061516165182e-07,0
178.0,0,2.1311812295721513e-06,0
178.0,1,2.095246430272631e-07,0
178.0,2,1.6610195315465946e-07,0
178.0,3,1.8533247048949435e-07,0
178.0,4,1.324861715918329e-06,0
178.0,5,8.10795988084075e-07,0
178.0,6,9.719391388386366e-07,0
178.0,7,8.684617668783189e-07,0
178.0,8,9.491844461969579e-07,0
178.0,9,5.598633364011467e-07,0
178.0,10,8.106614574471217e-07,0
178.0,11,4.909146039616049e-07,0
178.0,12,8.395991776476508e-07,0
178.0,13,8.426940695319477e-07,0
178.0,14,8.116434460623514e-07,0
178.0,15,6.179421594752186e-07,0
180.0,0,2.1717434211066907e-06,0
180.0,1,2.1392303879230274e-07,0
180.0,2,1.6761243076265e-07,0
180.0,3,1.8150434234739564e-07,0
180.0,4,1.33158897857285e-06,0
180.0,5,8.36734831472768e-07,0
180.0,6,9.980076302157128e-07,0
180.0,7,8.794262313666888e-07,0
180.0,8,9.468179151052562e-07,0
180.0,9,5.6649584918657e-07,0
180.0,10,8.243952900107939e-07,0
180.0,11,4.937531652622909e-07,0
180.0,12,8.468746342691065e-07,0
180.0,13,8.651438007713213e-07,0
180.0,14,8.033230577558029e-07,0
180.0,15,6.282844524866754e-07,0
182.0,0,2.217191403643222e-06,0
182.0,1,2.1714653248440623e-07,0
182.0,2,1.6934699342381356e-07,0
182.0,3,1.8334981900592782e-07,0
182.0,4,1.3376010708153323e-06,0
182.0,5,8.60966126092276e-07,0
182.0,6,1.0221160525026104e-06,0
182.0,7,8.886070911870148e-07,0
182.0,8,9.462411632630467e-07,0
182.0,9,5.743782176657548e-07,0
182.0,10,8.3146546700833e-07,0
182.0,11,4.95752170417864e-07,0
182.0,12,8.493615907304925e-07,0
182.0,13,8.80256760212272e-07,0
182.0,14,8.006553172010349e-07,0
182.0,15,6.338639957242328e-07,0
184.0,0,2.2524569623793877e-06,0
184.0,1,2.2145430870014608e-07,0
184.0,2,1.6943085395484915e-07,0
184.0,3,1.760674426955521e-07,0
184.0,4,1.3350260516468199e-06,0
184.0,5,8.840294749045418e-07,0
184.0,6,1.0460530370548412e-06,0
184.0,7,8.942033895922461e-07,0
184.0,8,9.458163436153478e-07,0
184.0,9,5.826097270713324e-07,0
184.0,10,8.433529968113776e-07,0
184.0,11,4.951245415043452e-07,0
184.0,12,8.519330349359333e-07,0
184.0,13,8.95077210760817e-07,0
184.0,14,7.979895183174605e-07,0
184.0,15,6.402845674524171e-07,0
186.0,0,2.267334209392969e-06,0
186.0,1,2.2276083088319952e-07,0
186.0,2,1.709034199572435e-07,0
186.0,3,1.8284288309455997e-07,0
186.0,4,1.329304786479773e-06,0
186.0,5,8.961008124309281e-07,0
186.0,6,1.0539265352665293e-06,0
186.0,7,8.908804252131505e-07,0
186.0,8,9.44254723095934e-07,0
186.0,9,5.837877117274077e-07,0
186.0,10,8.369841460035052e-07,0
186.0,11,4.924825635342394e-07,0
186.0,12,8.575277637203784e-07,0
186.0,13,8.899894560907241e-07,0
186.0,14,7.91217308273749e-07,0
186.0,15,6.394808725726107e-07,0
188.0,0,2.256065333396129e-06,0
188.0,1,2.2037014397961591e-07,0
188.0,2,1.699500719706113e-07,0
188.0,3,1.8463245573409118e-07,0
188.0,4,1.3181032288419812e-06,0
188.0,5,8.877810180152732e-07,0
188.0,6,1.0418920188264106e-06,0
188.0,7,8.737563871593308e-07,0
188.0,8,9.379568476549263e-07,0
188.0,9,5.761551685971151e-07,0
188.0,10,8.192087937834056e-07,0
188.0,11,4.82314510803501e-07,0
188.0,12,8.572340202602762e-07,0
188.0,13,8.707346839028962e-07,0
188.0,14,7.79143530681347e-07,0
188.0,15,6.230480071304604e-07,0
190.0,0,2.227464356570738e-06,0
190.0,1,2.1672658858844117e-07,0
190.0,2,1.683696933848036e-07,0
190.0,3,1.6766575862252118e-07,0
190.0,4,1.29888797437928e-06,0
190.0,5,8.721550433280995e-07,0
190.0,6,1.0166879904914835e-06,0
190.0,7,8.472383499535519e-07,0
190.0,8,9.279682106624128e-07,0
190.0,9,5.636265797858354e-07,0
190.0,10,8.028114551846299e-07,0
190.0,11,4.633752143521116e-07,0
190.0,12,8.565955044479937e-07,0
190.0,13,8.463140429447239e-07,0
190.0,14,7.610005390233593e-07,0
190.0,15,5.990400768318531e-07,0
192.0,0,2.186515981965793e-06,0
192.0,1,2.1123217894872786e-07,0
192.0,2,1.688589029340231e-07,0
192.0,3,1.9075297304815432e-07,0
192.0,4,1.2774636088979159e-06,0
192.0,5,8.487921030293624e-07,0
192.0,6,9.76183426427252e-07,0
192.0,7,8.180157998386815e-07,0
192.0,8,9.221459959285455e-07,0
192.0,9,5.450533135700774e-07,0
192.0,10,7.719823668609258e-07,0
192.0,11,4.4799445896404245e-07,0
192.0,12,8.575931258378782e-07,0
192.0,13,8.052494088640832e-07,0
192.0,14,7.37439598323443e-07,0
192.0,15,5.747510492525102e-07,0
194.0,0,2.1358636578339284e-06,0
194.0,1,2.0718065157029623e-07,0
194.0,2,1.6539947072296154e-07,0
194.0,3,1.5825777128160516e-07,0
194.0,4,1.248915765781534e-06,0
194.0,5,8.195531930976677e-07,0
194.0,6,9.377670717707094e-07,0
194.0,7,7.739308814864025e-07,0
194.0,8,9.116743819891585e-07,0
194.0,9,5.283452654800388e-07,0
194.0,10,7.387814238220781e-07,0
194.0,11,4.202093437805107e-07,0
194.0,12,8.509689538188894e-07,0
194.0,13,7.638335239223932e-07,0
194.0,14,7.142024412509094e-07,0
194.0,15,5.380056659656821e-07,0
196.0,0,2.1417338596990176e-06,0
196.0,1,2.1104819182462453e-07,0
196.0,2,1.7472292380880554e-07,0
196.0,3,2.7950849718747374e-07,0
196.0,4,1.2647070127000212e-06,0
196.0,5,8.063346935341933e-07,0
196.0,6,9.149649892715172e-07,0
196.0,7,7.810650628630444e-07,0
196.0,8,9.200210374973473e-07,0
196.0,9,5.213219534006588e-07,0
196.0,10,7.287471304172933e-07,0
196.0,11,4.422445555499584e-07,0
196.0,12,8.60618095486802e-07,0
196.0,13,7.532044430169822e-07,0
196.0,14,7.044274385416907e-07,0
196.0,15,5.364547805762264e-07,0
198.0,0,2.2298337787606772e-06,0
198.0,1,2.246622998892986e-07,0
198.0,2,1.95646067914682e-07,0
198.0,3,5.468644510189703e-07,0
198.0,4,1.3391753782169894e-06,0
198.0,5,8.00594078995989e-07,0
198.0,6,9.047263929893045e-07,0
198.0,7,8.565825062574367e-07,0
198.0,8,9.594640461991475e-07,0
198.0,9,5.211204900001797e-07,0
198.0,10,7.243785214417828e-07,0
198.0,11,5.310051609840864e-07,0
198.0,12,8.961903987241092e-07,0
198.0,13,7.582149897412273e-07,0
198.0,14,7.035598811925579e-07,0
198.0,15,5.789656949041427e-07,0
200.0,0,2.252437141796615e-06,0
200.0,1,2.2948644400737643e-07,0
200.0,2,2.0106439895201622e-07,0
200.0,3,5.93341922926108e-07,0
200.0,4,1.3466258815062546e-06,0
200.0,5,7.965295085095389e-07,0
200.0,6,9.061145152737215e-07,0
200.0,7,8.602172621133807e-07,0
200.0,8,9.62511605625168e-07,0
200.0,9,5.247647571623554e-07,0
200.0,10,7.183631444538956e-07,0
200.0,11,5.420790584888113e-07,0
200.0,12,9.002489064442939e-07,0
200.0,13,7.594791251017198e-07,0
200.0,14,7.068839965639308e-07,0
200.0,15,5.723130266391998e-07,0
202.0,0,2.1434160867654232e-06,0
202.0,1,2.173880063545911e-07,0
202.0,2,1.8304643020871282e-07,0
202.0,3,2.571478174124758e-07,0
202.0,4,1.2690837065892398e-06,0
202.0,5,8.033039487615549e-07,0
202.0,6,9.201679735315995e-07,0
202.0,7,7.55160973115554e-07,0
202.0,8,9.130524439911553e-07,0
202.0,9,5.324069896889713e-07,0
202.0,10,7.269128473016259e-07,0
202.0,11,4.2488679554280096e-07,0
202.0,12,8.521575078482675e-07,0
202.0,13,7.598775833882907e-07,0
202.0,14,7.16234340226592e-07,0
202.0,15,5.045435786286645e-07,0
204.00000000000003,0,2.127269571163733e-06,0
204.00000000000003,1,2.165969916449342e-07,0
204.00000000000003,2,1.775802258482519e-07,0
204.00000000000003,3,1.4892777461688319e-07,0
204.00000000000003,4,1.2645367307892392e-06,0
204.00000000000003,5,8.128020874510804e-07,0
204.00000000000003,6,9.434564392436774e-07,0
204.00000000000003,7,7.327396800514276e-07,0
204.00000000000003,8,9.014377071531494e-07,0
204.00000000000003,9,5.47289741309311e-07,0
204.00000000000003,10,7.426418110146361e-07,0
204.00000000000003,11,3.976227299280828e-07,0
204.00000000000003,12,8.373674785531119e-07,0
204.00000000000003,13,7.772691282320222e-07,0
204.00000000000003,14,7.372386647151904e-07,0
204.00000000000003,15,4.931886870953857e-07,0
206.00000000000003,0,2.178970519785557e-06,0
206.00000000000003,1,2.229222147555985e-07,0
206.00000000000003,2,1.8183373523698293e-07,0
206.00000000000003,3,1.7001229732678867e-07,0
206.00000000000003,4,1.295828662082805e-06,0
206.00000000000003,5,8.311091064998908e-07,0
206.00000000000003,6,9.817124977799077e-07,0
206.00000000000003,7,7.507429807527541e-07,0
206.00000000000003,8,9.115844421480275e-07,0
206.00000000000003,9,5.709903513850417e-07,0
206.00000000000003,10,7.642932348675154e-07,0
206.00000000000003,11,4.127028084994938e-07,0
206.00000000000003,12,8.443126051627255e-07,0
206.00000000000003,13,8.109945220603619e-07,0
206.00000000000003,14,7.710985574337001e-07,0
206.00000000000003,15,5.023432050844081e-07,0
208.00000000000003,0,2.206057591485977e-06,0
208.00000000000003,1,2.2578315344136142e-07,0
208.00000000000003,2,1.820020194319793e-07,0
208.00000000000003,3,1.3863476072463748e-07,0
208.00000000000003,4,1.319307442519222e-06,0
208.00000000000003,5,8.510838733430305e-07,0
208.00000000000003,6,1.0186369722565948e-06,0
208.00000000000003,7,7.572278247632834e-07,0
208.00000000000003,8,9.161489942099138e-07,0
208.00000000000003,9,5.962712519215919e-07,0
208.00000000000003,10,7.910356668974256e-07,0
208.00000000000003,11,4.172473572214298e-07,0
208.00000000000003,12,8.468148366995986e-07,0
208.00000000000003,13,8.512547450363495e-07,0
208.00000000000003,14,8.045633668194157e-07,0
208.00000000000003,15,5.084479446499168e-07,0
210.0,0,2.2295668168985403e-06,0
210.0,1,2.289048121968436e-07,0
210.0,2,1.8447392890974535e-07,0
210.0,3,1.5004720211231489e-07,0
210.0,4,1.3341445860718712e-06,0
210.0,5,8.549888491989582e-07,0
210.0,6,1.0378819746268392e-06,0
210.0,7,7.635779445273172e-07,0
210.0,8,9.173416140240589e-07,0
210.0,9,6.137284983675869e-07,0
210.0,10,8.040177507818322e-07,0
210.0,11,4.241167616582935e-07,0
210.0,12,8.482432461061467e-07,0
210.0,13,8.72410521682995e-07,0
210.0,14,8.297479440191654e-07,0
210.0,15,5.13551488825946e-07,0
212.0,0,2.2302692191253036e-06,0
212.0,1,2.3045111761219598e-07,0
212.0,2,1.8534580039472465e-07,0
212.0,3,1.377952356289793e-07,0
212.0,4,1.333910838587225e-06,0
212.0,5,8.554064245036695e-07,0
212.0,6,1.0427025170526674e-06,0
212.0,7,7.609215101433035e-07,0
212.0,8,9.138482124424248e-07,0
212.0,9,6.244413523628744e-07,0
212.0,10,8.105421408556287e-07,0
212.0,11,4.229375338357512e-07,0
212.0,12,8.467539770062987e-07,0
212.0,13,8.791729190438216e-07,0
212.0,14,8.464251139539746e-07,0
212.0,15,5.09261796138473e-07,0
214.0,0,2.185984929066416e-06,0
214.0,1,2.245672879236562e-07,0
214.0,2,1.8253606818368224e-07,0
214.0,3,1.2829745200381742e-07,0
214.0,4,1.3202021966125048e-06,0
214.0,5,8.408125863560334e-07,0
214.0,6,1.0254411261285928e-06,0
214.0,7,7.420971366189031e-07,0
214.0,8,9.057457731116805e-07,0
214.0,9,6.238499790552013e-07,0
214.0,10,8.169490317795322e-07,0
214.0,11,4.141572608817644e-07,0
214.0,12,8.427965207803527e-07,0
214.0,13,8.738658471755624e-07,0
214.0,14,8.512963400531627e-07,0
214.0,15,4.973710754716663e-07,0
216.0,0,2.1415856354959637e-06,0
216.0,1,2.1912013663309017e-07,0
216.0,2,1.817938852999948e-07,0
216.0,3,1.2414413061327628e-07,0
216.0,4,1.2936735218212495e-06,0
216.0,5,8.105607359482914e-07,0
216.0,6,9.949353272572853e-07,0
216.0,7,7.110561600667336e-07,0
216.0,8,8.946417391001024e-07,0
216.0,9,6.151098817807786e-07,0
216.0,10,8.02598423753202e-07,0
216.0,11,4.001330257337887e-07,0
216.0,12,8.364493431265995e-07,0
216.0,13,8.518577995256113e-07,0
216.0,14,8.413916380166318e-07,0
216.0,15,4.795132998593561e-07,0
218.0,0,2.102367988430038e-06,0
218.0,1,2.167965736918463e-07,0
218.0,2,1.8065627355555786e-07,0
218.0,3,1.252178972028597e-07,0
218.0,4,1.2724228803567496e-06,0
218.0,5,7.909577296910058e-07,0
218.0,6,9.691272826068744e-07,0
218.0,7,6.857784651697353e-07,0
218.0,8,8.849688231040184e-07,0
218.0,9,6.040258718500444e-07,0
218.0,10,7.832320203087172e-07,0
218.0,11,3.869269988991936e-07,0
218.0,12,8.298101085005126e-07,0
218.0,13,8.242565189662752e-07,0
218.0,14,8.275653334232536e-07,0
218.0,15,4.632157213162395e-07,0
220.0,0,2.061527625937903e-06,0
220.0,1,2.1122221483229338e-07,0
220.0,2,1.728037500723627e-07,0
220.0,3,1.2793306569490248e-07,0
220.0,4,1.2529493862403222e-06,0
220.0,5,7.672337399081492e-07,0
220.0,6,9.45091253733357e-07,0
220.0,7,6.56071393959705e-07,0
220.0,8,8.765881999328815e-07,0
220.0,9,5.893662668418381e-07,0
220.0,10,7.750689072805224e-07,0
220.0,11,3.716357077721201e-07,0
220.0,12,8.23904380407219e-07,0
220.0,13,7.977838176573994e-07,0
220.0,14,8.129806281413029e-07,0
220.0,15,4.4629726867412685e-07,0
222.0,0,2.141970999261111e-06,0
222.0,1,2.3293752503132054e-07,0
222.0,2,1.7266714065211836e-07,0
222.0,3,1.2760975258306798e-07,0
222.0,4,1.2479580656205128e-06,0
222.0,5,7.549333728585965e-07,0
222.0,6,9.368871805302337e-07,0
222.0,7,6.332190436110851e-07,0
222.0,8,8.864074471959984e-07,0
222.0,9,5.911005426284393e-07,0
222.0,10,7.749865937669924e-07,0
222.0,11,3.645574472008361e-07,0
222.0,12,8.375819484274068e-07,0
222.0,13,7.816751572253811e-07,0
222.0,14,8.04023354962227e-07,0
222.0,15,4.3301336487877134e-07,0
224.0,0,2.221071271593e-06,0
224.0,1,2.48405533294375e-07,0
224.0,2,1.779659005579904e-07,0
224.0,3,1.3222207605678492e-07,0
224.0,4,1.251145800116353e-06,0
224.0,5,7.558059167154913e-07,0
224.0,6,9.405764011861465e-07,0
224.0,7,6.213718402483656e-07,0
224.0,8,8.94518645722922e-07,0
224.0,9,5.970029016393288e-07,0
224.0,10,7.787933876947506e-07,0
224.0,11,3.6292712938485016e-07,0
224.0,12,8.440512421342196e-07,0
224.0,13,7.771477072820698e-07,0
224.0,14,8.03784537636019e-07,0
224.0,15,4.276704640662988e-07,0
226.0,0,2.169186482388025e-06,0
226.0,1,2.3356510048698384e-07,0
226.0,2,1.7966713240980456e-07,0
226.0,3,1.2780901650602697e-07,0
226.0,4,1.2512420288346804e-06,0
226.0,5,7.537188214967426e-07,0
226.0,6,9.504698783300652e-07,0
226.0,7,6.151887020208165e-07,0
226.0,8,8.844343421225121e-07,0
226.0,9,5.937583057821232e-07,0
226.0,10,7.89024216106404e-07,0
226.0,11,3.582172497632531e-07,0
226.0,12,8.250252311482663e-07,0
226.0,13,7.800797626894476e-07,0
226.0,14,8.07686204328534e-07,0
226.0,15,4.2698159107232267e-07,0
228.0,0,2.1039147513475543e-06,0
228.0,1,2.18951859983607e-07,0
228.0,2,1.7755305091637604e-07,0
228.0,3,1.1815910882313095e-07,0
228.0,4,1.2622739369692055e-06,0
228.0,5,7.632956337501146e-07,0
228.0,6,9.759804276864856e-07,0
228.0,7,6.174157917623005e-07,0
228.0,8,8.702787569993646e-07,0
228.0,9,5.966701859576865e-07,0
228.0,10,8.027035865255955e-07,0
228.0,11,3.5883352790010943e-07,0
228.0,12,8.054758052223346e-07,0
228.0,13,7.891913628512936e-07,0
228.0,14,8.196693091887078e-07,0
228.0,15,4.316555876861256e-07,0
230.0,0,2.1366825945146055e-06,0
230.0,1,2.2360111668296297e-07,0
230.0,2,1.7636730680301816e-07,0
230.0,3,1.1774948127798645e-07,0
230.0,4,1.2884766073551992e-06,0
230.0,5,7.826361052745823e-07,0
230.0,6,1.0096753432456483e-06,0
230.0,7,6.24203545432523e-07,0
230.0,8,8.776566811686675e-07,0
230.0,9,6.150523233728506e-07,0
230.0,10,8.309811308544373e-07,0
230.0,11,3.6702826589585596e-07,0
230.0,12,8.046181258113776e-07,0
230.0,13,8.147407000527037e-07,0
230.0,14,8.404366607739594e-07,0
230.0,15,4.4070903586499e-07,0
232.0,0,2.1665196867290243e-06,0
232.0,1,2.2654257161695333e-07,0
232.0,2,1.8020585361716024e-07,0
232.0,3,1.1755275288748894e-07,0
232.0,4,1.3147860485348027e-06,0
232.0,5,8.026133024046717e-07,0
232.0,6,1.031601943043154e-06,0
232.0,7,6.334159564127498e-07,0
232.0,8,8.852006969179993e-07,0
232.0,9,6.297344710163011e-07,0
232.0,10,8.651731861962422e-07,0
232.0,11,3.7406919203978095e-07,0
232.0,12,8.082123915524832e-07,0
232.0,13,8.481712749947731e-07,0
232.0,14,8.610095746474356e-07,0
232.0,15,4.497306353699184e-07,0
234.0,0,2.193837427848781e-06,0
234.0,1,2.2959417935117353e-07,0
234.0,2,1.8315437998278813e-07,0
234.0,3,1.165405410779832e-07,0
234.0,4,1.3419473771732056e-06,0
234.0,5,8.241809045369509e-07,0
234.0,6,1.0455158197196018e-06,0
234.0,7,6.421687350542763e-07,0
234.0,8,8.93981759131888e-07,0
234.0,9,6.445115406433799e-07,0
234.0,10,8.847916573215758e-07,0
234.0,11,3.815872371384049e-07,0
234.0,12,8.137527021220658e-07,0
234.0,13,8.763771685866831e-07,0
234.0,14,8.837100366220419e-07,0
234.0,15,4.5451514203175e-07,0
236.00000000000003,0,2.204650355722903e-06,0
236.00000000000003,1,2.3203350785844448e-07,0
236.00000000000003,2,1.8462649728367774e-07,0
236.00000000000003,3,1.0876775331127307e-07,0
236.00000000000003,4,1.3521331054712189e-06,0
236.00000000000003,5,8.294759064837117e-07,0
236.00000000000003,6,1.03968952187303e-06,0
236.00000000000003,7,6.396118916801665e-07,0
236.00000000000003,8,9.013234754165041e-07,0
236.00000000000003,9,6.50465987905344e-07,0
236.00000000000003,10,8.87491851957276e-07,0
236.00000000000003,11,3.855470333079716e-07,0
236.00000000000003,12,8.188369263146377e-07,0
236.00000000000003,13,8.929025991970751e-07,0
236.00000000000003,14,8.915866574919132e-07,0
236.00000000000003,15,4.5361668573661654e-07,0
238.00000000000003,0,2.180911634054795e-06,0
238.00000000000003,1,2.295292875275674e-07,0
238.00000000000003,2,1.834508306470416e-07,0
238.00000000000003,3,1.065225622255778e-07,0
238.00000000000003,4,1.3448507137668444e-06,0
238.00000000000003,5,8.265828557735019e-07,0
238.00000000000003,6,1.0185506031186786e-06,0
238.00000000000003,7,6.293204875658307e-07,0
238.00000000000003,8,8.996610154492431e-07,0
238.00000000000003,9,6.432969001523719e-07,0
238.00000000000003,10,8.872147978267871e-07,0
238.00000000000003,11,3.830325155775918e-07,0
238.00000000000003,12,8.165421482586264e-07,0
238.00000000000003,13,8.994434651699725e-07,0
238.00000000000003,14,8.848146688897443e-07,0
238.00000000000003,15,4.497518706492835e-07,0
240.0,0,2.144620814993673e-06,0
240.0,1,2.270793617662832e-07,0
240.0,2,1.8205966719012482e-07,0
240.0,3,1.0595444424810821e-07,0
240.0,4,1.33151024378491e-06,0
240.0,5,8.132405136416662e-07,0
240.0,6,9.874141931054806e-07,0
240.0,7,6.123746060089224e-07,0
240.0,8,8.973139181020162e-07,0
240.0,9,6.279806235833368e-07,0
240.0,10,8.690295733365284e-07,0
240.0,11,3.752486710882028e-07,0
240.0,12,8.165318431473664e-07,0
240.0,13,8.870090567399594e-07,0
240.0,14,8.666121348830409e-07,0
240.0,15,4.400620813325179e-07,0
242.0,0,2.1121213386512965e-06,0
242.0,1,2.243540407196751e-07,0
242.0,2,1.836488609680971e-07,0
242.0,3,1.069353610742812e-07,0
242.0,4,1.3069412776714026e-06,0
242.0,5,7.850152153327131e-07,0
242.0,6,9.441153562193582e-07,0
242.0,7,5.894894407513984e-07,0
242.0,8,9.038822536508264e-07,0
242.0,9,6.033765756585152e-07,0
242.0,10,8.293499596458206e-07,0
242.0,11,3.6395184811419244e-07,0
242.0,12,8.316026251040817e-07,0
242.0,13,8.53100565366523e-07,0
242.0,14,8.357079260143651e-07,0
242.0,15,4.228730638698821e-07,0
244.0,0,2.0559014586876972e-06,0
244.0,1,2.1698184748998223e-07,0
244.0,2,1.7893124049366406e-07,0
244.0,3,1.0626288255028146e-07,0
244.0,4,1.2727449874352618e-06,0
244.0,5,7.630400866200416e-07,0
244.0,6,9.083961005097048e-07,0
244.0,7,5.653132437082131e-07,0
244.0,8,8.885321026955983e-07,0
244.0,9,5.773303736277311e-07,0
244.0,10,7.9511813345817e-07,0
244.0,11,3.501713366146848e-07,0
244.0,12,8.181331814859266e-07,0
244.0,13,8.199252877712837e-07,0
244.0,14,8.002264264897864e-07,0
244.0,15,4.066765743064342e-07,0
246.0,0,2.0311213244916223e-06,0
246.0,1,2.1180831407062313e-07,0
246.0,2,1.732815163006525e-07,0
246.0,3,1.0577906194565516e-07,0
246.0,4,1.2542465623461569e-06,0
246.0,5,7.481301281169858e-07,0
246.0,6,8.898534155913937e-07,0
246.0,7,5.45861116035105e-07,0
246.0,8,8.750810055973153e-07,0
246.0,9,5.619616754439084e-07,0
246.0,10,7.675881626210486e-07,0
246.0,11,3.399976237798478e-07,0
246.0,12,8.192490434805264e-07,0
246.0,13,7.957402859488005e-07,0
246.0,14,7.797116088755415e-07,0
246.0,15,3.9690206600621266e-07,0
248.0,0,2.0693634543523346e-06,0
248.0,1,2.1096837432038028e-07,0
248.0,2,1.7372636859323587e-07,0
248.0,3,1.0627838724880823e-07,0
248.0,4,1.2654572913480954e-06,0
248.0,5,7.377037298518116e-07,0
248.0,6,8.846998027718056e-07,0
248.0,7,5.337514528769136e-07,0
248.0,8,8.907801282558654e-07,0
248.0,9,5.538280328003667e-07,0
248.0,10,7.50058757188996e-07,0
248.0,11,3.359599651764218e-07,0
248.0,12,8.659694066154621e-07,0
248.0,13,7.82492479408127e-07,0
248.0,14,7.725366410264274e-07,0
248.0,15,3.8995439231077503e-07,0
250.0,0,2.058378575659865e-06,0
250.0,1,2.155408008469436e-07,0
250.0,2,1.7456889844543814e-07,0
250.0,3,1.0600723431890227e-07,0
250.0,4,1.2707028769425952e-06,0
250.0,5,7.400423901759631e-07,0
250.0,6,8.940480316472094e-07,0
250.0,7,5.290525426254413e-07,0
250.0,8,8.93698684810438e-07,0
250.0,9,5.493680661518167e-07,0
250.0,10,7.469894322281745e-07,0
250.0,11,3.3514631786945376e-07,0
250.0,12,8.735495192720109e-07,0
250.0,13,7.719374922324563e-07,0
250.0,14,7.659446938776638e-07,0
250.0,15,3.8723857784292954e-07,0
252.0,0,2.0254402493983904e-06,0
252.0,1,2.140629889649429e-07,0
252.0,2,1.72895847956665e-07,0
252.0,3,1.0207000737133224e-07,0
252.0,4,1.2379316288509428e-06,0
252.0,5,7.513604518910288e-07,0
252.0,6,9.168947318491073e-07,0
252.0,7,5.301700105430799e-07,0
252.0,8,8.648946265296426e-07,0
252.0,9,5.512958066271377e-07,0
252.0,10,7.449318061627349e-07,0
252.0,11,3.3902329497057494e-07,0
252.0,12,8.099535118499239e-07,0
252.0,13,7.532815027258571e-07,0
252.0,14,7.577828983020951e-07,0
252.0,15,3.905437811083602e-07,0
254.0,0,2.0477126245443503e-06,0
254.0,1,2.1504900672497977e-07,0
254.0,2,1.7374341027344262e-07,0
254.0,3,9.693491670603472e-08,0
254.0,4,1.2332846590901966e-06,0
254.0,5,7.69947491266565e-07,0
254.0,6,9.431526067012984e-07,0
254.0,7,5.394354015384611e-07,0
254.0,8,8.625256911442432e-07,0
254.0,9,5.616983606862963e-07,0
254.0,10,7.517437945352008e-07,0
254.0,11,3.4670298245961185e-07,0
254.0,12,7.8650778116773e-07,0
254.0,13,7.53339507373725e-07,0
254.0,14,7.66642971728111e-07,0
254.0,15,3.982523824006353e-07,0
256.0,0,2.092819872691209e-06,0
256.0,1,2.2299362311575486e-07,0
256.0,2,1.8038079526067934e-07,0
256.0,3,9.660801052383629e-08,0
256.0,4,1.253533771722725e-06,0
256.0,5,8.028705420892627e-07,0
256.0,6,9.804600703688229e-07,0
256.0,7,5.550635587957834e-07,0
256.0,8,8.729949823574439e-07,0
256.0,9,5.827406908816651e-07,0
256.0,10,7.757850563054157e-07,0
256.0,11,3.589120318387838e-07,0
256.0,12,7.92609543401421e-07,0
256.0,13,7.763284007421193e-07,0
256.0,14,7.912207415377787e-07,0
256.0,15,4.1422736141640344e-07,0
258.0,0,2.130773133630737e-06,0
258.0,1,2.2801742767302417e-07,0
258.0,2,1.8241086606972222e-07,0
258.0,3,9.563849988090306e-08,0
258.0,4,1.2693963211054543e-06,0
258.0,5,8.333513342656484e-07,0
258.0,6,1.0139170735475608e-06,0
258.0,7,5.707563512568213e-07,0
258.0,8,8.806172351708771e-07,0
258.0,9,6.060813864298405e-07,0
258.0,10,7.990826198190232e-07,0
258.0,11,3.710082732049686e-07,0
258.0,12,7.967712222133386e-07,0
258.0,13,7.983957525158409e-07,0
258.0,14,8.175649665023064e-07,0
258.0,15,4.2918622407195334e-07,0
260.0,0,2.143621584997186e-06,0
260.0,1,2.3311603639561667e-07,0
260.0,2,1.849585721805809e-07,0
260.0,3,9.642613139895248e-08,0
260.0,4,1.27909648903631e-06,0
260.0,5,8.521182377564232e-07,0
260.0,6,1.0299508452636483e-06,0
260.0,7,5.7898513599664e-07,0
260.0,8,8.896817156656634e-07,0
260.0,9,6.209295359707329e-07,0
260.0,10,8.163464418577978e-07,0
260.0,11,3.7735324171292077e-07,0
260.0,12,8.017349521776112e-07,0
260.0,13,8.130480881883151e-07,0
260.0,14,8.350638863280224e-07,0
260.0,15,4.388468957651972e-07,0
262.0,0,2.144256190096499e-06,0
262.0,1,2.3374291029346213e-07,0
262.0,2,1.852086835566655e-07,0
262.0,3,9.603923597430158e-08,0
262.0,4,1.2754128009162863e-06,0
262.0,5,8.582490395703432e-07,0
262.0,6,1.033088007819814e-06,0
262.0,7,5.795563607166591e-07,0
262.0,8,8.912864241410602e-07,0
262.0,9,6.282262665103945e-07,0
262.0,10,8.267709675527929e-07,0
262.0,11,3.794796235493717e-07,0
262.0,12,8.036458907275328e-07,0
262.0,13,8.223823542374227e-07,0
262.0,14,8.416678274167488e-07,0
262.0,15,4.434868155374583e-07,0
264.0,0,2.1263221578058698e-06,0
264.0,1,2.3128135833289434e-07,0
264.0,2,1.8427663599319243e-07,0
264.0,3,9.508876348735241e-08,0
264.0,4,1.2632531874806412e-06,0
264.0,5,8.47411950205279e-07,0
264.0,6,1.01778610895326e-06,0
264.0,7,5.690067489832452e-07,0
264.0,8,8.854801274944391e-07,0
264.0,9,6.242111254294642e-07,0
264.0,10,8.155604690908018e-07,0
264.0,11,3.729493637229625e-07,0
264.0,12,8.024037272938246e-07,0
