dt[s],5e-10
freqs[MHz],channel,p1[2V/sqrt(Hz)],chi2[TBA]
238.00000000000003,12,7.731756175721104e-07,0
238.00000000000003,13,9.30021742478484e-07,0
238.00000000000003,14,8.480915577763241e-07,0
238.00000000000003,15,7.231811052743822e-07,0
240.0,0,1.664473100751406e-06,0
240.0,1,1.4183820310337953e-06,0
240.0,2,9.829001867423183e-07,0
240.0,3,9.195942718802779e-07,0
240.0,4,1.1414182207681145e-06,0
240.0,5,7.823613428317926e-07,0
240.0,6,4.487858307966375e-07,0
240.0,7,1.0718128275076735e-06,0
240.0,8,9.177959342073932e-07,0
240.0,9,7.555622876245028e-07,0
240.0,10,9.302042786399126e-07,0
240.0,11,3.710077036760986e-07,0
240.0,12,7.641451748108657e-07,0
240.0,13,9.179600031824742e-07,0
240.0,14,8.352573922106908e-07,0
240.0,15,7.089123845974094e-07,0
242.0,0,1.6119133507368049e-06,0
242.0,1,1.375066544926417e-06,0
242.0,2,9.509957879043842e-07,0
242.0,3,8.970139020278719e-07,0
242.0,4,1.1005681841495232e-06,0
242.0,5,7.604064500407938e-07,0
242.0,6,4.373884483260953e-07,0
242.0,7,1.0351422500527348e-06,0
242.0,8,8.915395535455287e-07,0
242.0,9,7.305154222921188e-07,0
242.0,10,8.98727321725877e-07,0
242.0,11,3.6353670787614415e-07,0
242.0,12,7.445992859085594e-07,0
242.0,13,8.886040973085102e-07,0
242.0,14,8.075147593481478e-07,0
242.0,15,6.854099847623234e-07,0
244.0,0,1.5640053242623528e-06,0
244.0,1,1.3341872265748744e-06,0
244.0,2,9.248757762254451e-07,0
244.0,3,8.777401165409624e-07,0
244.0,4,1.0582917145418852e-06,0
244.0,5,7.393865484892005e-07,0
244.0,6,4.2485291572496e-07,0
244.0,7,9.996606994255504e-07,0
244.0,8,8.66010493785856e-07,0
244.0,9,7.019963410131552e-07,0
244.0,10,8.670546347236253e-07,0
244.0,11,3.5824133624671755e-07,0
244.0,12,7.237734316182012e-07,0
244.0,13,8.56104642328929e-07,0
244.0,14,7.751957580900813e-07,0
244.0,15,6.614495881419176e-07,0
246.0,0,1.5388213263339462e-06,0
246.0,1,1.3158195253311263e-06,0
246.0,2,9.118510973180961e-07,0
246.0,3,8.678642455430649e-07,0
246.0,4,1.031349086822153e-06,0
246.0,5,7.262031739584761e-07,0
246.0,6,4.1701215788177897e-07,0
246.0,7,9.757586831227024e-07,0
246.0,8,8.508100625499199e-07,0
246.0,9,6.828392586289982e-07,0
246.0,10,8.459790514874205e-07,0
246.0,11,3.578248877037707e-07,0
246.0,12,7.116461639889575e-07,0
246.0,13,8.330733505061717e-07,0
246.0,14,7.540826760146031e-07,0
246.0,15,6.449393732188168e-07,0
248.0,0,1.520526224699857e-06,0
248.0,1,1.3107201589985094e-06,0
248.0,2,9.075588166224972e-07,0
248.0,3,8.639464833504207e-07,0
248.0,4,1.0140154191299047e-06,0
248.0,5,7.178502440317644e-07,0
248.0,6,4.128444025124612e-07,0
248.0,7,9.598761469705557e-07,0
248.0,8,8.406591442127072e-07,0
248.0,9,6.700522782958339e-07,0
248.0,10,8.327919839278064e-07,0
248.0,11,3.5990306835895154e-07,0
248.0,12,7.043614129124337e-07,0
248.0,13,8.166279027886806e-07,0
248.0,14,7.398129969860856e-07,0
248.0,15,6.347637971127529e-07,0
250.0,0,1.522700179677982e-06,0
250.0,1,1.3236304335293504e-06,0
250.0,2,9.15200538568664e-07,0
250.0,3,8.682013821222791e-07,0
250.0,4,1.0072907945194096e-06,0
250.0,5,7.174257327257268e-07,0
250.0,6,4.166864065897434e-07,0
250.0,7,9.544230994102976e-07,0
250.0,8,8.414758590327334e-07,0
250.0,9,6.666277657921248e-07,0
250.0,10,8.253721505183048e-07,0
250.0,11,3.6203278374169673e-07,0
250.0,12,6.997389913296186e-07,0
250.0,13,8.018632936813309e-07,0
250.0,14,7.304786868896313e-07,0
250.0,15,6.312591905710945e-07,0
252.0,0,1.5394841923351812e-06,0
252.0,1,1.3540473572137437e-06,0
252.0,2,9.347975808399983e-07,0
252.0,3,8.82004591124917e-07,0
252.0,4,1.0139927366757805e-06,0
252.0,5,7.300347859874314e-07,0
252.0,6,4.232379777412102e-07,0
252.0,7,9.617350957771824e-07,0
252.0,8,8.534913008606481e-07,0
252.0,9,6.727261330034879e-07,0
252.0,10,8.306690365063407e-07,0
252.0,11,3.596975146051228e-07,0
252.0,12,7.011838426286183e-07,0
252.0,13,7.932926131940431e-07,0
252.0,14,7.261500752978387e-07,0
252.0,15,6.34177313965475e-07,0
254.0,0,1.5553825784667656e-06,0
254.0,1,1.3890634362240306e-06,0
254.0,2,9.561731590149669e-07,0
254.0,3,8.989385562176787e-07,0
254.0,4,1.025919238733394e-06,0
254.0,5,7.475758570862883e-07,0
254.0,6,4.3088276195642017e-07,0
254.0,7,9.753264428273847e-07,0
254.0,8,8.713373586235595e-07,0
254.0,9,6.867015578628615e-07,0
254.0,10,8.434579944539647e-07,0
254.0,11,3.576796083192521e-07,0
254.0,12,7.09746061902369e-07,0
254.0,13,7.940164169469981e-07,0
254.0,14,7.278335884657211e-07,0
254.0,15,6.440592881547864e-07,0
256.0,0,1.592359908477038e-06,0
256.0,1,1.4382873328469652e-06,0
256.0,2,9.8379280430758e-07,0
256.0,3,9.205733401856418e-07,0
256.0,4,1.0493547580124013e-06,0
256.0,5,7.756631289046448e-07,0
256.0,6,4.4446754710653716e-07,0
256.0,7,9.99160669063693e-07,0
256.0,8,9.028806187197321e-07,0
256.0,9,7.088727781301965e-07,0
256.0,10,8.687124092586684e-07,0
256.0,11,3.6366051973355954e-07,0
256.0,12,7.322175139880669e-07,0
256.0,13,8.082541939424947e-07,0
256.0,14,7.396007120515126e-07,0
256.0,15,6.653980575077318e-07,0
258.0,0,1.6253419111451597e-06,0
258.0,1,1.480743420192192e-06,0
258.0,2,1.0068612757147131e-06,0
258.0,3,9.375287839937723e-07,0
258.0,4,1.0755914245909818e-06,0
258.0,5,8.026034735905495e-07,0
258.0,6,4.625220608843796e-07,0
258.0,7,1.025437840450865e-06,0
258.0,8,9.382037330946302e-07,0
258.0,9,7.342166062383924e-07,0
258.0,10,8.981539709624155e-07,0
258.0,11,3.7808256958203616e-07,0
258.0,12,7.612085087374743e-07,0
258.0,13,8.303498680196876e-07,0
258.0,14,7.575980313302339e-07,0
258.0,15,6.924307146432234e-07,0
260.0,0,1.638248627044699e-06,0
260.0,1,1.4997204266310677e-06,0
260.0,2,1.0165928561120996e-06,0
260.0,3,9.453214795225461e-07,0
260.0,4,1.0900451106641834e-06,0
260.0,5,8.179697097064813e-07,0
260.0,6,4.7219466743608844e-07,0
260.0,7,1.0361779288592776e-06,0
260.0,8,9.58460046719228e-07,0
260.0,9,7.494165139516085e-07,0
260.0,10,9.181430634885501e-07,0
260.0,11,3.853135549799638e-07,0
260.0,12,7.790888317193202e-07,0
260.0,13,8.444883395024205e-07,0
260.0,14,7.682672193148426e-07,0
260.0,15,7.115916011677565e-07,0
262.0,0,1.635524006399846e-06,0
262.0,1,1.503300701035978e-06,0
262.0,2,1.0171568311285976e-06,0
262.0,3,9.417015415478446e-07,0
262.0,4,1.0867290370648979e-06,0
262.0,5,8.212368684193131e-07,0
262.0,6,4.735537182857606e-07,0
262.0,7,1.0362693343919207e-06,0
262.0,8,9.676075975362726e-07,0
262.0,9,7.561222457249289e-07,0
262.0,10,9.242414306999132e-07,0
262.0,11,3.869319690962265e-07,0
262.0,12,7.880096701438213e-07,0
262.0,13,8.506964944779263e-07,0
262.0,14,7.706376619752653e-07,0
262.0,15,7.237980037937781e-07,0
264.0,0,1.6057097666998491e-06,0
264.0,1,1.483825543764806e-06,0
264.0,2,1.0040859334813914e-06,0
264.0,3,9.249113076045651e-07,0
264.0,4,1.0615494279912509e-06,0
264.0,5,8.118595465770133e-07,0
264.0,6,4.6781557012411334e-07,0
264.0,7,1.019262451017659e-06,0
264.0,8,9.589537240649097e-07,0
264.0,9,7.512367828994706e-07,0
264.0,10,9.186132323891995e-07,0
264.0,11,3.839390341287779e-07,0
264.0,12,7.843062704575112e-07,0
264.0,13,8.421303675074558e-07,0
264.0,14,7.623351444526311e-07,0
264.0,15,7.272811096818066e-07,0
266.0,0,1.5557114119928687e-06,0
266.0,1,1.4471687687928477e-06,0
266.0,2,9.85281569176612e-07,0
266.0,3,9.008463215056663e-07,0
266.0,4,1.025848922130328e-06,0
266.0,5,7.902244617852875e-07,0
266.0,6,4.561578674099571e-07,0
266.0,7,9.887843452152917e-07,0
266.0,8,9.345851465141977e-07,0
266.0,9,7.356865093539849e-07,0
266.0,10,8.985462635900471e-07,0
266.0,11,3.773892086553891e-07,0
266.0,12,7.676550726061261e-07,0
266.0,13,8.220074410189549e-07,0
266.0,14,7.446665382068676e-07,0
266.0,15,7.198672613465717e-07,0
268.0,0,1.5122880795195948e-06,0
268.0,1,1.4132670930049478e-06,0
268.0,2,9.686181169585796e-07,0
268.0,3,8.795329665823136e-07,0
268.0,4,9.91259215197967e-07,0
268.0,5,7.678021488795722e-07,0
268.0,6,4.4326759318672304e-07,0
268.0,7,9.590391552334854e-07,0
268.0,8,9.08815005445304e-07,0
268.0,9,7.195961617701246e-07,0
268.0,10,8.743025792024179e-07,0
268.0,11,3.6853369322112714e-07,0
268.0,12,7.473519248647832e-07,0
268.0,13,8.005377458083055e-07,0
268.0,14,7.256963734316978e-07,0
268.0,15,7.088193965384619e-07,0
270.0,0,1.4591484404195057e-06,0
270.0,1,1.373284225539263e-06,0
270.0,2,9.526931917039427e-07,0
270.0,3,8.573600641421309e-07,0
270.0,4,9.532600656888148e-07,0
270.0,5,7.405843209591593e-07,0
270.0,6,4.2815377797745974e-07,0
270.0,7,9.257790532019234e-07,0
270.0,8,8.76019780577404e-07,0
270.0,9,6.995189727063833e-07,0
270.0,10,8.472213114749203e-07,0
270.0,11,3.5827999934566303e-07,0
270.0,12,7.231085574199251e-07,0
270.0,13,7.75051450368453e-07,0
270.0,14,7.037747901405588e-07,0
270.0,15,6.947965808527157e-07,0
272.0,0,1.4202319992384693e-06,0
272.0,1,1.345185772317861e-06,0
272.0,2,9.474283305609369e-07,0
272.0,3,8.433288968474207e-07,0
272.0,4,9.306087934499125e-07,0
272.0,5,7.227075304884456e-07,0
272.0,6,4.1760931523446777e-07,0
272.0,7,9.065222859691193e-07,0
272.0,8,8.527804249189824e-07,0
272.0,9,6.837106674731711e-07,0
272.0,10,8.286156448439561e-07,0
272.0,11,3.5273972345059185e-07,0
272.0,12,7.052618429704874e-07,0
272.0,13,7.566123891213575e-07,0
272.0,14,6.892234305868821e-07,0
272.0,15,6.847782389585441e-07,0
274.0,0,1.4006729811058684e-06,0
274.0,1,1.3361886454436244e-06,0
274.0,2,9.534060482046122e-07,0
274.0,3,8.40434330079799e-07,0
274.0,4,9.24380935832199e-07,0
274.0,5,7.152311878030577e-07,0
274.0,6,4.136725758374611e-07,0
274.0,7,8.992648380666222e-07,0
274.0,8,8.40362261686796e-07,0
274.0,9,6.793947892538836e-07,0
274.0,10,8.205278712557155e-07,0
274.0,11,3.509919921578334e-07,0
274.0,12,6.960796796624346e-07,0
274.0,13,7.484880735322434e-07,0
274.0,14,6.820631931368075e-07,0
274.0,15,6.798694808463815e-07,0
276.0,0,1.3924055730160854e-06,0
276.0,1,1.3371315886446947e-06,0
276.0,2,9.622182274885072e-07,0
276.0,3,8.430938024841949e-07,0
276.0,4,9.259469062759723e-07,0
276.0,5,7.124196956238009e-07,0
276.0,6,4.1196129932406844e-07,0
276.0,7,8.961542353727816e-07,0
276.0,8,8.334943386130466e-07,0
276.0,9,6.814683359999358e-07,0
276.0,10,8.1786616785726e-07,0
276.0,11,3.484397021427153e-07,0
276.0,12,6.899965799300435e-07,0
276.0,13,7.460900552198162e-07,0
276.0,14,6.799771422075718e-07,0
276.0,15,6.78979019654328e-07,0
278.0,0,1.3950882649864543e-06,0
278.0,1,1.35137850188576e-06,0
278.0,2,9.787439058915595e-07,0
278.0,3,8.569189539579839e-07,0
278.0,4,9.413360083539876e-07,0
278.0,5,7.191854847409839e-07,0
278.0,6,4.162526542730378e-07,0
278.0,7,9.024337569838668e-07,0
278.0,8,8.346822497260934e-07,0
278.0,9,6.926670344094177e-07,0
278.0,10,8.271490053611064e-07,0
278.0,11,3.48639602363735e-07,0
278.0,12,6.897064219393908e-07,0
278.0,13,7.550536349829936e-07,0
278.0,14,6.891533729412396e-07,0
278.0,15,6.85959437174855e-07,0
280.0,0,1.4103998768079924e-06,0
280.0,1,1.3736958116203612e-06,0
280.0,2,9.994324937624062e-07,0
280.0,3,8.784848544936675e-07,0
280.0,4,9.719256960586043e-07,0
280.0,5,7.348726458115244e-07,0
280.0,6,4.2744545830756854e-07,0
280.0,7,9.220639862274414e-07,0
280.0,8,8.453014551306024e-07,0
280.0,9,7.125942086477739e-07,0
280.0,10,8.456618787246546e-07,0
280.0,11,3.562423143059724e-07,0
280.0,12,7.000359043657949e-07,0
280.0,13,7.764189961664191e-07,0
280.0,14,7.084164584674853e-07,0
280.0,15,7.006346329499341e-07,0
282.0,0,1.4276051776348657e-06,0
282.0,1,1.3900889260123693e-06,0
282.0,2,1.0147330040408478e-06,0
282.0,3,8.937210642701791e-07,0
282.0,4,9.994334514205735e-07,0
282.0,5,7.48989602963367e-07,0
282.0,6,4.3484746198802725e-07,0
282.0,7,9.374833935453907e-07,0
282.0,8,8.556193996548783e-07,0
282.0,9,7.30141961358902e-07,0
282.0,10,8.622591955341294e-07,0
282.0,11,3.6005503186085323e-07,0
282.0,12,7.125811053035916e-07,0
282.0,13,7.961473170187874e-07,0
282.0,14,7.254067585830199e-07,0
282.0,15,7.145435081671204e-07,0
284.00000000000006,0,1.4469595882401137e-06,0
284.00000000000006,1,1.3996941739911893e-06,0
284.00000000000006,2,1.0217110604883655e-06,0
284.00000000000006,3,9.015125630250057e-07,0
284.00000000000006,4,1.0266978249915366e-06,0
284.00000000000006,5,7.598698340624285e-07,0
284.00000000000006,6,4.366909226646649e-07,0
284.00000000000006,7,9.521103731667374e-07,0
284.00000000000006,8,8.641921858202817e-07,0
284.00000000000006,9,7.498813681686795e-07,0
284.00000000000006,10,8.784158400499173e-07,0
284.00000000000006,11,3.6042799556884174e-07,0
284.00000000000006,12,7.259000088721744e-07,0
284.00000000000006,13,8.189920241727678e-07,0
284.00000000000006,14,7.426885369788257e-07,0
284.00000000000006,15,7.245948598769783e-07,0
286.00000000000006,0,1.451471184218246e-06,0
286.00000000000006,1,1.3974053038528593e-06,0
286.00000000000006,2,1.0188274434133093e-06,0
286.00000000000006,3,9.004345378051391e-07,0
286.00000000000006,4,1.0411518984124022e-06,0
286.00000000000006,5,7.652624513240135e-07,0
286.00000000000006,6,4.4122975161650783e-07,0
286.00000000000006,7,9.612522110171511e-07,0
286.00000000000006,8,8.619681397136287e-07,0
286.00000000000006,9,7.599904211331603e-07,0
286.00000000000006,10,8.880044425539058e-07,0
286.00000000000006,11,3.670526680046825e-07,0
286.00000000000006,12,7.331108583374311e-07,0
286.00000000000006,13,8.357154596120872e-07,0
286.00000000000006,14,7.532051324209488e-07,0
286.00000000000006,15,7.282821401135942e-07,0
288.00000000000006,0,1.442543353984552e-06,0
288.00000000000006,1,1.3799733803998702e-06,0
288.00000000000006,2,1.007098470140145e-06,0
288.00000000000006,3,8.899709701194892e-07,0
288.00000000000006,4,1.0384672365505274e-06,0
288.00000000000006,5,7.607251098659408e-07,0
288.00000000000006,6,4.4257784481489747e-07,0
288.00000000000006,7,9.578220969577557e-07,0
288.00000000000006,8,8.486546883835741e-07,0
288.00000000000006,9,7.592467178147013e-07,0
288.00000000000006,10,8.847814075675638e-07,0
288.00000000000006,11,3.7148363062342893e-07,0
288.00000000000006,12,7.284537278215225e-07,0
288.00000000000006,13,8.393010064679123e-07,0
288.00000000000006,14,7.53804566492587e-07,0
288.00000000000006,15,7.216150238499322e-07,0
290.0,0,1.4139841622425143e-06,0
290.0,1,1.3496643245367848e-06,0
290.0,2,9.828378787256767e-07,0
290.0,3,8.669243339944306e-07,0
290.0,4,1.0169418245922995e-06,0
290.0,5,7.426720271140931e-07,0
290.0,6,4.3180654175255087e-07,0
290.0,7,9.394453737327658e-07,0
290.0,8,8.183669999470823e-07,0
290.0,9,7.461013484924299e-07,0
290.0,10,8.66675990207731e-07,0
290.0,11,3.5690129440871643e-07,0
290.0,12,7.099107786960099e-07,0
290.0,13,8.252124856848213e-07,0
290.0,14,7.409690400869303e-07,0
290.0,15,7.014774383124782e-07,0
292.0,0,1.3700057228811212e-06,0
292.0,1,1.3042492763367032e-06,0
292.0,2,9.495387604100255e-07,0
292.0,3,8.352634629834803e-07,0
292.0,4,9.754537132842256e-07,0
292.0,5,7.120497306303465e-07,0
292.0,6,4.104385932253747e-07,0
292.0,7,9.047709068142007e-07,0
292.0,8,7.731802040646118e-07,0
292.0,9,7.179676756057108e-07,0
292.0,10,8.32648646236941e-07,0
292.0,11,3.321980277040612e-07,0
292.0,12,6.789465915096312e-07,0
292.0,13,7.968448102245067e-07,0
292.0,14,7.142027899391544e-07,0
292.0,15,6.667162178481967e-07,0
294.0,0,1.3421861689334105e-06,0
294.0,1,1.280875639211317e-06,0
294.0,2,9.442595630699112e-07,0
294.0,3,8.453963186205568e-07,0
294.0,4,9.741270424836585e-07,0
294.0,5,7.166107892831997e-07,0
294.0,6,4.4801219120620785e-07,0
294.0,7,9.111550277781586e-07,0
294.0,8,7.580270443724287e-07,0
294.0,9,7.143189031247376e-07,0
294.0,10,8.240460349868077e-07,0
294.0,11,3.698743636176258e-07,0
294.0,12,6.751148284385128e-07,0
294.0,13,7.92048057684546e-07,0
294.0,14,7.081406827335602e-07,0
294.0,15,6.540498834186885e-07,0
296.0,0,1.3562612309681417e-06,0
296.0,1,1.294858534804717e-06,0
296.0,2,9.755373926365829e-07,0
296.0,3,8.977124093554844e-07,0
296.0,4,1.0155780871578964e-06,0
296.0,5,7.603873383486784e-07,0
296.0,6,5.333371511958483e-07,0
296.0,7,9.621254695313072e-07,0
296.0,8,7.748835568181964e-07,0
296.0,9,7.492261101532949e-07,0
296.0,10,8.498473547396354e-07,0
296.0,11,4.5986503274107514e-07,0
296.0,12,7.035687768756335e-07,0
296.0,13,8.195122189393691e-07,0
296.0,14,7.355486768091413e-07,0
296.0,15,6.744559583182495e-07,0
298.0,0,1.3810768944666883e-06,0
298.0,1,1.3172639798599171e-06,0
298.0,2,1.011613716487405e-06,0
298.0,3,9.47154226024911e-07,0
298.0,4,1.0631920371690352e-06,0
298.0,5,8.044189294153426e-07,0
298.0,6,5.950242654832162e-07,0
298.0,7,1.0167780803348102e-06,0
298.0,8,7.992381519577462e-07,0
298.0,9,7.82373486008042e-07,0
298.0,10,8.758398759369489e-07,0
298.0,11,5.360068342745347e-07,0
298.0,12,7.329333926249311e-07,0
298.0,13,8.460458995584967e-07,0
298.0,14,7.651304154906069e-07,0
298.0,15,6.978010481850583e-07,0
300.0,0,1.3868945431873696e-06,0
300.0,1,1.3205763780161802e-06,0
300.0,2,1.0103714564999048e-06,0
300.0,3,9.477461979406024e-07,0
300.0,4,1.0664004596072902e-06,0
300.0,5,8.042028675916797e-07,0
300.0,6,6.01384598159154e-07,0
300.0,7,1.0155979016725397e-06,0
300.0,8,7.929362517471857e-07,0
300.0,9,7.815187585313945e-07,0
300.0,10,8.691117071117933e-07,0
300.0,11,5.385245698291922e-07,0
300.0,12,7.261541075059813e-07,0
300.0,13,8.309359177701772e-07,0
300.0,14,7.605606879362879e-07,0
300.0,15,6.86415696899829e-07,0
302.0,0,1.3605987541351982e-06,0
302.0,1,1.2987636067251357e-06,0
302.0,2,9.589336546440198e-07,0
302.0,3,8.8855101236137e-07,0
302.0,4,1.013589078882494e-06,0
302.0,5,7.462459698044075e-07,0
302.0,6,5.237290466050288e-07,0
302.0,7,9.537986510921516e-07,0
302.0,8,7.508406875390803e-07,0
302.0,9,7.293021711230082e-07,0
302.0,10,8.227901983874227e-07,0
302.0,11,4.375239675974589e-07,0
302.0,12,6.729548217739141e-07,0
302.0,13,7.684577932901976e-07,0
302.0,14,7.072653972987972e-07,0
302.0,15,6.32277642585138e-07,0
304.0,0,1.3528211263873727e-06,0
304.0,1,1.288039042696379e-06,0
304.0,2,9.168449133253602e-07,0
304.0,3,8.430624410819861e-07,0
304.0,4,9.780343180610666e-07,0
304.0,5,6.998015880171401e-07,0
304.0,6,4.348651604003323e-07,0
304.0,7,9.095254277710683e-07,0
304.0,8,7.217319974834067e-07,0
304.0,9,6.795974825074128e-07,0
304.0,10,7.903291615068514e-07,0
304.0,11,3.464296683126473e-07,0
304.0,12,6.319113296017203e-07,0
304.0,13,7.188300880609619e-07,0
304.0,14,6.595436711220285e-07,0
304.0,15,5.911060218442626e-07,0
306.0,0,1.3806974405068702e-06,0
306.0,1,1.3138632753840334e-06,0
306.0,2,9.119765170771976e-07,0
306.0,3,8.412604671800621e-07,0
306.0,4,9.88002720564158e-07,0
306.0,5,6.940387429341128e-07,0
306.0,6,3.951089926280289e-07,0
306.0,7,9.093769026209144e-07,0
306.0,8,7.249188120604158e-07,0
306.0,9,6.661740182317556e-07,0
306.0,10,7.902843953811757e-07,0
306.0,11,3.059973024593943e-07,0
306.0,12,6.232976957415522e-07,0
306.0,13,7.006581457572685e-07,0
306.0,14,6.471950991946049e-07,0
306.0,15,5.817960652476065e-07,0
308.0,0,1.4276434010190965e-06,0
308.0,1,1.3579480225788779e-06,0
308.0,2,9.359541677249119e-07,0
308.0,3,8.729265373701104e-07,0
308.0,4,1.0314170698412494e-06,0
308.0,5,7.196371153960862e-07,0
308.0,6,4.1269429609730497e-07,0
308.0,7,9.422901336587956e-07,0
308.0,8,7.53174923009488e-07,0
308.0,9,6.854206018089061e-07,0
308.0,10,8.158260136090142e-07,0
308.0,11,3.2017424324886694e-07,0
308.0,12,6.418369643696052e-07,0
308.0,13,7.112776231684215e-07,0
308.0,14,6.67284730208591e-07,0
308.0,15,5.982590372095401e-07,0
310.0,0,1.459443392143765e-06,0
310.0,1,1.38800833106398e-06,0
310.0,2,9.498252715235593e-07,0
310.0,3,8.933260969200865e-07,0
310.0,4,1.0573320346867893e-06,0
310.0,5,7.341237114282846e-07,0
310.0,6,4.199918983825692e-07,0
310.0,7,9.594387970124098e-07,0
310.0,8,7.715165263543394e-07,0
310.0,9,6.94153276493413e-07,0
310.0,10,8.297409387936719e-07,0
310.0,11,3.2754771321281206e-07,0
310.0,12,6.535477723458966e-07,0
310.0,13,7.159430983343557e-07,0
310.0,14,6.775688866955444e-07,0
310.0,15,6.076591306526141e-07,0
312.0,0,1.4758048651498614e-06,0
312.0,1,1.4052941882593678e-06,0
312.0,2,9.525649584149106e-07,0
312.0,3,9.033480893770491e-07,0
312.0,4,1.067056273200677e-06,0
312.0,5,7.374257514169365e-07,0
312.0,6,4.1529291495159137e-07,0
312.0,7,9.616700985247297e-07,0
312.0,8,7.773441871780519e-07,0
312.0,9,6.937544237883963e-07,0
312.0,10,8.312911539881573e-07,0
312.0,11,3.22626119458525e-07,0
312.0,12,6.556151310029383e-07,0
312.0,13,7.115238181528628e-07,0
312.0,14,6.764373104182976e-07,0
312.0,15,6.090987908573057e-07,0
314.0,0,1.4739063168670784e-06,0
314.0,1,1.4107733685116577e-06,0
314.0,2,9.503288904374106e-07,0
314.0,3,9.095261304068078e-07,0
314.0,4,1.0584630657971976e-06,0
314.0,5,7.322832980200737e-07,0
314.0,6,4.08820730225905e-07,0
314.0,7,9.49152012554516e-07,0
314.0,8,7.713199125701623e-07,0
314.0,9,6.847056540779598e-07,0
314.0,10,8.207516178951152e-07,0
314.0,11,3.1710941680911823e-07,0
314.0,12,6.490360196547071e-07,0
314.0,13,6.981087043086844e-07,0
314.0,14,6.66697849043632e-07,0
314.0,15,6.055501876616526e-07,0
316.0,0,1.452080729291022e-06,0
316.0,1,1.4065292148342824e-06,0
316.0,2,9.468841370666677e-07,0
316.0,3,9.084253401273536e-07,0
316.0,4,1.0344756590643763e-06,0
316.0,5,7.207121076095666e-07,0
316.0,6,4.024922359499622e-07,0
316.0,7,9.26429631778812e-07,0
316.0,8,7.549091467699993e-07,0
316.0,9,6.701841137441443e-07,0
316.0,10,8.007252947999248e-07,0
316.0,11,3.1511692763208717e-07,0
316.0,12,6.349820434735704e-07,0
316.0,13,6.80907004235398e-07,0
316.0,14,6.526642857403233e-07,0
316.0,15,5.9736743398905e-07,0
318.0,0,1.4270179274589567e-06,0
318.0,1,1.3952762008250375e-06,0
318.0,2,9.367888808249118e-07,0
318.0,3,9.006596357882663e-07,0
318.0,4,1.0055953432903882e-06,0
318.0,5,7.05731335981653e-07,0
318.0,6,3.919695631146691e-07,0
318.0,7,8.985006481682295e-07,0
318.0,8,7.366194427517751e-07,0
318.0,9,6.538870629348899e-07,0
318.0,10,7.778689349313923e-07,0
318.0,11,3.072768784510839e-07,0
318.0,12,6.197430870515685e-07,0
318.0,13,6.642850254896114e-07,0
318.0,14,6.366557689722011e-07,0
318.0,15,5.859301478765916e-07,0
320.0,0,1.3932763036118756e-06,0
320.0,1,1.3811860627686202e-06,0
320.0,2,9.233315479665938e-07,0
320.0,3,8.88524721059309e-07,0
320.0,4,9.668757934709092e-07,0
320.0,5,6.863645695037815e-07,0
320.0,6,3.7823811151659746e-07,0
320.0,7,8.616277244932225e-07,0
320.0,8,7.137232637820864e-07,0
320.0,9,6.327055981789179e-07,0
320.0,10,7.481439652963038e-07,0
320.0,11,2.991757314441196e-07,0
320.0,12,6.028991516573586e-07,0
320.0,13,6.448788216960248e-07,0
320.0,14,6.149597980032051e-07,0
320.0,15,5.71228308227482e-07,0
322.0,0,1.362262302292372e-06,0
322.0,1,1.3738865228827215e-06,0
322.0,2,9.159758907830843e-07,0
322.0,3,8.812503618467921e-07,0
322.0,4,9.376951063645369e-07,0
322.0,5,6.744111593451921e-07,0
322.0,6,3.734523920863285e-07,0
322.0,7,8.342382935604478e-07,0
322.0,8,6.982302587805795e-07,0
322.0,9,6.185670152494155e-07,0
322.0,10,7.268463186861816e-07,0
322.0,11,2.9803887533434697e-07,0
322.0,12,5.917408463380258e-07,0
322.0,13,6.318898764109021e-07,0
322.0,14,5.9804579991629e-07,0
322.0,15,5.592847869471032e-07,0
324.0,0,1.3418643932976238e-06,0
324.0,1,1.373318416181121e-06,0
324.0,2,9.151336368119676e-07,0
324.0,3,8.771869189885205e-07,0
324.0,4,9.210995713593304e-07,0
324.0,5,6.703063546344198e-07,0
324.0,6,3.7316028542158255e-07,0
324.0,7,8.189205293653279e-07,0
324.0,8,6.929777941178894e-07,0
324.0,9,6.135123617511216e-07,0
324.0,10,7.167063715382139e-07,0
324.0,11,2.9843174327035235e-07,0
324.0,12,5.879642792196199e-07,0
324.0,13,6.280484262957102e-07,0
324.0,14,5.89243841856507e-07,0
324.0,15,5.540344515989969e-07,0
326.0,0,1.3323238365936248e-06,0
326.0,1,1.378606996994957e-06,0
326.0,2,9.172328594271526e-07,0
326.0,3,8.734580556744351e-07,0
326.0,4,9.102306250181105e-07,0
326.0,5,6.714540967253417e-07,0
326.0,6,3.731920348654822e-07,0
326.0,7,8.096253677022824e-07,0
326.0,8,6.938485560032929e-07,0
326.0,9,6.146165224641314e-07,0
326.0,10,7.133517893168144e-07,0
326.0,11,2.9699330651153457e-07,0
326.0,12,5.89644570418552e-07,0
326.0,13,6.29773323803814e-07,0
326.0,14,5.8532094755425e-07,0
326.0,15,5.519291926956046e-07,0
328.0,0,1.3343735655729994e-06,0
328.0,1,1.3908749377862784e-06,0
328.0,2,9.258519320408504e-07,0
328.0,3,8.736150347550425e-07,0
328.0,4,9.100934697311645e-07,0
328.0,5,6.798212744758223e-07,0
328.0,6,3.7679414128317356e-07,0
