dt[s],5e-10
freqs[MHz],channel,p1[2V/sqrt(Hz)],chi2[TBA]
200.0,3,1.4131949617798672e-06,0
200.0,4,1.7852828845357696e-06,0
200.0,5,7.952682241405503e-07,0
200.0,6,1.4214484159407201e-06,0
200.0,7,1.2455061851314522e-06,0
200.0,8,1.7549043255121827e-06,0
200.0,9,9.194304965665044e-07,0
200.0,10,8.745577826128933e-07,0
200.0,11,1.044460139167644e-06,0
200.0,12,1.0308781573541644e-06,0
200.0,13,8.187307914337344e-07,0
200.0,14,9.241827412516849e-07,0
200.0,15,3.5283837350842268e-06,0
202.0,0,8.433446035828948e-07,0
202.0,1,8.540981078342947e-07,0
202.0,2,1.395815441564503e-06,0
202.0,3,1.443661387973302e-06,0
202.0,4,1.8675925203564733e-06,0
202.0,5,7.819087703879352e-07,0
202.0,6,1.4256817683508492e-06,0
202.0,7,1.2329307622973148e-06,0
202.0,8,1.7904773345641464e-06,0
202.0,9,9.34676414594912e-07,0
202.0,10,9.022772168783726e-07,0
202.0,11,1.0282624361238003e-06,0
202.0,12,1.034859035950471e-06,0
202.0,13,8.178089794179378e-07,0
202.0,14,9.433485724124114e-07,0
202.0,15,3.179209506580951e-06,0
204.00000000000003,0,8.164026913594977e-07,0
204.00000000000003,1,8.813834611311672e-07,0
204.00000000000003,2,1.4478017708522003e-06,0
204.00000000000003,3,1.4851218150561104e-06,0
204.00000000000003,4,1.9302986819719116e-06,0
204.00000000000003,5,7.735011835050654e-07,0
204.00000000000003,6,1.4347236162609119e-06,0
204.00000000000003,7,1.221882995610063e-06,0
204.00000000000003,8,1.8357679650571802e-06,0
204.00000000000003,9,9.553838313439927e-07,0
204.00000000000003,10,9.370097029192597e-07,0
204.00000000000003,11,1.0205814739096056e-06,0
204.00000000000003,12,1.0476673297969353e-06,0
204.00000000000003,13,8.236861313481044e-07,0
204.00000000000003,14,9.694567008473485e-07,0
204.00000000000003,15,2.997449123838468e-06,0
206.00000000000003,0,8.260995159809345e-07,0
206.00000000000003,1,9.087609600864531e-07,0
206.00000000000003,2,1.5186248063516431e-06,0
206.00000000000003,3,1.5421415484823552e-06,0
206.00000000000003,4,2.009208717237084e-06,0
206.00000000000003,5,7.804192180626026e-07,0
206.00000000000003,6,1.4548775622835171e-06,0
206.00000000000003,7,1.2332343640508796e-06,0
206.00000000000003,8,1.9189676128644933e-06,0
206.00000000000003,9,9.894821755770315e-07,0
206.00000000000003,10,9.94026409338368e-07,0
206.00000000000003,11,1.0360448295749026e-06,0
206.00000000000003,12,1.0883469429052733e-06,0
206.00000000000003,13,8.456063734911705e-07,0
206.00000000000003,14,1.0130186533780296e-06,0
206.00000000000003,15,2.7993851026006986e-06,0
208.00000000000003,0,8.575079391411963e-07,0
208.00000000000003,1,9.138064468049142e-07,0
208.00000000000003,2,1.5843623588962221e-06,0
208.00000000000003,3,1.5829497890717263e-06,0
208.00000000000003,4,2.0500925676638315e-06,0
208.00000000000003,5,7.936257223333695e-07,0
208.00000000000003,6,1.475937964434236e-06,0
208.00000000000003,7,1.2574594038175287e-06,0
208.00000000000003,8,2.0023355889083024e-06,0
208.00000000000003,9,1.0224350065472933e-06,0
208.00000000000003,10,1.0557274714874007e-06,0
208.00000000000003,11,1.0681524723287457e-06,0
208.00000000000003,12,1.137413244554893e-06,0
208.00000000000003,13,8.666063452333487e-07,0
208.00000000000003,14,1.05999591863326e-06,0
208.00000000000003,15,2.6249840864435034e-06,0
210.0,0,8.694454791633798e-07,0
210.0,1,8.990009664084381e-07,0
210.0,2,1.6141318363111514e-06,0
210.0,3,1.5876082640248506e-06,0
210.0,4,2.02401419763356e-06,0
210.0,5,8.001928976624248e-07,0
210.0,6,1.4822171189088679e-06,0
210.0,7,1.2667237058363968e-06,0
210.0,8,2.047292238630096e-06,0
210.0,9,1.0418100140472776e-06,0
210.0,10,1.0970641646546816e-06,0
210.0,11,1.082916254487879e-06,0
210.0,12,1.1647441587606478e-06,0
210.0,13,8.758725843781092e-07,0
210.0,14,1.0889131034615254e-06,0
210.0,15,2.4810190604895395e-06,0
212.0,0,8.641745065984482e-07,0
212.0,1,8.640166665059188e-07,0
212.0,2,1.616153812673784e-06,0
212.0,3,1.5780251155498516e-06,0
212.0,4,1.9485325696238554e-06,0
212.0,5,7.991402033223681e-07,0
212.0,6,1.4739205382025302e-06,0
212.0,7,1.2601840244623814e-06,0
212.0,8,2.0599155112723063e-06,0
212.0,9,1.047068252411349e-06,0
212.0,10,1.1235963469028793e-06,0
212.0,11,1.0900065613606852e-06,0
212.0,12,1.1725538484260134e-06,0
212.0,13,8.772998618105558e-07,0
212.0,14,1.1064733651927529e-06,0
212.0,15,2.3366910364872804e-06,0
214.0,0,8.441976288073986e-07,0
214.0,1,8.148338189436733e-07,0
214.0,2,1.5839560196616011e-06,0
214.0,3,1.5387678318847237e-06,0
214.0,4,1.8055606370041407e-06,0
214.0,5,7.905806033587305e-07,0
214.0,6,1.4473379997439984e-06,0
214.0,7,1.2381157267219123e-06,0
214.0,8,2.0341483450737546e-06,0
214.0,9,1.033073043828944e-06,0
214.0,10,1.1308384996345643e-06,0
214.0,11,1.0810902569477243e-06,0
214.0,12,1.1603151947530159e-06,0
214.0,13,8.613246160388898e-07,0
214.0,14,1.1099505505213746e-06,0
214.0,15,2.1270596635966752e-06,0
216.0,0,8.147450860874234e-07,0
216.0,1,7.568468973843038e-07,0
216.0,2,1.5305043775026788e-06,0
216.0,3,1.4845894179186102e-06,0
216.0,4,1.6582307443142191e-06,0
216.0,5,7.752573064981164e-07,0
216.0,6,1.4121629304056365e-06,0
216.0,7,1.2097584098677434e-06,0
216.0,8,1.973431629597087e-06,0
216.0,9,1.0036505114393288e-06,0
216.0,10,1.1153331201253867e-06,0
216.0,11,1.0555069027124008e-06,0
216.0,12,1.1289015918573238e-06,0
216.0,13,8.333253334752124e-07,0
216.0,14,1.0972039507452092e-06,0
216.0,15,1.9230184606498192e-06,0
218.0,0,7.871701544028306e-07,0
218.0,1,7.077776278780585e-07,0
218.0,2,1.4836100080901908e-06,0
218.0,3,1.4422638454873645e-06,0
218.0,4,1.542886904474855e-06,0
218.0,5,7.609373036999284e-07,0
218.0,6,1.3796252745791972e-06,0
218.0,7,1.1843858834291744e-06,0
218.0,8,1.9109254399551773e-06,0
218.0,9,9.746283574761367e-07,0
218.0,10,1.0911390600205226e-06,0
218.0,11,1.0280524580890599e-06,0
218.0,12,1.0957868149636024e-06,0
218.0,13,8.0880214893468e-07,0
218.0,14,1.0782974941178923e-06,0
218.0,15,1.7776740421123329e-06,0
220.0,0,7.706260905746338e-07,0
220.0,1,6.56022884575306e-07,0
220.0,2,1.4389896030917396e-06,0
220.0,3,1.4143129957686172e-06,0
220.0,4,1.428146297663319e-06,0
220.0,5,7.462353450753511e-07,0
220.0,6,1.3465379601696048e-06,0
220.0,7,1.164131390132198e-06,0
220.0,8,1.8410731459449738e-06,0
220.0,9,9.394801708008121e-07,0
220.0,10,1.060812101576607e-06,0
220.0,11,9.993930266379228e-07,0
220.0,12,1.063436662299275e-06,0
220.0,13,7.808246569706163e-07,0
220.0,14,1.0606052184984979e-06,0
220.0,15,1.6327768371703464e-06,0
222.0,0,7.769401410784386e-07,0
222.0,1,6.167075481944419e-07,0
222.0,2,1.4177622495636964e-06,0
222.0,3,1.3986605199261184e-06,0
222.0,4,1.3596909737881253e-06,0
222.0,5,7.404461077874304e-07,0
222.0,6,1.330116436154298e-06,0
222.0,7,1.1622183014057314e-06,0
222.0,8,1.7925255383808015e-06,0
222.0,9,9.135181487323434e-07,0
222.0,10,1.0405826186484125e-06,0
222.0,11,9.830283791406334e-07,0
222.0,12,1.04705767373375e-06,0
222.0,13,7.640691855031196e-07,0
222.0,14,1.05193845000321e-06,0
222.0,15,1.521768484687357e-06,0
224.0,0,7.860781828542865e-07,0
224.0,1,5.96284793999944e-07,0
224.0,2,1.4207800551153076e-06,0
224.0,3,1.394962407501792e-06,0
224.0,4,1.3231932256855006e-06,0
224.0,5,7.419957810583319e-07,0
224.0,6,1.3291451125079632e-06,0
224.0,7,1.1681790025431882e-06,0
224.0,8,1.7731685320084155e-06,0
224.0,9,9.017397376290369e-07,0
224.0,10,1.0333326703351778e-06,0
224.0,11,9.784067894730613e-07,0
224.0,12,1.043465114678808e-06,0
224.0,13,7.585691214578832e-07,0
224.0,14,1.0539114511598274e-06,0
224.0,15,1.4608977452998624e-06,0
226.0,0,7.870808195125103e-07,0
226.0,1,5.809420764919908e-07,0
226.0,2,1.4422638454873645e-06,0
226.0,3,1.4059277408529929e-06,0
226.0,4,1.2930724282789107e-06,0
226.0,5,7.482001140502586e-07,0
226.0,6,1.3388457015279991e-06,0
226.0,7,1.1770942595457416e-06,0
226.0,8,1.7738807125076457e-06,0
226.0,9,8.964849222675538e-07,0
226.0,10,1.0339781606866074e-06,0
226.0,11,9.77397081743987e-07,0
226.0,12,1.0431767891985693e-06,0
226.0,13,7.61528811205117e-07,0
226.0,14,1.064600676040809e-06,0
226.0,15,1.4254933356561162e-06,0
228.0,0,7.903599514783617e-07,0
228.0,1,5.667166624106779e-07,0
228.0,2,1.483928709240778e-06,0
228.0,3,1.4527454141318948e-06,0
228.0,4,1.2696627813417925e-06,0
228.0,5,7.617156761935799e-07,0
228.0,6,1.3586677261450555e-06,0
228.0,7,1.1971753255007128e-06,0
228.0,8,1.7961143429657404e-06,0
228.0,9,9.05478526965636e-07,0
228.0,10,1.0462278621484932e-06,0
228.0,11,9.861954207965073e-07,0
228.0,12,1.0557967633761507e-06,0
228.0,13,7.707142996360689e-07,0
228.0,14,1.088348258703777e-06,0
228.0,15,1.4195643675339574e-06,0
230.0,0,8.123728783290757e-07,0
230.0,1,5.591767135161974e-07,0
230.0,2,1.5371725085323554e-06,0
230.0,3,1.5143149247623578e-06,0
230.0,4,1.269577407621044e-06,0
230.0,5,7.80852044273902e-07,0
230.0,6,1.3884216823449353e-06,0
230.0,7,1.2308716921959746e-06,0
230.0,8,1.8449631247685763e-06,0
230.0,9,9.239456545124133e-07,0
230.0,10,1.0695858492373995e-06,0
230.0,11,1.007371440883834e-06,0
230.0,12,1.0874144649373977e-06,0
230.0,13,7.878571427105642e-07,0
230.0,14,1.1260960025463227e-06,0
230.0,15,1.4433818794761143e-06,0
232.0,0,8.416674118957694e-07,0
232.0,1,5.582183986686975e-07,0
232.0,2,1.5774001276058298e-06,0
232.0,3,1.5518311763848542e-06,0
232.0,4,1.2883271287030038e-06,0
232.0,5,7.972598734321978e-07,0
232.0,6,1.4125315130392904e-06,0
232.0,7,1.261238629318482e-06,0
232.0,8,1.8930178819516969e-06,0
232.0,9,9.427901469704113e-07,0
232.0,10,1.0925288383815379e-06,0
232.0,11,1.0303201881892071e-06,0
232.0,12,1.1202361769095537e-06,0
232.0,13,8.042964509837705e-07,0
232.0,14,1.1578052741512272e-06,0
232.0,15,1.477329456952702e-06,0
234.0,0,8.702253574009623e-07,0
234.0,1,5.601436952938428e-07,0
234.0,2,1.6075731566810989e-06,0
234.0,3,1.5757702570851459e-06,0
234.0,4,1.3113270814440777e-06,0
234.0,5,8.15222407658975e-07,0
234.0,6,1.4345584761054394e-06,0
234.0,7,1.2906625394899018e-06,0
234.0,8,1.9431676446228943e-06,0
234.0,9,9.67035634071582e-07,0
234.0,10,1.115897131979588e-06,0
234.0,11,1.0588167402423142e-06,0
234.0,12,1.1543979513740195e-06,0
234.0,13,8.228730157199226e-07,0
234.0,14,1.191128097637034e-06,0
234.0,15,1.5363329121270109e-06,0
236.00000000000003,0,8.800632967037731e-07,0
236.00000000000003,1,5.552902144124478e-07,0
236.00000000000003,2,1.6105279607942237e-06,0
236.00000000000003,3,1.57337874053167e-06,0
236.00000000000003,4,1.3213953061630514e-06,0
236.00000000000003,5,8.235708968084416e-07,0
236.00000000000003,6,1.4399567912248646e-06,0
236.00000000000003,7,1.3063640063068976e-06,0
236.00000000000003,8,1.959305528705737e-06,0
236.00000000000003,9,9.801894255406688e-07,0
236.00000000000003,10,1.1232478972551228e-06,0
236.00000000000003,11,1.0775316253838608e-06,0
236.00000000000003,12,1.1696590554435376e-06,0
236.00000000000003,13,8.33284707240156e-07,0
236.00000000000003,14,1.2055181081615654e-06,0
236.00000000000003,15,1.59381956396235e-06,0
238.00000000000003,0,8.71699273783358e-07,0
238.00000000000003,1,5.461803078374488e-07,0
238.00000000000003,2,1.5840856911835839e-06,0
238.00000000000003,3,1.5540672443623538e-06,0
238.00000000000003,4,1.3130019158649727e-06,0
238.00000000000003,5,8.204375531457031e-07,0
238.00000000000003,6,1.4264250306467407e-06,0
238.00000000000003,7,1.3023200996073988e-06,0
238.00000000000003,8,1.937439478765579e-06,0
238.00000000000003,9,9.79886914014986e-07,0
238.00000000000003,10,1.1128528556312976e-06,0
238.00000000000003,11,1.0795239291373986e-06,0
238.00000000000003,12,1.1645797552271395e-06,0
238.00000000000003,13,8.325859359971873e-07,0
238.00000000000003,14,1.1982108097239455e-06,0
238.00000000000003,15,1.634760132246042e-06,0
240.0,0,8.521515308003105e-07,0
240.0,1,5.332364459284793e-07,0
240.0,2,1.5412038425563068e-06,0
240.0,3,1.508485858667166e-06,0
240.0,4,1.2922456783083827e-06,0
240.0,5,8.111509480234419e-07,0
240.0,6,1.402646554146879e-06,0
240.0,7,1.284380728010627e-06,0
240.0,8,1.8917906147571497e-06,0
240.0,9,9.708557578499088e-07,0
240.0,10,1.087387878522554e-06,0
240.0,11,1.0705441640848992e-06,0
240.0,12,1.1447674236808924e-06,0
240.0,13,8.202838843775543e-07,0
240.0,14,1.1752043792384534e-06,0
240.0,15,1.671088135184843e-06,0
242.0,0,8.208791025694794e-07,0
242.0,1,5.162004334724515e-07,0
242.0,2,1.4740657011673612e-06,0
242.0,3,1.4604318978045502e-06,0
242.0,4,1.2554021891969094e-06,0
242.0,5,7.931736617180175e-07,0
242.0,6,1.362260265800589e-06,0
242.0,7,1.249020094075696e-06,0
242.0,8,1.8156073381592043e-06,0
242.0,9,9.504269635943186e-07,0
242.0,10,1.0437242549521747e-06,0
242.0,11,1.049243841942089e-06,0
242.0,12,1.1062706250032318e-06,0
242.0,13,7.963140042320681e-07,0
242.0,14,1.1333938949504776e-06,0
242.0,15,1.7198279357378818e-06,0
244.0,0,7.948141938714206e-07,0
244.0,1,5.052247930294336e-07,0
244.0,2,1.415837587571458e-06,0
244.0,3,1.4143129957686172e-06,0
244.0,4,1.229910461741796e-06,0
244.0,5,7.748040168278895e-07,0
244.0,6,1.328728281277692e-06,0
244.0,7,1.2208720207339652e-06,0
244.0,8,1.73883707197681e-06,0
244.0,9,9.281088438685448e-07,0
244.0,10,1.0005286165322808e-06,0
244.0,11,1.0251511650691343e-06,0
244.0,12,1.0675404537230975e-06,0
244.0,13,7.76412492187427e-07,0
244.0,14,1.0916980770148974e-06,0
244.0,15,1.7931545127257929e-06,0
246.0,0,7.824148138092722e-07,0
246.0,1,5.103250468275221e-07,0
246.0,2,1.382563001427904e-06,0
246.0,3,1.3975424859373686e-06,0
246.0,4,1.2217382437693732e-06,0
246.0,5,7.704835240652685e-07,0
246.0,6,1.3111743603064392e-06,0
246.0,7,1.2110340887231816e-06,0
246.0,8,1.6906618316835364e-06,0
246.0,9,9.182031036720656e-07,0
246.0,10,9.738821398004085e-07,0
246.0,11,1.01192428148428e-06,0
246.0,12,1.0423440771221365e-06,0
246.0,13,7.710579232757896e-07,0
246.0,14,1.0666377994163176e-06,0
246.0,15,1.8760610331223238e-06,0
248.0,0,7.76307626084586e-07,0
248.0,1,5.276435916294147e-07,0
248.0,2,1.370709670207371e-06,0
248.0,3,1.3975424859373686e-06,0
248.0,4,1.2208310027155102e-06,0
248.0,5,7.795248935691522e-07,0
248.0,6,1.3068726563619199e-06,0
248.0,7,1.2032781835883363e-06,0
248.0,8,1.6605910382904687e-06,0
248.0,9,9.190812738287598e-07,0
248.0,10,9.57620416450997e-07,0
248.0,11,1.0043852910585221e-06,0
248.0,12,1.0297183200417882e-06,0
248.0,13,7.733600819324273e-07,0
248.0,14,1.0523193291233722e-06,0
248.0,15,1.9956906699185625e-06,0
250.0,0,7.776474447632358e-07,0
250.0,1,5.502733952321599e-07,0
250.0,2,1.3805057775373702e-06,0
250.0,3,1.4075459479419728e-06,0
250.0,4,1.2331500809248838e-06,0
250.0,5,7.929329366965164e-07,0
250.0,6,1.3168627359383898e-06,0
250.0,7,1.1906545964499265e-06,0
250.0,8,1.655364979032711e-06,0
250.0,9,9.317510324288597e-07,0
250.0,10,9.534386538498276e-07,0
250.0,11,1.0035925321486416e-06,0
250.0,12,1.0313552981220905e-06,0
250.0,13,7.847315611201107e-07,0
250.0,14,1.048209601905326e-06,0
250.0,15,2.188551532977919e-06,0
252.0,0,7.887124485604753e-07,0
252.0,1,5.578643820154114e-07,0
252.0,2,1.4125851250587307e-06,0
252.0,3,1.443661387973302e-06,0
252.0,4,1.2633784072873813e-06,0
252.0,5,7.927258251197224e-07,0
252.0,6,1.3429475794737375e-06,0
252.0,7,1.1832697334145675e-06,0
252.0,8,1.681523119079842e-06,0
252.0,9,9.484748642249108e-07,0
252.0,10,9.667148912249092e-07,0
252.0,11,1.0153264596138875e-06,0
252.0,12,1.0549936685391614e-06,0
252.0,13,7.929185605361879e-07,0
252.0,14,1.0568615576511506e-06,0
252.0,15,2.4530981047277103e-06,0
254.0,0,8.066113325027493e-07,0
254.0,1,5.608058487569472e-07,0
254.0,2,1.4539139475550103e-06,0
254.0,3,1.475006269443611e-06,0
254.0,4,1.3082377957248768e-06,0
254.0,5,7.892698830580508e-07,0
254.0,6,1.3737645799794484e-06,0
254.0,7,1.1909048334988727e-06,0
254.0,8,1.7220665621455616e-06,0
254.0,9,9.686134046284246e-07,0
254.0,10,9.909560410145196e-07,0
254.0,11,1.036687377844299e-06,0
254.0,12,1.0879064356902185e-06,0
254.0,13,8.019743803917515e-07,0
254.0,14,1.0736981581615369e-06,0
254.0,15,2.7184197840747446e-06,0
256.0,0,8.321899656261718e-07,0
256.0,1,5.864036985030412e-07,0
256.0,2,1.515687948959068e-06,0
256.0,3,1.5233213096717319e-06,0
256.0,4,1.3872091414958923e-06,0
256.0,5,7.990421652668047e-07,0
256.0,6,1.420856528028355e-06,0
256.0,7,1.2146987907585814e-06,0
256.0,8,1.7923350538516001e-06,0
256.0,9,1.0070621854037277e-06,0
256.0,10,1.0335393254784923e-06,0
256.0,11,1.0719936003367673e-06,0
256.0,12,1.139856355863643e-06,0
256.0,13,8.279284737560091e-07,0
256.0,14,1.1068014042834824e-06,0
256.0,15,3.1060049001747077e-06,0
258.0,0,8.572132076920673e-07,0
258.0,1,6.245389862737786e-07,0
258.0,2,1.578530210270044e-06,0
258.0,3,1.5531355493717288e-06,0
258.0,4,1.4810013611539102e-06,0
258.0,5,8.203655175255008e-07,0
258.0,6,1.466142843024862e-06,0
258.0,7,1.2413851565227708e-06,0
258.0,8,1.861615324124825e-06,0
258.0,9,1.047765552556964e-06,0
258.0,10,1.0801650955825598e-06,0
258.0,11,1.1091496115178643e-06,0
258.0,12,1.1931019851373876e-06,0
258.0,13,8.626062236278036e-07,0
258.0,14,1.1432932751623925e-06,0
258.0,15,3.5329874044496677e-06,0
260.0,0,8.675720888781161e-07,0
260.0,1,6.536772054224386e-07,0
260.0,2,1.6121045143401573e-06,0
260.0,3,1.5686016862161025e-06,0
260.0,4,1.5514747017797456e-06,0
260.0,5,8.291666677240092e-07,0
260.0,6,1.4878868453508684e-06,0
260.0,7,1.2523577865411323e-06,0
260.0,8,1.8975791365579736e-06,0
260.0,9,1.072443047208649e-06,0
260.0,10,1.1109469973457973e-06,0
260.0,11,1.1300893117590242e-06,0
260.0,12,1.223950394498281e-06,0
260.0,13,8.824668273993357e-07,0
260.0,14,1.1643525397123904e-06,0
260.0,15,3.733488166432149e-06,0
262.0,0,8.665904263820614e-07,0
262.0,1,6.716804193951292e-07,0
262.0,2,1.6253060767224432e-06,0
262.0,3,1.5689743642123527e-06,0
262.0,4,1.6118777823172264e-06,0
262.0,5,8.238553346002115e-07,0
262.0,6,1.4966888962604728e-06,0
262.0,7,1.2516949521049448e-06,0
262.0,8,1.9079013813653137e-06,0
262.0,9,1.081149828238685e-06,0
262.0,10,1.130744970407706e-06,0
262.0,11,1.1354256285748933e-06,0
262.0,12,1.2364309214046913e-06,0
262.0,13,8.891312405268901e-07,0
262.0,14,1.1715994977631361e-06,0
262.0,15,3.7687909366223727e-06,0
264.0,0,8.47321788385674e-07,0
264.0,1,6.917147989413284e-07,0
264.0,2,1.6129334278609278e-06,0
264.0,3,1.5346879885573559e-06,0
264.0,4,1.6613985072823437e-06,0
264.0,5,8.082384514194204e-07,0
264.0,6,1.4779724820668254e-06,0
264.0,7,1.229873107560627e-06,0
264.0,8,1.8773248976313451e-06,0
264.0,9,1.0725014373468629e-06,0
264.0,10,1.1322774354558868e-06,0
264.0,11,1.1194228508477209e-06,0
264.0,12,1.2229180863658377e-06,0
264.0,13,8.794664484166439e-07,0
264.0,14,1.15706535389286e-06,0
264.0,15,3.5279562515002934e-06,0
266.0,0,8.176298218416473e-07,0
266.0,1,7.075148421114719e-07,0
266.0,2,1.5712677672661987e-06,0
266.0,3,1.4845006850623602e-06,0
266.0,4,1.6928576705519962e-06,0
266.0,5,7.858975933074537e-07,0
266.0,6,1.4405316801526814e-06,0
266.0,7,1.1966040837391076e-06,0
266.0,8,1.8122448299223626e-06,0
266.0,9,1.0445712503981972e-06,0
266.0,10,1.108980343949692e-06,0
266.0,11,1.0843126410246965e-06,0
266.0,12,1.186513570560826e-06,0
266.0,13,8.562704346866167e-07,0
266.0,14,1.1219752596454882e-06,0
266.0,15,3.1685083241172018e-06,0
268.0,0,7.901466230529461e-07,0
268.0,1,7.131701655510694e-07,0
268.0,2,1.5325391430896167e-06,0
268.0,3,1.4412474509521373e-06,0
268.0,4,1.7024396716193713e-06,0
268.0,5,7.628797876427474e-07,0
268.0,6,1.4057414018548679e-06,0
268.0,7,1.1655504332717654e-06,0
268.0,8,1.7459964124310858e-06,0
268.0,9,1.0132737114780435e-06,0
268.0,10,1.0824716647009576e-06,0
268.0,11,1.048593596479882e-06,0
268.0,12,1.148940560507866e-06,0
268.0,13,8.288750929226853e-07,0
268.0,14,1.0911386256638835e-06,0
268.0,15,2.839806331424733e-06,0
270.0,0,7.617832462820007e-07,0
270.0,1,7.196488164320752e-07,0
270.0,2,1.5050575352664683e-06,0
270.0,3,1.3980748830748687e-06,0
270.0,4,1.7163219269796822e-06,0
270.0,5,7.366123933571423e-07,0
270.0,6,1.3816105015976827e-06,0
270.0,7,1.1339100713901434e-06,0
270.0,8,1.6701707739633046e-06,0
270.0,9,9.713506073516303e-07,0
270.0,10,1.0651032887230642e-06,0
270.0,11,1.003229551273524e-06,0
270.0,12,1.1091892678114968e-06,0
270.0,13,7.954013234249252e-07,0
270.0,14,1.072537754158191e-06,0
270.0,15,2.5137130847060136e-06,0
272.0,0,7.445342490920496e-07,0
272.0,1,7.274208639304004e-07,0
272.0,2,1.507984799956489e-06,0
272.0,3,1.3807719761061203e-06,0
272.0,4,1.727119461751468e-06,0
272.0,5,7.243505054385682e-07,0
272.0,6,1.3865857528476197e-06,0
272.0,7,1.1178369783554015e-06,0
272.0,8,1.6123828808210133e-06,0
272.0,9,9.388925122318775e-07,0
272.0,10,1.0664071251517379e-06,0
272.0,11,9.696403866067271e-07,0
272.0,12,1.0866113492766084e-06,0
272.0,13,7.733068422186773e-07,0
272.0,14,1.0772956252848207e-06,0
272.0,15,2.245012249409789e-06,0
274.0,0,7.396899869174088e-07,0
274.0,1,7.334891405140758e-07,0
274.0,2,1.516875501471286e-06,0
274.0,3,1.3721326225566892e-06,0
274.0,4,1.7283892785266234e-06,0
274.0,5,7.208467099914501e-07,0
274.0,6,1.389758705003034e-06,0
274.0,7,1.1149034935813951e-06,0
274.0,8,1.5911970150998503e-06,0
274.0,9,9.222952233861632e-07,0
274.0,10,1.0646617779747305e-06,0
274.0,11,9.516390865179769e-07,0
274.0,12,1.0812415437119519e-06,0
274.0,13,7.664553005953125e-07,0
274.0,14,1.0814200101709508e-06,0
274.0,15,2.0714120627929873e-06,0
276.0,0,7.387082228370928e-07,0
276.0,1,7.279307780806749e-07,0
276.0,2,1.5182901567223573e-06,0
276.0,3,1.3686599412279963e-06,0
276.0,4,1.724567427646713e-06,0
276.0,5,7.170857044986825e-07,0
276.0,6,1.3795170399962987e-06,0
276.0,7,1.1155882893995045e-06,0
276.0,8,1.5841883953533804e-06,0
276.0,9,9.121330210941263e-07,0
276.0,10,1.047676900366947e-06,0
276.0,11,9.419656440648721e-07,0
276.0,12,1.0834873300498982e-06,0
276.0,13,7.622196718302408e-07,0
276.0,14,1.0749712510513413e-06,0
276.0,15,1.922002066114592e-06,0
278.0,0,7.423269926155154e-07,0
278.0,1,7.167186306828273e-07,0
278.0,2,1.5213917994008246e-06,0
278.0,3,1.3782309897680523e-06,0
278.0,4,1.694912257823164e-06,0
278.0,5,7.195186522230029e-07,0
278.0,6,1.3642676648436218e-06,0
278.0,7,1.1257163860410127e-06,0
278.0,8,1.6017211520795624e-06,0
278.0,9,9.130970115831371e-07,0
278.0,10,1.0247346367270378e-06,0
278.0,11,9.411539926821985e-07,0
278.0,12,1.0985177770734832e-06,0
278.0,13,7.684397788348159e-07,0
278.0,14,1.0646996266198999e-06,0
278.0,15,1.7933265179548314e-06,0
280.0,0,7.552300383799547e-07,0
280.0,1,7.117168996805252e-07,0
280.0,2,1.5443977612164089e-06,0
280.0,3,1.3847649546373698e-06,0
280.0,4,1.6566739120395621e-06,0
280.0,5,7.356207305570737e-07,0
280.0,6,1.3761480083748707e-06,0
280.0,7,1.1481884324298714e-06,0
280.0,8,1.6413319751725731e-06,0
280.0,9,9.285213016815824e-07,0
280.0,10,1.0253968868249035e-06,0
280.0,11,9.52313566157085e-07,0
280.0,12,1.127855392297477e-06,0
280.0,13,7.843737583681872e-07,0
280.0,14,1.0747741115381343e-06,0
280.0,15,1.6969271429248403e-06,0
282.0,0,7.715896004712511e-07,0
282.0,1,7.113180688424331e-07,0
282.0,2,1.5771329906167435e-06,0
282.0,3,1.3967438902311185e-06,0
282.0,4,1.6201480592198102e-06,0
282.0,5,7.515850390086793e-07,0
282.0,6,1.4059707421602524e-06,0
282.0,7,1.1724817426414816e-06,0
282.0,8,1.680453695264516e-06,0
282.0,9,9.430852899469184e-07,0
282.0,10,1.046587431714808e-06,0
282.0,11,9.665260495051975e-07,0
282.0,12,1.158605943805561e-06,0
282.0,13,8.000930731991435e-07,0
282.0,14,1.1022273013227412e-06,0
282.0,15,1.6343026247314641e-06,0
284.00000000000006,0,7.880285061937648e-07,0
284.00000000000006,1,6.995165989611843e-07,0
284.00000000000006,2,1.6060283322001562e-06,0
284.00000000000006,3,1.3913932989992443e-06,0
284.00000000000006,4,1.5663077888943571e-06,0
284.00000000000006,5,7.620161273148675e-07,0
284.00000000000006,6,1.4383595998123647e-06,0
284.00000000000006,7,1.194222595241319e-06,0
284.00000000000006,8,1.7236553472874695e-06,0
284.00000000000006,9,9.572675088687625e-07,0
284.00000000000006,10,1.0726210617841773e-06,0
284.00000000000006,11,9.8349091552745e-07,0
284.00000000000006,12,1.1907676284575803e-06,0
284.00000000000006,13,8.136861515293456e-07,0
284.00000000000006,14,1.1348320363641173e-06,0
284.00000000000006,15,1.5702166241998525e-06,0
286.00000000000006,0,7.931297623049254e-07,0
286.00000000000006,1,6.87125055585873e-07,0
286.00000000000006,2,1.6108289699450406e-06,0
286.00000000000006,3,1.3798402811154953e-06,0
286.00000000000006,4,1.4999741293184252e-06,0
286.00000000000006,5,7.714434522374275e-07,0
286.00000000000006,6,1.4500723368373638e-06,0
286.00000000000006,7,1.20467012047072e-06,0
